simulationID,dynamic,simulation,vrest,slope,pqif,seed,std,mean
oscillations_4_1_6,oscillations,4,,10.74,1.0,6,0.28801755405233936,0.00018338674356262465
oscillations_4_1_7,oscillations,4,,10.74,1.0,7,0.29005034414698083,-3.839601391555125e-05
oscillations_4_1_8,oscillations,4,,10.74,1.0,8,0.2910806536147,9.857902411553938e-05
oscillations_4_1_9,oscillations,4,,10.74,1.0,9,0.29049364303720343,-9.712427269378619e-05
oscillations_4_1_10,oscillations,4,,10.74,1.0,10,0.2905822490338245,-6.844510108644042e-05
oscillations_4_1_11,oscillations,4,,10.74,1.0,11,0.28465690580777836,2.2305275425352278e-05
oscillations_4_1_12,oscillations,4,,10.74,1.0,12,0.2883910371212749,-4.0358086119696e-05
oscillations_4_1_13,oscillations,4,,10.74,1.0,13,0.28269683188245615,0.0003788857751257082
oscillations_4_1_14,oscillations,4,,10.74,1.0,14,0.29185856091191703,0.0005581493739426234
oscillations_4_1_15,oscillations,4,,10.74,1.0,15,0.2870069685911514,-0.0001692892705019957
oscillations_4_1_16,oscillations,4,,10.74,1.0,16,0.29140252167329767,4.567758360955518e-05
oscillations_4_1_17,oscillations,4,,10.74,1.0,17,0.2829138894307797,-0.00045990805419821593
oscillations_4_1_18,oscillations,4,,10.74,1.0,18,0.29174241473920587,0.0004173887355258218
oscillations_4_1_19,oscillations,4,,10.74,1.0,19,0.28173671039056913,0.0003923893409801384
oscillations_4_1_20,oscillations,4,,10.74,1.0,20,0.28955453134451237,0.00021964677553485955
oscillations_4_1_21,oscillations,4,,10.74,1.0,21,0.28806059143627066,0.00035733120452366754
oscillations_4_1_22,oscillations,4,,10.74,1.0,22,0.2875742179474213,-0.00013041066631677353
oscillations_4_1_23,oscillations,4,,10.74,1.0,23,0.28463315799341726,-0.00045633974864650855
oscillations_4_1_24,oscillations,4,,10.74,1.0,24,0.29273331738896025,0.00026687943869402856
oscillations_4_1_25,oscillations,4,,10.74,1.0,25,0.28718393863773767,-3.7317419005978516e-05
oscillations_4_1_26,oscillations,4,,10.74,1.0,26,0.28862543837454363,1.3596374400128798e-05
oscillations_4_1_27,oscillations,4,,10.74,1.0,27,0.28647447287991173,-2.035794894667433e-05
oscillations_4_1_28,oscillations,4,,10.74,1.0,28,0.2872719577442481,0.0006626690757680035
oscillations_4_1_29,oscillations,4,,10.74,1.0,29,0.28244156234380935,3.974181891453515e-05
oscillations_4_1_30,oscillations,4,,10.74,1.0,30,0.285252807783287,0.0004325775284238985
oscillations_4_1_31,oscillations,4,,10.74,1.0,31,0.2848128697091923,9.115248228407708e-05
oscillations_4_1_32,oscillations,4,,10.74,1.0,32,0.29606375922071043,0.0002228269982459774
oscillations_4_1_33,oscillations,4,,10.74,1.0,33,0.2924931566146647,-0.00016697734006593414
oscillations_4_1_34,oscillations,4,,10.74,1.0,34,0.2865486822203672,0.0005842478150766074
oscillations_4_1_35,oscillations,4,,10.74,1.0,35,0.28453750353797486,-4.4903118572981525e-05
oscillations_4_1_36,oscillations,4,,10.74,1.0,36,0.2846004926420524,-0.0001098511699803142
oscillations_4_1_37,oscillations,4,,10.74,1.0,37,0.29616148433494566,-0.0005688356216223729
oscillations_4_1_38,oscillations,4,,10.74,1.0,38,0.2842218424661524,6.586671253598744e-05
oscillations_4_1_39,oscillations,4,,10.74,1.0,39,0.2867765731980638,0.0001729205725877854
oscillations_4_1_40,oscillations,4,,10.74,1.0,40,0.28723056387182394,0.0004152500099021017
oscillations_4_1_41,oscillations,4,,10.74,1.0,41,0.29403397043838764,-5.0843639655617686e-05
oscillations_4_1_42,oscillations,4,,10.74,1.0,42,0.29267721742976877,0.0007483033401396204
oscillations_4_1_43,oscillations,4,,10.74,1.0,43,0.28770401110452837,-0.00029349912296287053
oscillations_4_1_44,oscillations,4,,10.74,1.0,44,0.2897018668888832,0.0002358978552197179
oscillations_4_1_45,oscillations,4,,10.74,1.0,45,0.28042606136439313,6.37427144129334e-05
oscillations_4_1_46,oscillations,4,,10.74,1.0,46,0.2844996255157328,0.00027077713310717924
oscillations_4_1_47,oscillations,4,,10.74,1.0,47,0.28703995506100044,0.0003197776225896014
oscillations_4_1_48,oscillations,4,,10.74,1.0,48,0.2853045127185399,-0.0003331990980127053
oscillations_4_1_49,oscillations,4,,10.74,1.0,49,0.2819749660402673,-0.0004656476047091626
sequences_9_0_0,sequences,9,-8.5,14.44,0.0,0,0.1843703592738144,0.015329985792971288
sequences_9_0_1,sequences,9,-8.5,14.44,0.0,1,0.18222976497383558,0.015440395998348637
sequences_9_0_2,sequences,9,-8.5,14.44,0.0,2,0.17191011860959038,0.015533877714541825
sequences_9_0_3,sequences,9,-8.5,14.44,0.0,3,0.1744789599433307,0.01553382423396251
sequences_9_0_4,sequences,9,-8.5,14.44,0.0,4,0.1648353923192232,0.015466421260355889
sequences_9_0_5,sequences,9,-8.5,14.44,0.0,5,0.1875302677723508,0.015376106415830723
sequences_9_0_6,sequences,9,-8.5,14.44,0.0,6,0.17457818976751943,0.015406669502617319
sequences_9_0_7,sequences,9,-8.5,14.44,0.0,7,0.17586374523674142,0.015403443772532228
sequences_9_0_8,sequences,9,-8.5,14.44,0.0,8,0.1868944528811659,0.015393299263944518
sequences_9_0_9,sequences,9,-8.5,14.44,0.0,9,0.16599357554821179,0.015499773568814476
sequences_9_0_10,sequences,9,-8.5,14.44,0.0,10,0.18151081040806294,0.015511874736952647
sequences_9_0_11,sequences,9,-8.5,14.44,0.0,11,0.1807807661554555,0.015514798265759785
sequences_9_0_12,sequences,9,-8.5,14.44,0.0,12,0.1824828788870578,0.015415162161674382
sequences_9_0_13,sequences,9,-8.5,14.44,0.0,13,0.18744051605317066,0.015408500199431725
sequences_9_0_14,sequences,9,-8.5,14.44,0.0,14,0.17796816288815817,0.015552130473011584
sequences_9_0_15,sequences,9,-8.5,14.44,0.0,15,0.19128651596084204,0.015352257847067046
sequences_9_0_16,sequences,9,-8.5,14.44,0.0,16,0.17240987056595175,0.015415128452297467
sequences_9_0_17,sequences,9,-8.5,14.44,0.0,17,0.17598175899093307,0.015572365208189063
sequences_9_0_18,sequences,9,-8.5,14.44,0.0,18,0.17761447441911712,0.015460613271059636
sequences_9_0_19,sequences,9,-8.5,14.44,0.0,19,0.1800542680945742,0.015488291350199376
sequences_9_0_20,sequences,9,-8.5,14.44,0.0,20,0.18855531582915064,0.015360969533302534
sequences_9_0_21,sequences,9,-8.5,14.44,0.0,21,0.17177459474910084,0.015652502047950087
sequences_9_0_22,sequences,9,-8.5,14.44,0.0,22,0.17847803149107558,0.015567240432371609
sequences_9_0_23,sequences,9,-8.5,14.44,0.0,23,0.18340349621869378,0.015404911108786234
sequences_9_0_24,sequences,9,-8.5,14.44,0.0,24,0.18468034438517628,0.01534196425921001
sequences_9_0_25,sequences,9,-8.5,14.44,0.0,25,0.1717402619387763,0.015387603840181046
sequences_9_0_26,sequences,9,-8.5,14.44,0.0,26,0.1798468687693456,0.015493134217662591
sequences_9_0_27,sequences,9,-8.5,14.44,0.0,27,0.17685614573459282,0.015377234558204273
sequences_9_0_28,sequences,9,-8.5,14.44,0.0,28,0.17632942273281624,0.015330997445931343
sequences_9_0_29,sequences,9,-8.5,14.44,0.0,29,0.1740979472474095,0.015407107619849774
sequences_9_0_30,sequences,9,-8.5,14.44,0.0,30,0.17779255516313072,0.015635358332775615
sequences_9_0_31,sequences,9,-8.5,14.44,0.0,31,0.1841053287843257,0.015335567519656342
sequences_9_0_32,sequences,9,-8.5,14.44,0.0,32,0.18601967338268446,0.015329434431175383
sequences_9_0_33,sequences,9,-8.5,14.44,0.0,33,0.18017267734488285,0.015454257331378198
sequences_9_0_34,sequences,9,-8.5,14.44,0.0,34,0.183709682510264,0.015422529171342677
sequences_9_0_35,sequences,9,-8.5,14.44,0.0,35,0.17777205283320355,0.015323621041267811
sequences_9_0_36,sequences,9,-8.5,14.44,0.0,36,0.18255344526110173,0.015502110605782212
sequences_9_0_37,sequences,9,-8.5,14.44,0.0,37,0.18026842147498376,0.015250912193938416
sequences_9_0_38,sequences,9,-8.5,14.44,0.0,38,0.17126912992894275,0.015622570301347812
sequences_9_0_39,sequences,9,-8.5,14.44,0.0,39,0.18518758255487983,0.01549709896250503
sequences_9_0_40,sequences,9,-8.5,14.44,0.0,40,0.18402036746801576,0.015415974630844426
sequences_9_0_41,sequences,9,-8.5,14.44,0.0,41,0.1852272265916261,0.015427361330899897
sequences_9_0_42,sequences,9,-8.5,14.44,0.0,42,0.17316485077656618,0.015464822918339241
sequences_9_0_43,sequences,9,-8.5,14.44,0.0,43,0.17187083084862986,0.015612995424294777
sequences_9_0_44,sequences,9,-8.5,14.44,0.0,44,0.16489931901592905,0.015536829694164308
sequences_9_0_45,sequences,9,-8.5,14.44,0.0,45,0.16867386843022045,0.015515891837599867
sequences_9_0_46,sequences,9,-8.5,14.44,0.0,46,0.1791682691324924,0.015467419978042716
sequences_9_0_47,sequences,9,-8.5,14.44,0.0,47,0.17706164827436924,0.015501864741656962
sequences_9_0_48,sequences,9,-8.5,14.44,0.0,48,0.18184646906555607,0.015497310398185379
sequences_9_0_49,sequences,9,-8.5,14.44,0.0,49,0.16938306117409704,0.015413590242890851
sequences_9_0.25_0,sequences,9,-8.5,14.44,0.25,0,0.18134214652537298,0.015850542734484954
sequences_9_0.25_1,sequences,9,-8.5,14.44,0.25,1,0.18450147662608699,0.015924432859551495
sequences_9_0.25_2,sequences,9,-8.5,14.44,0.25,2,0.18037604337542384,0.015729546114840582
sequences_9_0.25_3,sequences,9,-8.5,14.44,0.25,3,0.1939276913057216,0.0154348573552653
sequences_9_0.25_4,sequences,9,-8.5,14.44,0.25,4,0.18919182411001806,0.01553126122415502
sequences_9_0.25_5,sequences,9,-8.5,14.44,0.25,5,0.180551740758454,0.016164418338247357
sequences_9_0.25_6,sequences,9,-8.5,14.44,0.25,6,0.18883603350908093,0.015184325195299334
sequences_9_0.25_7,sequences,9,-8.5,14.44,0.25,7,0.1853292057045493,0.01577411733466814
sequences_9_0.25_8,sequences,9,-8.5,14.44,0.25,8,0.18750968972973114,0.015202393273413656
sequences_9_0.25_9,sequences,9,-8.5,14.44,0.25,9,0.18300531253311994,0.015886847275667373
sequences_9_0.25_10,sequences,9,-8.5,14.44,0.25,10,0.1807422440389506,0.016155840307395666
sequences_9_0.25_11,sequences,9,-8.5,14.44,0.25,11,0.19264176755856366,0.015123458763673315
sequences_9_0.25_12,sequences,9,-8.5,14.44,0.25,12,0.18811101714570755,0.015010906201485971
sequences_9_0.25_13,sequences,9,-8.5,14.44,0.25,13,0.1920022957690965,0.015341094303456355
sequences_9_0.25_14,sequences,9,-8.5,14.44,0.25,14,0.19239394500409882,0.015297264199602274
sequences_9_0.25_15,sequences,9,-8.5,14.44,0.25,15,0.18601514651373555,0.015235640570317717
sequences_9_0.25_16,sequences,9,-8.5,14.44,0.25,16,0.18189936346845192,0.015367896133373315
sequences_9_0.25_17,sequences,9,-8.5,14.44,0.25,17,0.1864577826175007,0.016106742550353808
sequences_9_0.25_18,sequences,9,-8.5,14.44,0.25,18,0.1848252422880695,0.01554414279636732
sequences_9_0.25_19,sequences,9,-8.5,14.44,0.25,19,0.1851421346844207,0.015975921365614806
sequences_9_0.25_20,sequences,9,-8.5,14.44,0.25,20,0.18640504598843488,0.015984258614288798
sequences_9_0.25_21,sequences,9,-8.5,14.44,0.25,21,0.1910335823189856,0.01512804954582313
sequences_9_0.25_22,sequences,9,-8.5,14.44,0.25,22,0.18822450709557545,0.015222446359476078
sequences_9_0.25_23,sequences,9,-8.5,14.44,0.25,23,0.18579559150588812,0.016052415844059944
sequences_9_0.25_24,sequences,9,-8.5,14.44,0.25,24,0.1908057017538986,0.01590614428312716
sequences_9_0.25_25,sequences,9,-8.5,14.44,0.25,25,0.18693248530677717,0.015376832774668107
sequences_9_0.25_26,sequences,9,-8.5,14.44,0.25,26,0.17675620507095177,0.016229514221222114
sequences_9_0.25_27,sequences,9,-8.5,14.44,0.25,27,0.19658110702618756,0.015219037090130389
sequences_9_0.25_28,sequences,9,-8.5,14.44,0.25,28,0.1858908179928626,0.015045148673563663
sequences_9_0.25_29,sequences,9,-8.5,14.44,0.25,29,0.18590530631168214,0.015304467371865324
sequences_9_0.25_30,sequences,9,-8.5,14.44,0.25,30,0.1918057716939992,0.015582853201798924
sequences_9_0.25_31,sequences,9,-8.5,14.44,0.25,31,0.1865383204415932,0.015618933604374831
sequences_9_0.25_32,sequences,9,-8.5,14.44,0.25,32,0.19171837713047551,0.01569871260951055
sequences_9_0.25_33,sequences,9,-8.5,14.44,0.25,33,0.18361952600705847,0.015919743819033598
sequences_9_0.25_34,sequences,9,-8.5,14.44,0.25,34,0.19293832414121231,0.014908685883689236
sequences_9_0.25_35,sequences,9,-8.5,14.44,0.25,35,0.18041027450631986,0.015705241459382083
sequences_9_0.25_36,sequences,9,-8.5,14.44,0.25,36,0.18645474127617162,0.015368165668689232
sequences_9_0.25_37,sequences,9,-8.5,14.44,0.25,37,0.18769995225765035,0.015651078850770637
sequences_9_0.25_38,sequences,9,-8.5,14.44,0.25,38,0.17855359790191302,0.015821803828986465
sequences_9_0.25_39,sequences,9,-8.5,14.44,0.25,39,0.17769665827407197,0.016076645956402045
sequences_9_0.25_40,sequences,9,-8.5,14.44,0.25,40,0.17955241864222096,0.016288280057316046
sequences_9_0.25_41,sequences,9,-8.5,14.44,0.25,41,0.18130082246466453,0.016117792418143664
sequences_9_0.25_42,sequences,9,-8.5,14.44,0.25,42,0.1848039339513222,0.01539058467990797
sequences_9_0.25_43,sequences,9,-8.5,14.44,0.25,43,0.1887849700148597,0.015863913246065824
sequences_9_0.25_44,sequences,9,-8.5,14.44,0.25,44,0.19571960211665929,0.014959042387920533
sequences_9_0.25_45,sequences,9,-8.5,14.44,0.25,45,0.18132382837048086,0.015874886251510793
sequences_9_0.25_46,sequences,9,-8.5,14.44,0.25,46,0.18652689917275445,0.015228950730651896
sequences_9_0.25_47,sequences,9,-8.5,14.44,0.25,47,0.18245586297931654,0.01512233410830043
sequences_9_0.25_48,sequences,9,-8.5,14.44,0.25,48,0.18381430414685745,0.015453222789953574
sequences_9_0.25_49,sequences,9,-8.5,14.44,0.25,49,0.18677632418147894,0.015681441641112265
sequences_9_0.5_0,sequences,9,-8.5,14.44,0.5,0,0.19574723085740522,0.0164071213680509
sequences_9_0.5_1,sequences,9,-8.5,14.44,0.5,1,0.19275870770699863,0.015648955129679027
sequences_9_0.5_2,sequences,9,-8.5,14.44,0.5,2,0.1887782343690976,0.016125573313988704
sequences_9_0.5_3,sequences,9,-8.5,14.44,0.5,3,0.19116565380145056,0.016304299474570193
sequences_9_0.5_4,sequences,9,-8.5,14.44,0.5,4,0.1895060664856381,0.01627451935883863
sequences_9_0.5_5,sequences,9,-8.5,14.44,0.5,5,0.19545997871560536,0.01611642970237216
sequences_9_0.5_6,sequences,9,-8.5,14.44,0.5,6,0.19885890666940773,0.01546299666821518
sequences_9_0.5_7,sequences,9,-8.5,14.44,0.5,7,0.18725418441690406,0.016698861551191702
sequences_9_0.5_8,sequences,9,-8.5,14.44,0.5,8,0.19473004477454559,0.015810704922449625
sequences_9_0.5_9,sequences,9,-8.5,14.44,0.5,9,0.1927499060924129,0.01580893088000146
sequences_9_0.5_10,sequences,9,-8.5,14.44,0.5,10,0.1955223376821244,0.015484740985292789
sequences_9_0.5_11,sequences,9,-8.5,14.44,0.5,11,0.19305746304365792,0.01600474658415985
sequences_9_0.5_12,sequences,9,-8.5,14.44,0.5,12,0.19172218638492808,0.016113558976155663
sequences_9_0.5_13,sequences,9,-8.5,14.44,0.5,13,0.19173930462236702,0.015561911684033211
sequences_9_0.5_14,sequences,9,-8.5,14.44,0.5,14,0.19718454908143973,0.015192726292190605
sequences_9_0.5_15,sequences,9,-8.5,14.44,0.5,15,0.19158007887282585,0.01652076101417958
sequences_9_0.5_16,sequences,9,-8.5,14.44,0.5,16,0.18161726383131802,0.017073077990359727
sequences_9_0.5_17,sequences,9,-8.5,14.44,0.5,17,0.1870768315437593,0.01573047595204271
sequences_9_0.5_18,sequences,9,-8.5,14.44,0.5,18,0.1891731581297807,0.016125006446872106
sequences_9_0.5_19,sequences,9,-8.5,14.44,0.5,19,0.1911959863299863,0.016161142247592356
sequences_9_0.5_20,sequences,9,-8.5,14.44,0.5,20,0.19188422760431006,0.016134080355423033
sequences_9_0.5_21,sequences,9,-8.5,14.44,0.5,21,0.19409887657869035,0.015764163409905642
sequences_9_0.5_22,sequences,9,-8.5,14.44,0.5,22,0.19086795928588274,0.015828573401098212
sequences_9_0.5_23,sequences,9,-8.5,14.44,0.5,23,0.19141467994924138,0.01590415379439398
sequences_9_0.5_24,sequences,9,-8.5,14.44,0.5,24,0.18653342064794307,0.01636796169360003
sequences_9_0.5_25,sequences,9,-8.5,14.44,0.5,25,0.18781601238817608,0.016832592498287943
sequences_9_0.5_26,sequences,9,-8.5,14.44,0.5,26,0.19433746539230776,0.015878041416874863
sequences_9_0.5_27,sequences,9,-8.5,14.44,0.5,27,0.1961402715760415,0.015742377513735778
sequences_9_0.5_28,sequences,9,-8.5,14.44,0.5,28,0.1943461081389561,0.015283419734450092
sequences_9_0.5_29,sequences,9,-8.5,14.44,0.5,29,0.19129184689913734,0.01612566581844245
sequences_9_0.5_30,sequences,9,-8.5,14.44,0.5,30,0.19493452158275235,0.015508661371770352
sequences_9_0.5_31,sequences,9,-8.5,14.44,0.5,31,0.19442463947356337,0.015763248168502896
sequences_9_0.5_32,sequences,9,-8.5,14.44,0.5,32,0.19285319379058335,0.016677030858768403
sequences_9_0.5_33,sequences,9,-8.5,14.44,0.5,33,0.1916183683889515,0.016431166568594956
sequences_9_0.5_34,sequences,9,-8.5,14.44,0.5,34,0.19063502674735916,0.01571694294643458
sequences_9_0.5_35,sequences,9,-8.5,14.44,0.5,35,0.18979780469034827,0.016077990042902685
sequences_9_0.5_36,sequences,9,-8.5,14.44,0.5,36,0.1960871478887993,0.01591374324008571
sequences_9_0.5_37,sequences,9,-8.5,14.44,0.5,37,0.1919059556734031,0.016495277410598017
sequences_9_0.5_38,sequences,9,-8.5,14.44,0.5,38,0.18953503080054504,0.016900615037650658
sequences_9_0.5_39,sequences,9,-8.5,14.44,0.5,39,0.1922827025393047,0.01606135552734598
sequences_9_0.5_40,sequences,9,-8.5,14.44,0.5,40,0.18665842381726788,0.016497774146848953
sequences_9_0.5_41,sequences,9,-8.5,14.44,0.5,41,0.19404541577756784,0.015613758946884673
sequences_9_0.5_42,sequences,9,-8.5,14.44,0.5,42,0.1936433370499974,0.01573113330139593
sequences_9_0.5_43,sequences,9,-8.5,14.44,0.5,43,0.19467620412895334,0.015475046686573074
sequences_9_0.5_44,sequences,9,-8.5,14.44,0.5,44,0.19595594568289904,0.01510834677453372
sequences_9_0.5_45,sequences,9,-8.5,14.44,0.5,45,0.19155947506160484,0.015671217586487426
sequences_9_0.5_46,sequences,9,-8.5,14.44,0.5,46,0.19006849735772707,0.016376034848707848
sequences_9_0.5_47,sequences,9,-8.5,14.44,0.5,47,0.19108542833468517,0.016098428450845793
sequences_9_0.5_48,sequences,9,-8.5,14.44,0.5,48,0.18803132724256275,0.01685440724259397
sequences_9_0.5_49,sequences,9,-8.5,14.44,0.5,49,0.1962908409288637,0.016119568169763756
sequences_9_0.75_0,sequences,9,-8.5,14.44,0.75,0,0.1973400200058576,0.01704139531010768
sequences_9_0.75_1,sequences,9,-8.5,14.44,0.75,1,0.19766648469869455,0.017232737546419925
sequences_9_0.75_2,sequences,9,-8.5,14.44,0.75,2,0.1933955538140133,0.017383952670139997
sequences_9_0.75_3,sequences,9,-8.5,14.44,0.75,3,0.19533822470344558,0.017653867736995343
sequences_9_0.75_4,sequences,9,-8.5,14.44,0.75,4,0.19937407699699292,0.016789907176935657
sequences_9_0.75_5,sequences,9,-8.5,14.44,0.75,5,0.1963919528925704,0.016556358478221005
sequences_9_0.75_6,sequences,9,-8.5,14.44,0.75,6,0.18856994322132065,0.018130678027846722
sequences_9_0.75_7,sequences,9,-8.5,14.44,0.75,7,0.1944999101896657,0.018087709509530064
sequences_9_0.75_8,sequences,9,-8.5,14.44,0.75,8,0.2012352253156353,0.016852506532763618
sequences_9_0.75_9,sequences,9,-8.5,14.44,0.75,9,0.1899298109047099,0.017862143807964363
sequences_9_0.75_10,sequences,9,-8.5,14.44,0.75,10,0.19987848152746293,0.0171897567467193
sequences_9_0.75_11,sequences,9,-8.5,14.44,0.75,11,0.2036835829021819,0.017235618282272235
sequences_9_0.75_12,sequences,9,-8.5,14.44,0.75,12,0.20058326696453885,0.017316528083249922
sequences_9_0.75_13,sequences,9,-8.5,14.44,0.75,13,0.19865984706264264,0.016777248608547363
sequences_9_0.75_14,sequences,9,-8.5,14.44,0.75,14,0.18963543777973507,0.018063057704233568
sequences_9_0.75_15,sequences,9,-8.5,14.44,0.75,15,0.19268319531755462,0.01788363561030131
sequences_9_0.75_16,sequences,9,-8.5,14.44,0.75,16,0.19402122962973933,0.017417104700118924
sequences_9_0.75_17,sequences,9,-8.5,14.44,0.75,17,0.1881731623323836,0.0190063885806108
sequences_9_0.75_18,sequences,9,-8.5,14.44,0.75,18,0.19302248210714948,0.017234079153674132
sequences_9_0.75_19,sequences,9,-8.5,14.44,0.75,19,0.1945580581464153,0.01767885194643275
sequences_9_0.75_20,sequences,9,-8.5,14.44,0.75,20,0.1873307282738508,0.018322831010437524
sequences_9_0.75_21,sequences,9,-8.5,14.44,0.75,21,0.19239795568883478,0.01775562819609143
sequences_9_0.75_22,sequences,9,-8.5,14.44,0.75,22,0.2029002532134279,0.017310702922480898
sequences_9_0.75_23,sequences,9,-8.5,14.44,0.75,23,0.20019805497563936,0.016495297540776766
sequences_9_0.75_24,sequences,9,-8.5,14.44,0.75,24,0.19873479018936524,0.017260128007412185
sequences_9_0.75_25,sequences,9,-8.5,14.44,0.75,25,0.19895896347031267,0.016841410307596297
sequences_9_0.75_26,sequences,9,-8.5,14.44,0.75,26,0.1920445357670069,0.01794749822009722
sequences_9_0.75_27,sequences,9,-8.5,14.44,0.75,27,0.19641977278614076,0.01729058785385996
sequences_9_0.75_28,sequences,9,-8.5,14.44,0.75,28,0.19412346761664856,0.01791464542836757
sequences_9_0.75_29,sequences,9,-8.5,14.44,0.75,29,0.19217868859911275,0.018166250596563606
sequences_9_0.75_30,sequences,9,-8.5,14.44,0.75,30,0.19363714285189101,0.017534392141451586
sequences_9_0.75_31,sequences,9,-8.5,14.44,0.75,31,0.20201623698059024,0.016301922238689467
sequences_9_0.75_32,sequences,9,-8.5,14.44,0.75,32,0.197915954933521,0.017342449983400673
sequences_9_0.75_33,sequences,9,-8.5,14.44,0.75,33,0.19838828407396208,0.01754160814697844
sequences_9_0.75_34,sequences,9,-8.5,14.44,0.75,34,0.1911666094022101,0.01779656022483352
sequences_9_0.75_35,sequences,9,-8.5,14.44,0.75,35,0.19062644552374386,0.017316469677875673
sequences_9_0.75_36,sequences,9,-8.5,14.44,0.75,36,0.19850077046835696,0.0165858781458861
sequences_9_0.75_37,sequences,9,-8.5,14.44,0.75,37,0.1918504235470661,0.017394548458965306
sequences_9_0.75_38,sequences,9,-8.5,14.44,0.75,38,0.20090377378877222,0.018206783898267093
sequences_9_0.75_39,sequences,9,-8.5,14.44,0.75,39,0.20022575049905486,0.016387182699053426
sequences_9_0.75_40,sequences,9,-8.5,14.44,0.75,40,0.18583915931562178,0.017984465110812812
sequences_9_0.75_41,sequences,9,-8.5,14.44,0.75,41,0.20025308012489812,0.017353453943848535
sequences_9_0.75_42,sequences,9,-8.5,14.44,0.75,42,0.1951502601777736,0.017571519840241294
sequences_9_0.75_43,sequences,9,-8.5,14.44,0.75,43,0.1902960770746373,0.017740206006929125
sequences_9_0.75_44,sequences,9,-8.5,14.44,0.75,44,0.1940679063823442,0.01732900594857636
sequences_9_0.75_45,sequences,9,-8.5,14.44,0.75,45,0.19681730149159313,0.01732598703614703
sequences_9_0.75_46,sequences,9,-8.5,14.44,0.75,46,0.1990302806480312,0.017257838003712157
sequences_9_0.75_47,sequences,9,-8.5,14.44,0.75,47,0.19933292808470768,0.017066693494994546
sequences_9_0.75_48,sequences,9,-8.5,14.44,0.75,48,0.19813712119687457,0.016913020917860705
sequences_9_0.75_49,sequences,9,-8.5,14.44,0.75,49,0.1929625789347796,0.017201524733973805
sequences_9_1_0,sequences,9,,10.74,1.0,0,0.20124631101947768,0.022050587800006422
sequences_9_1_1,sequences,9,,10.74,1.0,1,0.1989574039652947,0.0221059831887595
sequences_9_1_2,sequences,9,,10.74,1.0,2,0.2058444916371248,0.0219142818526621
sequences_9_1_3,sequences,9,,10.74,1.0,3,0.2066533134823884,0.021925732596508197
sequences_9_1_4,sequences,9,,10.74,1.0,4,0.20281250986703053,0.02214806698015142
sequences_9_1_5,sequences,9,,10.74,1.0,5,0.20514585195029203,0.022019810390395606
sequences_9_1_6,sequences,9,,10.74,1.0,6,0.2077988549327704,0.02119733019303719
sequences_9_1_7,sequences,9,,10.74,1.0,7,0.21014833115476744,0.02193097693295876
sequences_9_1_8,sequences,9,,10.74,1.0,8,0.209384718418418,0.021804775777145718
sequences_9_1_9,sequences,9,,10.74,1.0,9,0.2126134447959636,0.02175316896473335
sequences_9_1_10,sequences,9,,10.74,1.0,10,0.20101164405163982,0.022113303435078013
sequences_9_1_11,sequences,9,,10.74,1.0,11,0.2119849429954691,0.02167099403649984
sequences_9_1_12,sequences,9,,10.74,1.0,12,0.2107979309668333,0.021338752316665505
sequences_9_1_13,sequences,9,,10.74,1.0,13,0.21530916901893907,0.02145154707050602
sequences_9_1_14,sequences,9,,10.74,1.0,14,0.20403984116083984,0.021927997911654864
sequences_9_1_15,sequences,9,,10.74,1.0,15,0.20105905169043087,0.021996351582377262
sequences_9_1_16,sequences,9,,10.74,1.0,16,0.20904043794561553,0.021604923081533597
sequences_9_1_17,sequences,9,,10.74,1.0,17,0.21389776997423135,0.02150397194011573
sequences_9_1_18,sequences,9,,10.74,1.0,18,0.19045427613949625,0.02230900256527473
sequences_9_1_19,sequences,9,,10.74,1.0,19,0.20486588668357456,0.022163474560150526
sequences_9_1_20,sequences,9,,10.74,1.0,20,0.2063273984892404,0.02189845872697358
sequences_9_1_21,sequences,9,,10.74,1.0,21,0.20286237772978138,0.021684403684173983
sequences_9_1_22,sequences,9,,10.74,1.0,22,0.19848106009504757,0.02195568787967208
sequences_9_1_23,sequences,9,,10.74,1.0,23,0.20015809875532106,0.02187895616518593
sequences_9_1_24,sequences,9,,10.74,1.0,24,0.20739176187953656,0.02200525881912427
sequences_9_1_25,sequences,9,,10.74,1.0,25,0.20401358299801348,0.021823119946724423
sequences_9_1_26,sequences,9,,10.74,1.0,26,0.20841552047594358,0.02185213668975505
sequences_9_1_27,sequences,9,,10.74,1.0,27,0.19859182741184042,0.022032760960852913
sequences_9_1_28,sequences,9,,10.74,1.0,28,0.21939399200213802,0.021766194144424936
sequences_9_1_29,sequences,9,,10.74,1.0,29,0.21181089786026325,0.021791603402819684
sequences_9_1_30,sequences,9,,10.74,1.0,30,0.21136783257076538,0.02169653269929388
sequences_9_1_31,sequences,9,,10.74,1.0,31,0.21228708859505793,0.021660153351249677
sequences_9_1_32,sequences,9,,10.74,1.0,32,0.18649307752540614,0.022450086000580394
sequences_9_1_33,sequences,9,,10.74,1.0,33,0.20638620301710095,0.021857223917278294
sequences_9_1_34,sequences,9,,10.74,1.0,34,0.2078254870762946,0.02172433735353414
sequences_9_1_35,sequences,9,,10.74,1.0,35,0.19354331851113474,0.022391902612547764
sequences_9_1_36,sequences,9,,10.74,1.0,36,0.2041973375176045,0.021542209608432
sequences_9_1_37,sequences,9,,10.74,1.0,37,0.2019316840687269,0.02202561657386481
