dyn,pqif,seed,sim,vr,f,quadrant,shape,mean_q,std_q,mean_all,std_all,mean_all_filtered,std_all_filtered
oscillations,0.75,47,3,-17.0,8.65,q2,"(150, 50)",0.002624734887639778,0.2663554239815808,-8.238682332766785e-05,0.29621962036031296,-0.0002761415228009642,0.5423139305555311
oscillations,0.75,47,3,-17.0,8.65,q3,"(50, 150)",-0.001467952910958223,0.3002374144250079,-8.238682332766785e-05,0.29621962036031296,-0.0002761415228009642,0.5423139305555311
oscillations,0.75,47,3,-17.0,8.65,q4,"(50, 50)",0.0003920782019759571,0.27786899544576416,-8.238682332766785e-05,0.29621962036031296,-0.0002761415228009642,0.5423139305555311
oscillations,0.75,48,3,-17.0,8.65,q1,"(150, 150)",0.0008724939923713461,0.2889643052647132,0.00033292986675566907,0.29164225466048965,0.0011153429372049203,0.5337988260095381
oscillations,0.75,48,3,-17.0,8.65,q2,"(150, 50)",0.00024189402803747462,0.2727321632657453,0.00033292986675566907,0.29164225466048965,0.0011153429372049203,0.5337988260095381
oscillations,0.75,48,3,-17.0,8.65,q3,"(50, 150)",-0.0032153301541220816,0.31648180912932583,0.00033292986675566907,0.29164225466048965,0.0011153429372049203,0.5337988260095381
oscillations,0.75,48,3,-17.0,8.65,q4,"(50, 50)",0.00639474031500241,0.2926979357836748,0.00033292986675566907,0.29164225466048965,0.0011153429372049203,0.5337988260095381
oscillations,0.75,49,3,-17.0,8.65,q1,"(150, 150)",-0.0019224277725373106,0.2920192061472525,0.00026383480377965406,0.2947093492732413,0.0008854259712380385,0.5398878939222205
oscillations,0.75,49,3,-17.0,8.65,q2,"(150, 50)",0.005792174323447706,0.2793954830647898,0.00026383480377965406,0.2947093492732413,0.0008854259712380385,0.5398878939222205
oscillations,0.75,49,3,-17.0,8.65,q3,"(50, 150)",-0.0009159727759012708,0.31935358806592257,0.00026383480377965406,0.2947093492732413,0.0008854259712380385,0.5398878939222205
oscillations,0.75,49,3,-17.0,8.65,q4,"(50, 50)",0.006894602170670948,0.2860981636233577,0.00026383480377965406,0.2947093492732413,0.0008854259712380385,0.5398878939222205
oscillations,0.75,0,4,-22.0,7.18,q1,"(150, 150)",2.296993370026254e-05,0.29786911016069556,-1.3377103626046172e-05,0.3006613199101945,-4.4810664520713304e-05,0.5502844050615094
oscillations,0.75,0,4,-22.0,7.18,q2,"(150, 50)",-0.00012029102967534584,0.29151502374961785,-1.3377103626046172e-05,0.3006613199101945,-4.4810664520713304e-05,0.5502844050615094
oscillations,0.75,0,4,-22.0,7.18,q3,"(50, 150)",-0.002784841404434149,0.318702879001322,-1.3377103626046172e-05,0.3006613199101945,-4.4810664520713304e-05,0.5502844050615094
oscillations,0.75,0,4,-22.0,7.18,q4,"(50, 50)",0.00829463424100939,0.29676909004673674,-1.3377103626046172e-05,0.3006613199101945,-4.4810664520713304e-05,0.5502844050615094
oscillations,0.75,1,4,-22.0,7.18,q1,"(150, 150)",-0.0013700146027117311,0.2934850091190045,-1.5841330435604429e-06,0.2993248862432221,-5.304312886524912e-06,0.5477237420158121
oscillations,0.75,1,4,-22.0,7.18,q2,"(150, 50)",0.003648142461497055,0.286231982880617,-1.5841330435604429e-06,0.2993248862432221,-5.304312886524912e-06,0.5477237420158121
oscillations,0.75,1,4,-22.0,7.18,q3,"(50, 150)",-0.0005707057059511081,0.3225763109996664,-1.5841330435604429e-06,0.2993248862432221,-5.304312886524912e-06,0.5477237420158121
oscillations,0.75,1,4,-22.0,7.18,q4,"(50, 50)",0.0030724750290707674,0.3167100178400623,-1.5841330435604429e-06,0.2993248862432221,-5.304312886524912e-06,0.5477237420158121
oscillations,0.75,2,4,-22.0,7.18,q1,"(150, 150)",0.0006104770509618318,0.2839307536718944,0.00036267395138274823,0.291326912820891,0.001215497113976534,0.5333331753710991
oscillations,0.75,2,4,-22.0,7.18,q2,"(150, 50)",0.0006161844020230701,0.29312136442094894,0.00036267395138274823,0.291326912820891,0.001215497113976534,0.5333331753710991
oscillations,0.75,2,4,-22.0,7.18,q3,"(50, 150)",-0.0009307146674510886,0.30393727253831027,0.00036267395138274823,0.291326912820891,0.001215497113976534,0.5333331753710991
oscillations,0.75,2,4,-22.0,7.18,q4,"(50, 50)",0.0012520805597515392,0.3122359867043283,0.00036267395138274823,0.291326912820891,0.001215497113976534,0.5333331753710991
oscillations,0.75,3,4,-22.0,7.18,q1,"(150, 150)",-0.00041243250390079475,0.2835982299594095,0.00027801858744889687,0.2994202960281412,0.0009309956884014955,0.5479207079170135
oscillations,0.75,3,4,-22.0,7.18,q2,"(150, 50)",0.0024502372271925556,0.32057251468874176,0.00027801858744889687,0.2994202960281412,0.0009309956884014955,0.5479207079170135
oscillations,0.75,3,4,-22.0,7.18,q3,"(50, 150)",0.0013020552552054305,0.31741195071749284,0.00027801858744889687,0.2994202960281412,0.0009309956884014955,0.5479207079170135
oscillations,0.75,3,4,-22.0,7.18,q4,"(50, 50)",-0.003096687512904454,0.3162346958438377,0.00027801858744889687,0.2994202960281412,0.0009309956884014955,0.5479207079170135
oscillations,0.75,4,4,-22.0,7.18,q1,"(150, 150)",-0.0011471704881917118,0.28625189800976203,0.0004348858434753444,0.2908080505327415,0.0014570260272228645,0.5322936720273566
oscillations,0.75,4,4,-22.0,7.18,q2,"(150, 50)",0.005030987799031089,0.29191626246630864,0.0004348858434753444,0.2908080505327415,0.0014570260272228645,0.5322936720273566
oscillations,0.75,4,4,-22.0,7.18,q3,"(50, 150)",0.0004707684734727997,0.307725696768615,0.0004348858434753444,0.2908080505327415,0.0014570260272228645,0.5322936720273566
oscillations,0.75,4,4,-22.0,7.18,q4,"(50, 50)",0.0007774390718192501,0.27537459583186,0.0004348858434753444,0.2908080505327415,0.0014570260272228645,0.5322936720273566
oscillations,0.75,5,4,-22.0,7.18,q1,"(150, 150)",-0.001211511855443399,0.28815751576041754,-0.0002305376065043049,0.2959988762014927,-0.0007719970079675349,0.5416598828299599
oscillations,0.75,5,4,-22.0,7.18,q2,"(150, 50)",0.00221380786095803,0.30369700231804886,-0.0002305376065043049,0.2959988762014927,-0.0007719970079675349,0.5416598828299599
oscillations,0.75,5,4,-22.0,7.18,q3,"(50, 150)",0.00039481717573173043,0.31069196411642397,-0.0002305376065043049,0.2959988762014927,-0.0007719970079675349,0.5416598828299599
oscillations,0.75,5,4,-22.0,7.18,q4,"(50, 50)",-0.000610870115147565,0.29701947734133927,-0.0002305376065043049,0.2959988762014927,-0.0007719970079675349,0.5416598828299599
oscillations,0.75,6,4,-22.0,7.18,q1,"(150, 150)",0.0010840761062962387,0.28703685047627764,0.00024445900154925886,0.2977302266268312,0.0008185467990934514,0.544805301026493
oscillations,0.75,6,4,-22.0,7.18,q2,"(150, 50)",-0.002668863572989302,0.2910574519863272,0.00024445900154925886,0.2977302266268312,0.0008185467990934514,0.544805301026493
oscillations,0.75,6,4,-22.0,7.18,q3,"(50, 150)",-0.003762425161746043,0.3289637956985427,0.00024445900154925886,0.2977302266268312,0.0008185467990934514,0.544805301026493
oscillations,0.75,6,4,-22.0,7.18,q4,"(50, 50)",0.01344852527232803,0.3126212506808708,0.00024445900154925886,0.2977302266268312,0.0008185467990934514,0.544805301026493
oscillations,0.75,7,4,-22.0,7.18,q1,"(150, 150)",0.0004935209138710781,0.2950871246151863,0.00042823653005181973,0.2990054124690136,0.0014345080983228186,0.5472523682497525
oscillations,0.75,7,4,-22.0,7.18,q2,"(150, 50)",0.0002482275706072558,0.2960083317329096,0.00042823653005181973,0.2990054124690136,0.0014345080983228186,0.5472523682497525
oscillations,0.75,7,4,-22.0,7.18,q3,"(50, 150)",-0.002530350253847961,0.31452205910155523,0.00042823653005181973,0.2990054124690136,0.0014345080983228186,0.5472523682497525
oscillations,0.75,7,4,-22.0,7.18,q4,"(50, 50)",0.009256464305711528,0.29502640511977785,0.00042823653005181973,0.2990054124690136,0.0014345080983228186,0.5472523682497525
oscillations,0.75,8,4,-22.0,7.18,q1,"(150, 150)",-0.00028520353430127633,0.2986076107735271,0.00028761124257005346,0.30196230594947565,0.0009638446466824852,0.5527806861712925
oscillations,0.75,8,4,-22.0,7.18,q2,"(150, 50)",0.0027118063711642454,0.29542178447439615,0.00028761124257005346,0.30196230594947565,0.0009638446466824852,0.5527806861712925
oscillations,0.75,8,4,-22.0,7.18,q3,"(50, 150)",-0.005375868546310057,0.3130391674346134,0.00028761124257005346,0.30196230594947565,0.0009638446466824852,0.5527806861712925
oscillations,0.75,8,4,-22.0,7.18,q4,"(50, 50)",0.015160798215269779,0.31663942795249894,0.00028761124257005346,0.30196230594947565,0.0009638446466824852,0.5527806861712925
oscillations,0.75,9,4,-22.0,7.18,q1,"(150, 150)",-4.7655648910809645e-05,0.2809389574510945,0.0005700256434117967,0.2921324601256145,0.0019091539593462177,0.5346273266202662
oscillations,0.75,9,4,-22.0,7.18,q2,"(150, 50)",0.0026982501090343164,0.30751256019011314,0.0005700256434117967,0.2921324601256145,0.0019091539593462177,0.5346273266202662
oscillations,0.75,9,4,-22.0,7.18,q3,"(50, 150)",-0.0010924252901289846,0.30364139274342933,0.0005700256434117967,0.2921324601256145,0.0019091539593462177,0.5346273266202662
oscillations,0.75,9,4,-22.0,7.18,q4,"(50, 50)",0.00473183667807004,0.30788449773517523,0.0005700256434117967,0.2921324601256145,0.0019091539593462177,0.5346273266202662
oscillations,0.75,10,4,-22.0,7.18,q1,"(150, 150)",0.0011056219055387857,0.2849357327852546,0.00016293276054374627,0.28817655356033867,0.0005463417236775793,0.5276992247466854
oscillations,0.75,10,4,-22.0,7.18,q2,"(150, 50)",-0.0012658249463148332,0.28599566949761107,0.00016293276054374627,0.28817655356033867,0.0005463417236775793,0.5276992247466854
oscillations,0.75,10,4,-22.0,7.18,q3,"(50, 150)",-0.0023881080135633825,0.29444756425671936,0.00016293276054374627,0.28817655356033867,0.0005463417236775793,0.5276992247466854
oscillations,0.75,10,4,-22.0,7.18,q4,"(50, 50)",0.0036181258984855163,0.30415787510372827,0.00016293276054374627,0.28817655356033867,0.0005463417236775793,0.5276992247466854
oscillations,0.75,11,4,-22.0,7.18,q1,"(150, 150)",-0.0007791876594746191,0.2937372090795487,0.0003306576846266146,0.2961456097614358,0.0011081021602768577,0.5421322622652288
oscillations,0.75,11,4,-22.0,7.18,q2,"(150, 50)",0.003670623153182509,0.2856169642993006,0.0003306576846266146,0.2961456097614358,0.0011081021602768577,0.5421322622652288
oscillations,0.75,11,4,-22.0,7.18,q3,"(50, 150)",-0.0017719596660905083,0.3158104318453663,0.0003306576846266146,0.2961456097614358,0.0011081021602768577,0.5421322622652288
oscillations,0.75,11,4,-22.0,7.18,q4,"(50, 50)",0.006607221428021403,0.28751447836845667,0.0003306576846266146,0.2961456097614358,0.0011081021602768577,0.5421322622652288
oscillations,0.75,12,4,-22.0,7.18,q1,"(150, 150)",0.0014412123753423868,0.2898142671257478,0.00014407887271782478,0.2940927391368263,0.0004830808808644571,0.5385102245341553
oscillations,0.75,12,4,-22.0,7.18,q2,"(150, 50)",-0.003470614505412624,0.28372321196178335,0.00014407887271782478,0.2940927391368263,0.0004830808808644571,0.5385102245341553
oscillations,0.75,12,4,-22.0,7.18,q3,"(50, 150)",0.0007766293308087549,0.3109659540046287,0.00014407887271782478,0.2940927391368263,0.0004830808808644571,0.5385102245341553
oscillations,0.75,12,4,-22.0,7.18,q4,"(50, 50)",-0.0025836938907846793,0.3102560293475244,0.00014407887271782478,0.2940927391368263,0.0004830808808644571,0.5385102245341553
oscillations,0.75,13,4,-22.0,7.18,q1,"(150, 150)",-0.0008443359763921181,0.2866866236228574,0.00024997712686661397,0.294451353894228,0.0008373741792701237,0.5389181798164666
oscillations,0.75,13,4,-22.0,7.18,q2,"(150, 50)",0.0032279817348394796,0.2965323585247703,0.00024997712686661397,0.294451353894228,0.0008373741792701237,0.5389181798164666
oscillations,0.75,13,4,-22.0,7.18,q3,"(50, 150)",-0.0028285129509290925,0.3160931037122407,0.00024997712686661397,0.294451353894228,0.0008373741792701237,0.5389181798164666
oscillations,0.75,13,4,-22.0,7.18,q4,"(50, 50)",0.010400251465663724,0.2895080366522823,0.00024997712686661397,0.294451353894228,0.0008373741792701237,0.5389181798164666
oscillations,0.75,14,4,-22.0,7.18,q1,"(150, 150)",-0.0001982085656884677,0.29767591786063086,0.0006483942505495288,0.29709876699277177,0.0021718112562369063,0.5437382456337383
oscillations,0.75,14,4,-22.0,7.18,q2,"(150, 50)",0.0033541206172026288,0.290417882865043,0.0006483942505495288,0.29709876699277177,0.0021718112562369063,0.5437382456337383
oscillations,0.75,14,4,-22.0,7.18,q3,"(50, 150)",4.731941137102661e-05,0.2995072775582144,0.0006483942505495288,0.29709876699277177,0.0021718112562369063,0.5437382456337383
oscillations,0.75,14,4,-22.0,7.18,q4,"(50, 50)",0.0019538650142677007,0.30432153932439676,0.0006483942505495288,0.29709876699277177,0.0021718112562369063,0.5437382456337383
oscillations,0.75,15,4,-22.0,7.18,q1,"(150, 150)",-0.0004980179997328345,0.2933339079125109,8.655553396765525e-05,0.29360293580508356,0.00028994400458137547,0.5373657668380581
oscillations,0.75,15,4,-22.0,7.18,q2,"(150, 50)",0.0015506254174565326,0.2986617296316172,8.655553396765525e-05,0.29360293580508356,0.00028994400458137547,0.5373657668380581
oscillations,0.75,15,4,-22.0,7.18,q3,"(50, 150)",0.00018139733964165584,0.2950431331326746,8.655553396765525e-05,0.29360293580508356,0.00028994400458137547,0.5373657668380581
oscillations,0.75,15,4,-22.0,7.18,q4,"(50, 50)",0.0006709822697834319,0.2758300143015266,8.655553396765525e-05,0.29360293580508356,0.00028994400458137547,0.5373657668380581
oscillations,0.75,16,4,-22.0,7.18,q1,"(150, 150)",0.000758169109841214,0.28194616009489243,0.00017640850483326115,0.29119310872034376,0.0005907358889351574,0.5328657714962497
oscillations,0.75,16,4,-22.0,7.18,q2,"(150, 50)",-0.0018752157253806247,0.3070285103154476,0.00017640850483326115,0.29119310872034376,0.0005907358889351574,0.5328657714962497
oscillations,0.75,16,4,-22.0,7.18,q3,"(50, 150)",-0.001237202397777573,0.28952824354229967,0.00017640850483326115,0.29119310872034376,0.0005907358889351574,0.5328657714962497
oscillations,0.75,16,4,-22.0,7.18,q4,"(50, 50)",0.005336268458235846,0.32699307015120094,0.00017640850483326115,0.29119310872034376,0.0005907358889351574,0.5328657714962497
oscillations,0.75,17,4,-22.0,7.18,q1,"(150, 150)",0.0002178650184939962,0.28799221725632496,-3.163943286038333e-05,0.29498518220681136,-0.00010596812479405055,0.5398504584831506
oscillations,0.75,17,4,-22.0,7.18,q2,"(150, 50)",-0.0015244267271378347,0.2930376676377847,-3.163943286038333e-05,0.29498518220681136,-0.00010596812479405055,0.5398504584831506
oscillations,0.75,17,4,-22.0,7.18,q3,"(50, 150)",7.529624901452176e-05,0.3079047890206216,-3.163943286038333e-05,0.29498518220681136,-0.00010596812479405055,0.5398504584831506
oscillations,0.75,17,4,-22.0,7.18,q4,"(50, 50)",0.0018803753421578378,0.322124559532465,-3.163943286038333e-05,0.29498518220681136,-0.00010596812479405055,0.5398504584831506
oscillations,0.75,18,4,-22.0,7.18,q1,"(150, 150)",-0.0005439887224570188,0.2874770036431271,0.00040652304044207346,0.2969461737117901,0.0013618862326367622,0.54350633362442
oscillations,0.75,18,4,-22.0,7.18,q2,"(150, 50)",0.0028904656202628116,0.29619127197476014,0.00040652304044207346,0.2969461737117901,0.0013618862326367622,0.54350633362442
oscillations,0.75,18,4,-22.0,7.18,q3,"(50, 150)",-0.00017966196790183535,0.32999812582943905,0.00040652304044207346,0.2969461737117901,0.0013618862326367622,0.54350633362442
oscillations,0.75,18,4,-22.0,7.18,q4,"(50, 50)",0.0032678561921034186,0.27771437761459616,0.00040652304044207346,0.2969461737117901,0.0013618862326367622,0.54350633362442
oscillations,0.75,19,4,-22.0,7.18,q1,"(150, 150)",0.0005547534852190318,0.29951399209673696,0.0001590474435291419,0.30092765985072695,0.0005325100645488991,0.5506333723896368
oscillations,0.75,19,4,-22.0,7.18,q2,"(150, 50)",-0.0005708761540791433,0.30072304167882136,0.0001590474435291419,0.30092765985072695,0.0005325100645488991,0.5506333723896368
oscillations,0.75,19,4,-22.0,7.18,q3,"(50, 150)",-0.0006630122355801104,0.31550214507928065,0.0001590474435291419,0.30092765985072695,0.0005325100645488991,0.5506333723896368
oscillations,0.75,19,4,-22.0,7.18,q4,"(50, 50)",0.0012536428984727486,0.26759583912552565,0.0001590474435291419,0.30092765985072695,0.0005325100645488991,0.5506333723896368
oscillations,0.75,20,4,-22.0,7.18,q1,"(150, 150)",-0.0006125011999400322,0.29242674343494984,0.00028979471124219476,0.2967068642490244,0.0009707552507903697,0.5430461680377378
oscillations,0.75,20,4,-22.0,7.18,q2,"(150, 50)",0.0030888853504207154,0.2846715316526423,0.00028979471124219476,0.2967068642490244,0.0009707552507903697,0.5430461680377378
oscillations,0.75,20,4,-22.0,7.18,q3,"(50, 150)",-0.0015234828350744827,0.3209538445447866,0.00028979471124219476,0.2967068642490244,0.0009707552507903697,0.5430461680377378
oscillations,0.75,20,4,-22.0,7.18,q4,"(50, 50)",0.005453018633296706,0.29448888202681445,0.00028979471124219476,0.2967068642490244,0.0009707552507903697,0.5430461680377378
oscillations,0.75,21,4,-22.0,7.18,q1,"(150, 150)",-0.0002729965691568016,0.2944149279222123,-0.00010875540690899128,0.3016860082694533,-0.0003643397216381614,0.5521828763576866
oscillations,0.75,21,4,-22.0,7.18,q2,"(150, 50)",-0.0003660305115176669,0.29672167163700325,-0.00010875540690899128,0.3016860082694533,-0.0003643397216381614,0.5521828763576866
oscillations,0.75,21,4,-22.0,7.18,q3,"(50, 150)",-0.002910672369091745,0.3238917787497323,-0.00010875540690899128,0.3016860082694533,-0.0003643397216381614,0.5521828763576866
oscillations,0.75,21,4,-22.0,7.18,q4,"(50, 50)",0.010546991253695591,0.31164622656949836,-0.00010875540690899128,0.3016860082694533,-0.0003643397216381614,0.5521828763576866
oscillations,0.75,22,4,-22.0,7.18,q1,"(150, 150)",-4.595934391015722e-05,0.28949739008237435,0.0002700695187514101,0.2995477621688309,0.0009045282383033079,0.5481998903015941
oscillations,0.75,22,4,-22.0,7.18,q2,"(150, 50)",0.0014401213257754272,0.30906506012349205,0.0002700695187514101,0.2995477621688309,0.0009045282383033079,0.5481998903015941
oscillations,0.75,22,4,-22.0,7.18,q3,"(50, 150)",0.0008715337777283608,0.31525099038349264,0.0002700695187514101,0.2995477621688309,0.0009045282383033079,0.5481998903015941
oscillations,0.75,22,4,-22.0,7.18,q4,"(50, 50)",-0.0022002189152973877,0.31089829660163487,0.0002700695187514101,0.2995477621688309,0.0009045282383033079,0.5481998903015941
oscillations,0.75,23,4,-22.0,7.18,q1,"(150, 150)",-0.0021146193901567852,0.2963856184905854,-0.00020383899247290006,0.3006702885149981,-0.0006831637787110188,0.5504388307325813
oscillations,0.75,23,4,-22.0,7.18,q2,"(150, 50)",0.004042128558975444,0.3027728939978058,-0.00020383899247290006,0.3006702885149981,-0.0006831637787110188,0.5504388307325813
oscillations,0.75,23,4,-22.0,7.18,q3,"(50, 150)",-0.00022592778051923665,0.3158682565545994,-0.00020383899247290006,0.3006702885149981,-0.0006831637787110188,0.5504388307325813
oscillations,0.75,23,4,-22.0,7.18,q4,"(50, 50)",0.004321548296476034,0.2853104925023813,-0.00020383899247290006,0.3006702885149981,-0.0006831637787110188,0.5504388307325813
oscillations,0.75,24,4,-22.0,7.18,q1,"(150, 150)",-0.0003255182421456734,0.29342327587940803,-0.0006313718071597273,0.29772468495800225,-0.0021153255956436142,0.5449523988699488
oscillations,0.75,24,4,-22.0,7.18,q2,"(150, 50)",-0.0008142896481810306,0.3011629136648535,-0.0006313718071597273,0.29772468495800225,-0.0021153255956436142,0.5449523988699488
oscillations,0.75,24,4,-22.0,7.18,q3,"(50, 150)",-0.002392441697044694,0.296477721557923,-0.0006313718071597273,0.29772468495800225,-0.0021153255956436142,0.5449523988699488
oscillations,0.75,24,4,-22.0,7.18,q4,"(50, 50)",0.0024479093004326044,0.3279492199614824,-0.0006313718071597273,0.29772468495800225,-0.0021153255956436142,0.5449523988699488
oscillations,0.75,25,4,-22.0,7.18,q1,"(150, 150)",0.0008519836607316958,0.2901481342770558,-0.0001410919707156731,0.2926878623195209,-0.00047266991864547214,0.5357132973010297
oscillations,0.75,25,4,-22.0,7.18,q2,"(150, 50)",-0.0031002954927175875,0.2933690862854239,-0.0001410919707156731,0.2926878623195209,-0.00047266991864547214,0.5357132973010297
oscillations,0.75,25,4,-22.0,7.18,q3,"(50, 150)",-0.003123326334368738,0.30217605625767185,-0.0001410919707156731,0.2926878623195209,-0.00047266991864547214,0.5357132973010297
oscillations,0.75,25,4,-22.0,7.18,q4,"(50, 50)",0.008745541003222942,0.2841079520466087,-0.0001410919707156731,0.2926878623195209,-0.00047266991864547214,0.5357132973010297
oscillations,0.75,26,4,-22.0,7.18,q1,"(150, 150)",-0.00042548384415532257,0.29971781347322296,-1.2760010951864009e-05,0.30313945224460825,-4.277218118449397e-05,0.5550059460777871
oscillations,0.75,26,4,-22.0,7.18,q2,"(150, 50)",0.0022277401951927883,0.30048815162037784,-1.2760010951864009e-05,0.30313945224460825,-4.277218118449397e-05,0.5550059460777871
oscillations,0.75,26,4,-22.0,7.18,q3,"(50, 150)",-0.0008816826356687745,0.3175052935291996,-1.2760010951864009e-05,0.30313945224460825,-4.277218118449397e-05,0.5550059460777871
oscillations,0.75,26,4,-22.0,7.18,q4,"(50, 50)",-0.0004129782564039722,0.2974765382341223,-1.2760010951864009e-05,0.30313945224460825,-4.277218118449397e-05,0.5550059460777871
oscillations,0.75,27,4,-22.0,7.18,q1,"(150, 150)",0.0006920576495670372,0.2984385726776911,0.0003425055138961439,0.3003305618465676,0.001147326066145695,0.5496781975296586
oscillations,0.75,27,4,-22.0,7.18,q2,"(150, 50)",-0.0007865518692216568,0.30931348419247057,0.0003425055138961439,0.3003305618465676,0.001147326066145695,0.5496781975296586
oscillations,0.75,27,4,-22.0,7.18,q3,"(50, 150)",-0.0005277990245344978,0.30651079243788765,0.0003425055138961439,0.3003305618465676,0.001147326066145695,0.5496781975296586
oscillations,0.75,27,4,-22.0,7.18,q4,"(50, 50)",0.003194622057503428,0.2696265641676078,0.0003425055138961439,0.3003305618465676,0.001147326066145695,0.5496781975296586
oscillations,0.75,28,4,-22.0,7.18,q1,"(150, 150)",0.0004985561405070415,0.2884184100971829,-0.00013374475383312126,0.29096199770192516,-0.00044794357810640874,0.532487529793343
oscillations,0.75,28,4,-22.0,7.18,q2,"(150, 50)",-0.0031804884349266984,0.2993982006957021,-0.00013374475383312126,0.29096199770192516,-0.00044794357810640874,0.532487529793343
oscillations,0.75,28,4,-22.0,7.18,q3,"(50, 150)",-9.733992293872985e-05,0.28795037254509315,-0.00013374475383312126,0.29096199770192516,-0.00044794357810640874,0.532487529793343
oscillations,0.75,28,4,-22.0,7.18,q4,"(50, 50)",0.0032065637477029733,0.29693235838556004,-0.00013374475383312126,0.29096199770192516,-0.00044794357810640874,0.532487529793343
oscillations,0.75,29,4,-22.0,7.18,q1,"(150, 150)",-0.00163383941748183,0.29201984323093744,-0.00037851498183836494,0.29263724465781493,-0.001267101788729986,0.5354179923553013
oscillations,0.75,29,4,-22.0,7.18,q2,"(150, 50)",0.0035836534569032344,0.28830006657622465,-0.00037851498183836494,0.29263724465781493,-0.001267101788729986,0.5354179923553013
oscillations,0.75,29,4,-22.0,7.18,q3,"(50, 150)",-0.0032901425449609017,0.2959614872771192,-0.00037851498183836494,0.29263724465781493,-0.001267101788729986,0.5354179923553013
oscillations,0.75,29,4,-22.0,7.18,q4,"(50, 50)",0.007767782312095631,0.3007010924750931,-0.00037851498183836494,0.29263724465781493,-0.001267101788729986,0.5354179923553013
oscillations,0.75,30,4,-22.0,7.18,q1,"(150, 150)",8.067636023537022e-05,0.28777093450388247,-7.31522658519587e-05,0.291225033341883,-0.0002449431302593643,0.532902075802307
oscillations,0.75,30,4,-22.0,7.18,q2,"(150, 50)",-0.0010354066978985885,0.2934714225820272,-7.31522658519587e-05,0.291225033341883,-0.0002449431302593643,0.532902075802307
oscillations,0.75,30,4,-22.0,7.18,q3,"(50, 150)",-0.002316966022074544,0.298012348236384,-7.31522658519587e-05,0.291225033341883,-0.0002449431302593643,0.532902075802307
oscillations,0.75,30,4,-22.0,7.18,q4,"(50, 50)",0.008160594664169723,0.29459621150396426,-7.31522658519587e-05,0.291225033341883,-0.0002449431302593643,0.532902075802307
oscillations,0.75,31,4,-22.0,7.18,q1,"(150, 150)",-0.0010160126317736889,0.2940997296410857,3.0216225652129313e-05,0.2981849096322141,0.00010117604437344369,0.5456377336424456
oscillations,0.75,31,4,-22.0,7.18,q2,"(150, 50)",0.00220662125159303,0.2876351004165265,3.0216225652129313e-05,0.2981849096322141,0.00010117604437344369,0.5456377336424456
oscillations,0.75,31,4,-22.0,7.18,q3,"(50, 150)",0.0019258078471867774,0.3154958532575337,3.0216225652129313e-05,0.2981849096322141,0.00010117604437344369,0.5456377336424456
oscillations,0.75,31,4,-22.0,7.18,q4,"(50, 50)",-0.0027697139999421543,0.3119592157933007,3.0216225652129313e-05,0.2981849096322141,0.00010117604437344369,0.5456377336424456
oscillations,0.75,32,4,-22.0,7.18,q1,"(150, 150)",0.00034815585940869,0.294537464698417,0.00031025998943244533,0.2952509526763585,0.001038961873361056,0.5402909126601002
oscillations,0.75,32,4,-22.0,7.18,q2,"(150, 50)",0.00044657251129739153,0.28812562169897615,0.00031025998943244533,0.2952509526763585,0.001038961873361056,0.5402909126601002
oscillations,0.75,32,4,-22.0,7.18,q3,"(50, 150)",-0.0007703120610242929,0.3021755834880178,0.00031025998943244533,0.2952509526763585,0.001038961873361056,0.5402909126601002
oscillations,0.75,32,4,-22.0,7.18,q4,"(50, 50)",0.0028019757454216154,0.30167861420942244,0.00031025998943244533,0.2952509526763585,0.001038961873361056,0.5402909126601002
oscillations,0.75,33,4,-22.0,7.18,q1,"(150, 150)",0.0004516571955398314,0.28270481926928576,0.00012681870696080379,0.28673582987472307,0.00042506689110375165,0.5249510924269468
oscillations,0.75,33,4,-22.0,7.18,q2,"(150, 50)",-0.0007440732619401214,0.2862043950224045,0.00012681870696080379,0.28673582987472307,0.00042506689110375165,0.5249510924269468
oscillations,0.75,33,4,-22.0,7.18,q3,"(50, 150)",-0.0002909924271405546,0.30113576931812963,0.00012681870696080379,0.28673582987472307,0.00042506689110375165,0.5249510924269468
oscillations,0.75,33,4,-22.0,7.18,q4,"(50, 50)",0.001069381618756411,0.27998050924913276,0.00012681870696080379,0.28673582987472307,0.00042506689110375165,0.5249510924269468
oscillations,0.75,34,4,-22.0,7.18,q1,"(150, 150)",-0.00018384341465358748,0.29276088233638714,0.0001950183748027381,0.29535603519364184,0.0006532731757900935,0.5405741492871123
oscillations,0.75,34,4,-22.0,7.18,q2,"(150, 50)",0.0012016154345756381,0.2914297562290777,0.0001950183748027381,0.29535603519364184,0.0006532731757900935,0.5405741492871123
oscillations,0.75,34,4,-22.0,7.18,q3,"(50, 150)",-0.0013267901472799443,0.3166585532007866,0.0001950183748027381,0.29535603519364184,0.0006532731757900935,0.5405741492871123
oscillations,0.75,34,4,-22.0,7.18,q4,"(50, 50)",0.0051504088668390124,0.26217347470130564,0.0001950183748027381,0.29535603519364184,0.0006532731757900935,0.5405741492871123
oscillations,0.75,35,4,-22.0,7.18,q1,"(150, 150)",-0.001096361824092583,0.2875540966275627,-0.000444615436888989,0.2946455570140999,-0.0014899981128987576,0.5393855712631207
oscillations,0.75,35,4,-22.0,7.18,q2,"(150, 50)",0.001341732321847241,0.2990829315792945,-0.000444615436888989,0.2946455570140999,-0.0014899981128987576,0.5393855712631207
