simulationID,dynamic,simulation,vrest,slope,pqif,seed,std,mean,mean_filtered,std_filtered,num_zero_weights,num_non_zero_weights,frac_zero_weights
oscillations_4_0.75_35,oscillations,4,-22.0,7.18,0.75,35,0.2946455570140999,-0.0004446154368889891,-0.001489998112898757,0.5393855712631208,28064,11936,0.70
oscillations_4_0.75_36,oscillations,4,-22.0,7.18,0.75,36,0.29080997004576026,0.0004915424156093354,0.0016468461868140917,0.5322967972688202,28061,11939,0.70
oscillations_4_0.75_37,oscillations,4,-22.0,7.18,0.75,37,0.2927805135861309,-0.00027308811950843657,-0.0009148680720550649,0.5358824775323644,28060,11940,0.70
oscillations_4_0.75_38,oscillations,4,-22.0,7.18,0.75,38,0.2959638633939312,-7.559019982517867e-05,-0.0002531486933194197,0.5416188276813565,28056,11944,0.70
oscillations_4_0.75_39,oscillations,4,-22.0,7.18,0.75,39,0.2991047573582761,0.00045919893717330973,0.0015382260687490498,0.5474339968069507,28059,11941,0.70
oscillations_4_0.75_40,oscillations,4,-22.0,7.18,0.75,40,0.2939417210249472,0.00010726768733083368,0.00035944604952947473,0.5380759280151374,28063,11937,0.70
oscillations_4_0.75_41,oscillations,4,-22.0,7.18,0.75,41,0.2961693063613679,5.660820347918484e-05,0.00018975346846286659,0.5422445615032739,28067,11933,0.70
oscillations_4_0.75_42,oscillations,4,-22.0,7.18,0.75,42,0.2948124396520601,0.00018605096194419191,0.0006230254062593281,0.5394889083262621,28055,11945,0.70
oscillations_4_0.75_43,oscillations,4,-22.0,7.18,0.75,43,0.2948388868154019,0.00023666528161017997,0.0007923839678921232,0.5394919864520445,28053,11947,0.70
oscillations_4_0.75_44,oscillations,4,-22.0,7.18,0.75,44,0.2930932115594342,-0.00031583838328462255,-0.0010587057178735343,0.5366119525487849,28067,11933,0.70
oscillations_4_0.75_45,oscillations,4,-22.0,7.18,0.75,45,0.3036381110702727,0.00027617688828050644,0.0009249832982684631,0.5556855946881983,28057,11943,0.70
oscillations_4_0.75_46,oscillations,4,-22.0,7.18,0.75,46,0.2954003790859675,-0.00034549104373285264,-0.0011577148152227604,0.5407452942264932,28063,11937,0.70
oscillations_4_0.75_47,oscillations,4,-22.0,7.18,0.75,47,0.2982251261993091,0.0003354572607955731,0.0011230574516088818,0.5456648447843996,28052,11948,0.70
oscillations_4_0.75_48,oscillations,4,-22.0,7.18,0.75,48,0.2912409739127388,0.00033907481052046636,0.0011368811752572228,0.5332876864114883,28070,11930,0.70
oscillations_4_0.75_49,oscillations,4,-22.0,7.18,0.75,49,0.2960129460052201,3.7487572592412485e-05,0.00012544992083129703,0.5415047030689677,28047,11953,0.70
oscillations_4_1_0,oscillations,4,,10.74,1.0,0,0.29186816025705664,0.0002141917124257977,0.0007176202778316379,0.534235157732819,28061,11939,0.70
oscillations_4_1_1,oscillations,4,,10.74,1.0,1,0.28935994950474486,-0.00047224869616032804,-0.0015828680950572419,0.529753748753294,28066,11934,0.70
oscillations_4_1_2,oscillations,4,,10.74,1.0,2,0.29251102265583534,-3.7971175793113843e-05,-0.0001272279302835098,0.5354346048488293,28062,11938,0.70
oscillations_4_1_3,oscillations,4,,10.74,1.0,3,0.28623847477687375,-8.923930199148559e-05,-0.00029888403915761706,0.5238431135204716,28057,11943,0.70
oscillations_4_1_4,oscillations,4,,10.74,1.0,4,0.288530752598657,0.0002856085121219637,0.0009568925776764006,0.5281260965617184,28061,11939,0.70
oscillations_4_1_5,oscillations,4,,10.74,1.0,5,0.29452431149007247,-0.0002245643426367352,-0.0007525614699622486,0.5391646909548427,28064,11936,0.70
oscillations_4_1_6,oscillations,4,,10.74,1.0,6,0.28801755405233936,0.0001833867435626246,0.0006140523809229024,0.5270326144952979,28054,11946,0.70
oscillations_4_1_7,oscillations,4,,10.74,1.0,7,0.29005034414698083,-3.8396013915551386e-05,-0.00012866218954695757,0.5309526281945334,28063,11937,0.70
oscillations_4_1_8,oscillations,4,,10.74,1.0,8,0.2910806536147,9.857902411553923e-05,0.00033030331417503576,0.5328162864063287,28062,11938,0.70
oscillations_4_1_9,oscillations,4,,10.74,1.0,9,0.29049364303720343,-9.712427269378621e-05,-0.00032529271604717834,0.5316304593146868,28057,11943,0.70
oscillations_4_1_10,oscillations,4,,10.74,1.0,10,0.2905822490338245,-6.844510108644013e-05,-0.00022908577051774888,0.5316146309448421,28049,11951,0.70
oscillations_4_1_11,oscillations,4,,10.74,1.0,11,0.28465690580777836,2.230527542535259e-05,7.468700962783447e-05,0.5208833334159728,28054,11946,0.70
oscillations_4_1_12,oscillations,4,,10.74,1.0,12,0.2883910371212749,-4.0358086119696256e-05,-0.00013512375029612833,0.5276941901711784,28053,11947,0.70
oscillations_4_1_13,oscillations,4,,10.74,1.0,13,0.28269683188245615,0.0003788857751257085,0.001269511727678702,0.5174688752896426,28062,11938,0.70
oscillations_4_1_14,oscillations,4,,10.74,1.0,14,0.29185856091191703,0.0005581493739426238,0.0018695339941136276,0.5341485244951066,28058,11942,0.70
oscillations_4_1_15,oscillations,4,,10.74,1.0,15,0.2870069685911514,-0.00016928927050199525,-0.0005679895000905723,0.5257117702432488,28078,11922,0.70
oscillations_4_1_16,oscillations,4,,10.74,1.0,16,0.29140252167329767,4.5677583609555075e-05,0.0001531006656931608,0.5334948998952832,28066,11934,0.70
oscillations_4_1_17,oscillations,4,,10.74,1.0,17,0.2829138894307797,-0.0004599080541982159,-0.0015421512421769327,0.5180609950281067,28071,11929,0.70
oscillations_4_1_18,oscillations,4,,10.74,1.0,18,0.29174241473920587,0.00041738873552582165,0.0013974679351329085,0.53382522702686,28053,11947,0.70
oscillations_4_1_19,oscillations,4,,10.74,1.0,19,0.28173671039056913,0.00039238934098013875,0.0013147573830797057,0.5157113120023916,28062,11938,0.70
oscillations_4_1_20,oscillations,4,,10.74,1.0,20,0.28955453134451237,0.0002196467755348599,0.0007354039525733982,0.5298227910960502,28053,11947,0.70
oscillations_4_1_21,oscillations,4,,10.74,1.0,21,0.2880605914362707,0.0003573312045236673,0.001197089462390846,0.527243088077573,28060,11940,0.70
oscillations_4_1_22,oscillations,4,,10.74,1.0,22,0.2875742179474213,-0.00013041066631677364,-0.00043663067319586003,0.5261994700610324,28053,11947,0.70
oscillations_4_1_23,oscillations,4,,10.74,1.0,23,0.2846331579934173,-0.00045633974864650844,-0.0015273692532725585,0.5207293465744013,28049,11951,0.70
oscillations_4_1_24,oscillations,4,,10.74,1.0,24,0.29273331738896025,0.00026687943869402846,0.000894143357715148,0.535818556140939,28061,11939,0.70
oscillations_4_1_25,oscillations,4,,10.74,1.0,25,0.28718393863773767,-3.731741900597819e-05,-0.00012504789815189095,0.5257055203911729,28063,11937,0.70
oscillations_4_1_26,oscillations,4,,10.74,1.0,26,0.28862543837454363,1.3596374400128686e-05,4.553755136943503e-05,0.52821153852585,28057,11943,0.70
oscillations_4_1_27,oscillations,4,,10.74,1.0,27,0.28647447287991173,-2.0357948946673866e-05,-6.829234802641372e-05,0.5246925990540596,28076,11924,0.70
oscillations_4_1_28,oscillations,4,,10.74,1.0,28,0.2872719577442481,0.0006626690757680034,0.0022179535629420254,0.5255552691675821,28049,11951,0.70
oscillations_4_1_29,oscillations,4,,10.74,1.0,29,0.28244156234380935,3.974181891453553e-05,0.00013304927658029842,0.5167862902001961,28052,11948,0.70
oscillations_4_1_30,oscillations,4,,10.74,1.0,30,0.285252807783287,0.0004325775284238989,0.0014496565965948355,0.5221909542527676,28064,11936,0.70
oscillations_4_1_31,oscillations,4,,10.74,1.0,31,0.2848128697091923,9.115248228407728e-05,0.0003053428767576492,0.5212777689928769,28059,11941,0.70
oscillations_4_1_32,oscillations,4,,10.74,1.0,32,0.29606375922071043,0.0002228269982459775,0.0007469896018973438,0.5420736953012109,28068,11932,0.70
oscillations_4_1_33,oscillations,4,,10.74,1.0,33,0.2924931566146647,-0.00016697734006593468,-0.0005591071155731943,0.5352224032052131,28054,11946,0.70
oscillations_4_1_34,oscillations,4,,10.74,1.0,34,0.2865486822203672,0.0005842478150766076,0.0019590839637072923,0.5247159522427924,28071,11929,0.70
oscillations_4_1_35,oscillations,4,,10.74,1.0,35,0.28453750353797486,-4.49031185729813e-05,-0.00015053006561509112,0.5209701945433732,28068,11932,0.70
oscillations_4_1_36,oscillations,4,,10.74,1.0,36,0.28460049264205245,-0.0001098511699803141,-0.0003678873743480044,0.5208236176271499,28056,11944,0.70
oscillations_4_1_37,oscillations,4,,10.74,1.0,37,0.29616148433494566,-0.0005688356216223731,-0.0019054873850510776,0.5420462474628422,28059,11941,0.70
oscillations_4_1_38,oscillations,4,,10.74,1.0,38,0.2842218424661524,6.586671253598777e-05,0.00022064052436475244,0.5201960732051418,28059,11941,0.70
oscillations_4_1_39,oscillations,4,,10.74,1.0,39,0.2867765731980639,0.0001729205725877854,0.0005793954517935506,0.5249376149337263,28062,11938,0.70
oscillations_4_1_40,oscillations,4,,10.74,1.0,40,0.28723056387182394,0.0004152500099021017,0.0013918217191288816,0.5258556716117339,28066,11934,0.70
oscillations_4_1_41,oscillations,4,,10.74,1.0,41,0.29403397043838764,-5.0843639655617754e-05,-0.0001702591533047071,0.5380645895746944,28055,11945,0.70
oscillations_4_1_42,oscillations,4,,10.74,1.0,42,0.29267721742976877,0.0007483033401396202,0.0025058295190945844,0.5355777199877235,28055,11945,0.70
oscillations_4_1_43,oscillations,4,,10.74,1.0,43,0.28770401110452837,-0.00029349912296287064,-0.000983328998954253,0.5266127929753895,28061,11939,0.70
oscillations_4_1_44,oscillations,4,,10.74,1.0,44,0.2897018668888832,0.00023589785521971836,0.0007902113900668905,0.5302254899128811,28059,11941,0.70
oscillations_4_1_45,oscillations,4,,10.74,1.0,45,0.28042606136439313,6.374271441293357e-05,0.0002135434318691251,0.5132703511917829,28060,11940,0.70
oscillations_4_1_46,oscillations,4,,10.74,1.0,46,0.2844996255157328,0.00027077713310717934,0.0009075061017416977,0.5208348314794919,28065,11935,0.70
oscillations_4_1_47,oscillations,4,,10.74,1.0,47,0.28703995506100044,0.0003197776225896016,0.001070474927072061,0.5251772875388171,28051,11949,0.70
oscillations_4_1_48,oscillations,4,,10.74,1.0,48,0.2853045127185399,-0.0003331990980127054,-0.001116431891481672,0.5222424296430679,28062,11938,0.70
oscillations_4_1_49,oscillations,4,,10.74,1.0,49,0.2819749660402673,-0.0004656476047091626,-0.0015610043738154954,0.5162767094377375,28068,11932,0.70
sequences_9_0_0,sequences,9,-8.5,14.44,0.0,0,0.1843703592738144,0.015329985792971292,0.05137825150555942,0.334773200631384,28065,11935,0.70
sequences_9_0_1,sequences,9,-8.5,14.44,0.0,1,0.1822297649738356,0.015440395998348637,0.051713626386498,0.33067320472002126,28057,11943,0.70
sequences_9_0_2,sequences,9,-8.5,14.44,0.0,2,0.17191011860959038,0.015533877714541825,0.05200930012402052,0.31152889493308905,28053,11947,0.70
sequences_9_0_3,sequences,9,-8.5,14.44,0.0,3,0.1744789599433307,0.01553382423396251,0.05201782916354126,0.3163001438076225,28055,11945,0.70
sequences_9_0_4,sequences,9,-8.5,14.44,0.0,4,0.16483539231922323,0.015466421260355889,0.05182248705094954,0.29858889851060016,28062,11938,0.70
sequences_9_0_5,sequences,9,-8.5,14.44,0.0,5,0.1875302677723508,0.015376106415830723,0.05155874395449987,0.3406721558901979,28071,11929,0.70
sequences_9_0_6,sequences,9,-8.5,14.44,0.0,6,0.17457818976751943,0.015406669502617317,0.05161795628651418,0.3166097368797947,28061,11939,0.70
sequences_9_0_7,sequences,9,-8.5,14.44,0.0,7,0.17586374523674142,0.015403443772532228,0.05159418446669646,0.3189466987573553,28058,11942,0.70
sequences_9_0_8,sequences,9,-8.5,14.44,0.0,8,0.18689445288116593,0.015393299263944522,0.051525687912784994,0.3392008321127276,28050,11950,0.70
sequences_9_0_9,sequences,9,-8.5,14.44,0.0,9,0.1659935755482118,0.015499773568814476,0.051990854738161764,0.30087650365206503,28075,11925,0.70
sequences_9_0_10,sequences,9,-8.5,14.44,0.0,10,0.18151081040806294,0.015511874736952648,0.05194867627914484,0.32930629553880975,28056,11944,0.70
sequences_9_0_11,sequences,9,-8.5,14.44,0.0,11,0.1807807661554555,0.015514798265759785,0.05198458122218056,0.328037893230089,28062,11938,0.70
sequences_9_0_12,sequences,9,-8.5,14.44,0.0,12,0.1824828788870578,0.015415162161674382,0.05165073600829078,0.33121728224096375,28062,11938,0.70
sequences_9_0_13,sequences,9,-8.5,14.44,0.0,13,0.1874405160531707,0.015408500199431725,0.05157656970521079,0.340202506033664,28050,11950,0.70
sequences_9_0_14,sequences,9,-8.5,14.44,0.0,14,0.17796816288815817,0.015552130473011584,0.052118399708483865,0.32285580374601,28064,11936,0.70
sequences_9_0_15,sequences,9,-8.5,14.44,0.0,15,0.19128651596084204,0.015352257847067046,0.05142273604778779,0.34742764985757374,28058,11942,0.70
sequences_9_0_16,sequences,9,-8.5,14.44,0.0,16,0.17240987056595178,0.015415128452297467,0.051654949995132676,0.31262573123855947,28063,11937,0.70
sequences_9_0_17,sequences,9,-8.5,14.44,0.0,17,0.17598175899093307,0.015572365208189063,0.05216435879135437,0.3191131438726905,28059,11941,0.70
sequences_9_0_18,sequences,9,-8.5,14.44,0.0,18,0.17761447441911712,0.015460613271059635,0.05180302654065885,0.32221083288516317,28062,11938,0.70
sequences_9_0_19,sequences,9,-8.5,14.44,0.0,19,0.18005426809457423,0.015488291350199376,0.05191751060152309,0.3267729617021828,28067,11933,0.70
sequences_9_0_20,sequences,9,-8.5,14.44,0.0,20,0.18855531582915064,0.015360969533302534,0.05143899383274185,0.3423451668936217,28055,11945,0.70
sequences_9_0_21,sequences,9,-8.5,14.44,0.0,21,0.17177459474910084,0.015652502047950087,0.05241963177478262,0.31126975564055087,28056,11944,0.70
sequences_9_0_22,sequences,9,-8.5,14.44,0.0,22,0.17847803149107558,0.01556724043237161,0.05217340739797774,0.3238051451206366,28065,11935,0.70
sequences_9_0_23,sequences,9,-8.5,14.44,0.0,23,0.18340349621869378,0.015404911108786234,0.051590459172090535,0.3328388079074286,28056,11944,0.70
sequences_9_0_24,sequences,9,-8.5,14.44,0.0,24,0.18468034438517628,0.01534196425921001,0.05140117014560687,0.33528617729659493,28061,11939,0.70
sequences_9_0_25,sequences,9,-8.5,14.44,0.0,25,0.1717402619387763,0.015387603840181046,0.05155407937073806,0.3113736035297292,28061,11939,0.70
sequences_9_0_26,sequences,9,-8.5,14.44,0.0,26,0.17984686876934564,0.015493134217662595,0.051929392383652066,0.3263747496122492,28066,11934,0.70
sequences_9_0_27,sequences,9,-8.5,14.44,0.0,27,0.17685614573459282,0.015377234558204273,0.051515023645575454,0.3208155281441957,28060,11940,0.70
sequences_9_0_28,sequences,9,-8.5,14.44,0.0,28,0.1763294227328163,0.015330997445931348,0.051347224134409605,0.3198210828734917,28057,11943,0.70
sequences_9_0_29,sequences,9,-8.5,14.44,0.0,29,0.1740979472474095,0.015407107619849774,0.051606456606430325,0.31568375264972176,28058,11942,0.70
sequences_9_0_30,sequences,9,-8.5,14.44,0.0,30,0.17779255516313072,0.015635358332775615,0.052384147190805315,0.32246024363555514,28061,11939,0.70
sequences_9_0_31,sequences,9,-8.5,14.44,0.0,31,0.18410532878432573,0.015335567519656342,0.05136683141737177,0.3341863199188591,28058,11942,0.70
sequences_9_0_32,sequences,9,-8.5,14.44,0.0,32,0.1860196733826845,0.015329434431175383,0.051359190656421416,0.3377621455100085,28061,11939,0.70
sequences_9_0_33,sequences,9,-8.5,14.44,0.0,33,0.18017267734488285,0.015454257331378198,0.05176438563516395,0.32688420403977275,28058,11942,0.70
sequences_9_0_34,sequences,9,-8.5,14.44,0.0,34,0.183709682510264,0.015422529171342677,0.0516710919552481,0.33346554955495505,28061,11939,0.70
sequences_9_0_35,sequences,9,-8.5,14.44,0.0,35,0.1777720528332036,0.015323621041267811,0.05129674798315444,0.32240862809499377,28051,11949,0.70
sequences_9_0_36,sequences,9,-8.5,14.44,0.0,36,0.18255344526110173,0.015502110605782212,0.051933368863592004,0.3312885304245832,28060,11940,0.70
sequences_9_0_37,sequences,9,-8.5,14.44,0.0,37,0.18026842147498376,0.015250912193938416,0.05110895507352016,0.3272162827590934,28064,11936,0.70
sequences_9_0_38,sequences,9,-8.5,14.44,0.0,38,0.17126912992894275,0.015622570301347815,0.05233691893248849,0.3103979310900572,28060,11940,0.70
sequences_9_0_39,sequences,9,-8.5,14.44,0.0,39,0.18518758255487983,0.01549709896250503,0.05192962708387377,0.336193686713838,28063,11937,0.70
sequences_9_0_40,sequences,9,-8.5,14.44,0.0,40,0.18402036746801576,0.015415974630844426,0.051644806133482164,0.3340277167594482,28060,11940,0.70
sequences_9_0_41,sequences,9,-8.5,14.44,0.0,41,0.1852272265916261,0.015427361330899897,0.0516742968712105,0.33622337728702084,28058,11942,0.70
sequences_9_0_42,sequences,9,-8.5,14.44,0.0,42,0.17316485077656618,0.015464822918339243,0.05173911983385494,0.3137588193852136,28044,11956,0.70
sequences_9_0_43,sequences,9,-8.5,14.44,0.0,43,0.1718708308486299,0.015612995424294781,0.052309223299421316,0.31152658473241385,28061,11939,0.70
sequences_9_0_44,sequences,9,-8.5,14.44,0.0,44,0.16489931901592905,0.015536829694164311,0.05201918370859399,0.2985692580917666,28053,11947,0.70
sequences_9_0_45,sequences,9,-8.5,14.44,0.0,45,0.16867386843022047,0.015515891837599867,0.05196212939584685,0.3055929749643068,28056,11944,0.70
sequences_9_0_46,sequences,9,-8.5,14.44,0.0,46,0.1791682691324924,0.015467419978042716,0.051847548740610795,0.32514428042892235,28067,11933,0.70
sequences_9_0_47,sequences,9,-8.5,14.44,0.0,47,0.17706164827436924,0.015501864741656962,0.05194994886614263,0.3212002771288258,28064,11936,0.70
sequences_9_0_48,sequences,9,-8.5,14.44,0.0,48,0.1818464690655561,0.015497310398185379,0.0518695017929391,0.32983702003129706,28049,11951,0.70
sequences_9_0_49,sequences,9,-8.5,14.44,0.0,49,0.16938306117409704,0.015413590242890851,0.05159360750758444,0.3068695084812304,28050,11950,0.70
sequences_9_0.25_0,sequences,9,-8.5,14.44,0.25,0,0.18134214652537298,0.015850542734484958,0.05314070148180356,0.32904239188203593,28069,11931,0.70
sequences_9_0.25_1,sequences,9,-8.5,14.44,0.25,1,0.184501476626087,0.015924432859551495,0.05337947828559959,0.33482395314251634,28067,11933,0.70
sequences_9_0.25_2,sequences,9,-8.5,14.44,0.25,2,0.18037604337542384,0.015729546114840582,0.052704125028783994,0.3272098020856012,28062,11938,0.70
sequences_9_0.25_3,sequences,9,-8.5,14.44,0.25,3,0.1939276913057216,0.015434857355265303,0.051721060082986686,0.35234171372018763,28063,11937,0.70
sequences_9_0.25_4,sequences,9,-8.5,14.44,0.25,4,0.1891918241100181,0.01553126122415502,0.05204410228417532,0.34357129674520054,28063,11937,0.70
sequences_9_0.25_5,sequences,9,-8.5,14.44,0.25,5,0.180551740758454,0.016164418338247357,0.05411136777386344,0.3272209216943673,28051,11949,0.70
sequences_9_0.25_6,sequences,9,-8.5,14.44,0.25,6,0.18883603350908093,0.015184325195299334,0.05088580829523905,0.3430512072141832,28064,11936,0.70
sequences_9_0.25_7,sequences,9,-8.5,14.44,0.25,7,0.1853292057045493,0.015774117334668145,0.052813651409284824,0.3362163411791345,28053,11947,0.70
sequences_9_0.25_8,sequences,9,-8.5,14.44,0.25,8,0.18750968972973114,0.015202393273413656,0.05094209021835857,0.3405840614847621,28063,11937,0.70
sequences_9_0.25_9,sequences,9,-8.5,14.44,0.25,9,0.18300531253311994,0.015886847275667373,0.05331604086137217,0.33226431078760843,28081,11919,0.70
sequences_9_0.25_10,sequences,9,-8.5,14.44,0.25,10,0.1807422440389506,0.016155840307395666,0.054123418115228354,0.32769618981378323,28060,11940,0.70
sequences_9_0.25_11,sequences,9,-8.5,14.44,0.25,11,0.1926417675585637,0.015123458763673315,0.05060975073596022,0.34984752512822964,28047,11953,0.70
sequences_9_0.25_12,sequences,9,-8.5,14.44,0.25,12,0.18811101714570758,0.015010906201485971,0.050279370964615544,0.34169008237550547,28058,11942,0.70
sequences_9_0.25_13,sequences,9,-8.5,14.44,0.25,13,0.1920022957690965,0.015341094303456355,0.051406867063605116,0.3488229500480605,28063,11937,0.70
sequences_9_0.25_14,sequences,9,-8.5,14.44,0.25,14,0.19239394500409884,0.015297264199602274,0.051229953782994886,0.3494602010398125,28056,11944,0.70
sequences_9_0.25_15,sequences,9,-8.5,14.44,0.25,15,0.18601514651373557,0.015235640570317717,0.05101930705841009,0.3377043007296043,28055,11945,0.70
sequences_9_0.25_16,sequences,9,-8.5,14.44,0.25,16,0.18189936346845192,0.015367896133373315,0.05150099240406607,0.3301844108577324,28064,11936,0.70
sequences_9_0.25_17,sequences,9,-8.5,14.44,0.25,17,0.1864577826175007,0.01610674255035381,0.053954417721644124,0.33825862795161504,28059,11941,0.70
sequences_9_0.25_18,sequences,9,-8.5,14.44,0.25,18,0.1848252422880695,0.01554414279636732,0.05205674077818929,0.33541175997156053,28056,11944,0.70
sequences_9_0.25_19,sequences,9,-8.5,14.44,0.25,19,0.18514213468442073,0.015975921365614806,0.05350723056389452,0.33585089369384685,28057,11943,0.70
sequences_9_0.25_20,sequences,9,-8.5,14.44,0.25,20,0.18640504598843488,0.015984258614288798,0.05355309025643286,0.33823460936594263,28061,11939,0.70
sequences_9_0.25_21,sequences,9,-8.5,14.44,0.25,21,0.1910335823189856,0.01512804954582313,0.050620878520405324,0.34686816636844187,28046,11954,0.70
sequences_9_0.25_22,sequences,9,-8.5,14.44,0.25,22,0.18822450709557545,0.015222446359476081,0.05103921662858703,0.34199379026622334,28070,11930,0.70
sequences_9_0.25_23,sequences,9,-8.5,14.44,0.25,23,0.18579559150588815,0.016052415844059947,0.053803974674241486,0.3371525701299483,28066,11934,0.70
sequences_9_0.25_24,sequences,9,-8.5,14.44,0.25,24,0.1908057017538986,0.015906144283127165,0.05329584279821467,0.34640092360500147,28062,11938,0.70
sequences_9_0.25_25,sequences,9,-8.5,14.44,0.25,25,0.18693248530677717,0.015376832774668107,0.051526624025025086,0.3394572824449605,28063,11937,0.70
sequences_9_0.25_26,sequences,9,-8.5,14.44,0.25,26,0.17675620507095177,0.016229514221222117,0.05439300953907706,0.32036521388501027,28065,11935,0.70
sequences_9_0.25_27,sequences,9,-8.5,14.44,0.25,27,0.19658110702618756,0.015219037090130389,0.05097224178223357,0.35722001174002704,28057,11943,0.70
sequences_9_0.25_28,sequences,9,-8.5,14.44,0.25,28,0.1858908179928626,0.015045148673563664,0.050406729788302754,0.3376250967936629,28061,11939,0.70
sequences_9_0.25_29,sequences,9,-8.5,14.44,0.25,29,0.18590530631168214,0.015304467371865324,0.051305623103805986,0.3376567534392223,28068,11932,0.70
sequences_9_0.25_30,sequences,9,-8.5,14.44,0.25,30,0.1918057716939992,0.015582853201798924,0.05225200168261857,0.34849012238947485,28071,11929,0.70
sequences_9_0.25_31,sequences,9,-8.5,14.44,0.25,31,0.18653832044159321,0.015618933604374831,0.05235542983113998,0.3386980465054425,28067,11933,0.70
sequences_9_0.25_32,sequences,9,-8.5,14.44,0.25,32,0.19171837713047551,0.015698712609510557,0.05258319413669588,0.3481024824906961,28058,11942,0.70
sequences_9_0.25_33,sequences,9,-8.5,14.44,0.25,33,0.18361952600705847,0.015919743819033598,0.0533503479190134,0.3331557851128112,28064,11936,0.70
sequences_9_0.25_34,sequences,9,-8.5,14.44,0.25,34,0.19293832414121234,0.014908685883689236,0.049924439962123854,0.3505812099115091,28055,11945,0.70
sequences_9_0.25_35,sequences,9,-8.5,14.44,0.25,35,0.18041027450631986,0.015705241459382083,0.05264032666124378,0.32733564807269433,28066,11934,0.70
sequences_9_0.25_36,sequences,9,-8.5,14.44,0.25,36,0.18645474127617165,0.015368165668689236,0.051497581196914576,0.33857878829270643,28063,11937,0.70
sequences_9_0.25_37,sequences,9,-8.5,14.44,0.25,37,0.18769995225765035,0.015651078850770637,0.05241486554176369,0.34067758392078534,28056,11944,0.70
sequences_9_0.25_38,sequences,9,-8.5,14.44,0.25,38,0.17855359790191302,0.01582180382898647,0.05297774595341192,0.32370238730627093,28054,11946,0.70
sequences_9_0.25_39,sequences,9,-8.5,14.44,0.25,39,0.177696658274072,0.016076645956402045,0.053826553800626245,0.322007235595085,28053,11947,0.70
sequences_9_0.25_40,sequences,9,-8.5,14.44,0.25,40,0.17955241864222096,0.01628828005731605,0.05457624411900167,0.32547207082217444,28062,11938,0.70
sequences_9_0.25_41,sequences,9,-8.5,14.44,0.25,41,0.18130082246466453,0.016117792418143664,0.0540502763854583,0.3289038372399352,28072,11928,0.70
sequences_9_0.25_42,sequences,9,-8.5,14.44,0.25,42,0.1848039339513222,0.01539058467990797,0.051551112644139925,0.33545556820353606,28058,11942,0.70
sequences_9_0.25_43,sequences,9,-8.5,14.44,0.25,43,0.1887849700148597,0.015863913246065828,0.05316324814365224,0.34271453961776444,28064,11936,0.70
sequences_9_0.25_44,sequences,9,-8.5,14.44,0.25,44,0.1957196021166593,0.014959042387920533,0.050151847750969855,0.3558941867324538,28069,11931,0.70
sequences_9_0.25_45,sequences,9,-8.5,14.44,0.25,45,0.18132382837048086,0.015874886251510796,0.053124357906837755,0.32870429600513684,28047,11953,0.70
sequences_9_0.25_46,sequences,9,-8.5,14.44,0.25,46,0.18652689917275447,0.015228950730651896,0.051052466411840094,0.33883083452868706,28068,11932,0.70
sequences_9_0.25_47,sequences,9,-8.5,14.44,0.25,47,0.18245586297931654,0.01512233410830043,0.050652601267125875,0.3312195426170827,28058,11942,0.70
sequences_9_0.25_48,sequences,9,-8.5,14.44,0.25,48,0.18381430414685745,0.015453222789953574,0.05179127872627927,0.33370203042614827,28065,11935,0.70
sequences_9_0.25_49,sequences,9,-8.5,14.44,0.25,49,0.18677632418147894,0.015681441641112265,0.05256495982942182,0.33911468797041444,28067,11933,0.70
sequences_9_0.5_0,sequences,9,-8.5,14.44,0.5,0,0.19574723085740525,0.0164071213680509,0.05494222308263173,0.35523816074571596,28055,11945,0.70
sequences_9_0.5_1,sequences,9,-8.5,14.44,0.5,1,0.19275870770699863,0.015648955129679024,0.0524648566915733,0.3501967980326879,28069,11931,0.70
sequences_9_0.5_2,sequences,9,-8.5,14.44,0.5,2,0.1887782343690976,0.016125573313988704,0.05398584972878708,0.34243805315620457,28052,11948,0.70
sequences_9_0.5_3,sequences,9,-8.5,14.44,0.5,3,0.1911656538014506,0.016304299474570197,0.05462076875902914,0.3468913587154787,28060,11940,0.70
sequences_9_0.5_4,sequences,9,-8.5,14.44,0.5,4,0.1895060664856381,0.01627451935883863,0.054566703633993734,0.343978801762986,28070,11930,0.70
sequences_9_0.5_5,sequences,9,-8.5,14.44,0.5,5,0.19545997871560536,0.01611642970237216,0.05401853427977932,0.3549726085095302,28066,11934,0.70
sequences_9_0.5_6,sequences,9,-8.5,14.44,0.5,6,0.19885890666940773,0.015462996668215183,0.051841410336820666,0.3615143623999448,28069,11931,0.70
sequences_9_0.5_7,sequences,9,-8.5,14.44,0.5,7,0.18725418441690408,0.016698861551191702,0.05591916802408272,0.33944872015802857,28055,11945,0.70
sequences_9_0.5_8,sequences,9,-8.5,14.44,0.5,8,0.19473004477454559,0.015810704922449625,0.052949447161586165,0.35358938652591515,28056,11944,0.70
sequences_9_0.5_9,sequences,9,-8.5,14.44,0.5,9,0.1927499060924129,0.01580893088000146,0.052983429844998604,0.35006654326550396,28065,11935,0.70
sequences_9_0.5_10,sequences,9,-8.5,14.44,0.5,10,0.1955223376821244,0.015484740985292789,0.05184044521356808,0.3551054100653538,28052,11948,0.70
sequences_9_0.5_11,sequences,9,-8.5,14.44,0.5,11,0.19305746304365792,0.01600474658415985,0.053612751307796164,0.3504780491201285,28059,11941,0.70
