dyn,pqif,seed,sim,vr,f,quadrant,shape,num_weights,mean_q,std_q,mean_all,std_all,num_zero_weights,num_non_zero_weights,frac_zero_weights
sequences,0.25,15,10,-12.3,10.68,q1,"(50, 50)",721,-0.015357036398721343,0.5316104196584203,0.05996026462742507,0.3809265598297547,28054,11946,0.70
sequences,0.25,15,10,-12.3,10.68,q2,"(50, 150)",2271,0.08793794813879305,0.33250104200597963,0.05996026462742507,0.3809265598297547,28054,11946,0.70
sequences,0.25,15,10,-12.3,10.68,q3,"(150, 50)",2264,-0.014676451698695922,0.5112876753442589,0.05996026462742507,0.3809265598297547,28054,11946,0.70
sequences,0.25,15,10,-12.3,10.68,q4,"(150, 150)",6690,0.08383828862561234,0.3151507559100607,0.05996026462742507,0.3809265598297547,28054,11946,0.70
sequences,0.25,16,10,-12.3,10.68,q1,"(50, 50)",711,-0.015025250470370434,0.45821376219844995,0.0604726670285612,0.3611693592362491,28066,11934,0.70
sequences,0.25,16,10,-12.3,10.68,q2,"(50, 150)",2269,0.08814115375762595,0.33636818718249606,0.0604726670285612,0.3611693592362491,28066,11934,0.70
sequences,0.25,16,10,-12.3,10.68,q3,"(150, 50)",2249,-0.0037257409435656054,0.44411031512090143,0.0604726670285612,0.3611693592362491,28066,11934,0.70
sequences,0.25,16,10,-12.3,10.68,q4,"(150, 150)",6705,0.08064887023255905,0.32063945580457964,0.0604726670285612,0.3611693592362491,28066,11934,0.70
sequences,0.25,17,10,-12.3,10.68,q1,"(50, 50)",748,0.016640907432927718,0.5087043456215155,0.0614811849403419,0.3703048508796308,28073,11927,0.70
sequences,0.25,17,10,-12.3,10.68,q2,"(50, 150)",2173,0.08368681953929086,0.33205921218201984,0.0614811849403419,0.3703048508796308,28073,11927,0.70
sequences,0.25,17,10,-12.3,10.68,q3,"(150, 50)",2283,0.009326666912567165,0.4940596093035386,0.0614811849403419,0.3703048508796308,28073,11927,0.70
sequences,0.25,17,10,-12.3,10.68,q4,"(150, 150)",6723,0.07700348871089663,0.30724659688924316,0.0614811849403419,0.3703048508796308,28073,11927,0.70
sequences,0.25,18,10,-12.3,10.68,q1,"(50, 50)",723,-0.01153559040901796,0.5166683566260868,0.060682784739871216,0.37404909583000095,28067,11933,0.70
sequences,0.25,18,10,-12.3,10.68,q2,"(50, 150)",2267,0.08742550422481878,0.33141145677998074,0.060682784739871216,0.37404909583000095,28067,11933,0.70
sequences,0.25,18,10,-12.3,10.68,q3,"(150, 50)",2265,0.004012811632633923,0.497416407669194,0.060682784739871216,0.37404909583000095,28067,11933,0.70
sequences,0.25,18,10,-12.3,10.68,q4,"(150, 150)",6678,0.07864409489982377,0.3125482941677802,0.060682784739871216,0.37404909583000095,28067,11933,0.70
sequences,0.25,19,10,-12.3,10.68,q1,"(50, 50)",745,-0.002424368045049404,0.4729082285668051,0.06141428503211352,0.3608897561204464,28063,11937,0.70
sequences,0.25,19,10,-12.3,10.68,q2,"(50, 150)",2264,0.08494732186320231,0.3274316292315996,0.06141428503211352,0.3608897561204464,28063,11937,0.70
sequences,0.25,19,10,-12.3,10.68,q3,"(150, 50)",2235,0.01622451795109548,0.458124015459421,0.06141428503211352,0.3608897561204464,28063,11937,0.70
sequences,0.25,19,10,-12.3,10.68,q4,"(150, 150)",6693,0.07565007325607538,0.3154625241596136,0.06141428503211352,0.3608897561204464,28063,11937,0.70
sequences,0.25,20,10,-12.3,10.68,q1,"(50, 50)",752,0.014278400613509542,0.5067472793172995,0.06205191178994721,0.361695151117253,28064,11936,0.70
sequences,0.25,20,10,-12.3,10.68,q2,"(50, 150)",2238,0.08195172788567492,0.3178603305618122,0.06205191178994721,0.361695151117253,28064,11936,0.70
sequences,0.25,20,10,-12.3,10.68,q3,"(150, 50)",2217,0.027483758703562452,0.48115895428238703,0.06205191178994721,0.361695151117253,28064,11936,0.70
sequences,0.25,20,10,-12.3,10.68,q4,"(150, 150)",6729,0.07216151015151023,0.3042955568763598,0.06205191178994721,0.361695151117253,28064,11936,0.70
sequences,0.25,21,10,-12.3,10.68,q1,"(50, 50)",726,0.01002128391404809,0.5372713937235275,0.061294770809961464,0.37145509242975716,28067,11933,0.70
sequences,0.25,21,10,-12.3,10.68,q2,"(50, 150)",2239,0.08262539773084668,0.31957366225176503,0.061294770809961464,0.37145509242975716,28067,11933,0.70
sequences,0.25,21,10,-12.3,10.68,q3,"(150, 50)",2241,0.014141431553400507,0.5126237540958439,0.061294770809961464,0.37145509242975716,28067,11933,0.70
sequences,0.25,21,10,-12.3,10.68,q4,"(150, 150)",6727,0.07543716877109186,0.30115947175345764,0.061294770809961464,0.37145509242975716,28067,11933,0.70
sequences,0.25,22,10,-12.3,10.68,q1,"(50, 50)",718,-0.036873962675878766,0.5008573868429058,0.05902262544474516,0.3725685111468009,28061,11939,0.70
sequences,0.25,22,10,-12.3,10.68,q2,"(50, 150)",2253,0.09408121622049288,0.333189045064657,0.05902262544474516,0.3725685111468009,28061,11939,0.70
sequences,0.25,22,10,-12.3,10.68,q3,"(150, 50)",2291,-0.03061609902982051,0.47304083175547434,0.05902262544474516,0.3725685111468009,28061,11939,0.70
sequences,0.25,22,10,-12.3,10.68,q4,"(150, 150)",6677,0.08826166438799489,0.31932588075927487,0.05902262544474516,0.3725685111468009,28061,11939,0.70
sequences,0.25,23,10,-12.3,10.68,q1,"(50, 50)",738,0.001161383798521521,0.47468845115039926,0.059883426105262844,0.3654812305613658,28051,11949,0.70
sequences,0.25,23,10,-12.3,10.68,q2,"(50, 150)",2241,0.08452199028652443,0.33578641107176443,0.059883426105262844,0.3654812305613658,28051,11949,0.70
sequences,0.25,23,10,-12.3,10.68,q3,"(150, 50)",2294,-0.010794072442016535,0.4526852506655786,0.059883426105262844,0.3654812305613658,28051,11949,0.70
sequences,0.25,23,10,-12.3,10.68,q4,"(150, 150)",6676,0.08239032043714223,0.3210912538104071,0.059883426105262844,0.3654812305613658,28051,11949,0.70
sequences,0.25,24,10,-12.3,10.68,q1,"(50, 50)",727,0.011813086627787383,0.5104061310195196,0.06092722689414452,0.3658635328128013,28045,11955,0.70
sequences,0.25,24,10,-12.3,10.68,q2,"(50, 150)",2238,0.08205816544023457,0.3272441959545889,0.06092722689414452,0.3658635328128013,28045,11955,0.70
sequences,0.25,24,10,-12.3,10.68,q3,"(150, 50)",2245,0.008893167223047308,0.4783947833365759,0.06092722689414452,0.3658635328128013,28045,11955,0.70
sequences,0.25,24,10,-12.3,10.68,q4,"(150, 150)",6745,0.07652862103337436,0.3096960294100014,0.06092722689414452,0.3658635328128013,28045,11955,0.70
sequences,0.25,25,10,-12.3,10.68,q1,"(50, 50)",741,0.009059111622824094,0.49385419640137956,0.06216758873757208,0.3533086927577956,28059,11941,0.70
sequences,0.25,25,10,-12.3,10.68,q2,"(50, 150)",2211,0.0844612713161554,0.31363436157024893,0.06216758873757208,0.3533086927577956,28059,11941,0.70
sequences,0.25,25,10,-12.3,10.68,q3,"(150, 50)",2298,0.02348453163591908,0.45897006758774056,0.06216758873757208,0.3533086927577956,28059,11941,0.70
sequences,0.25,25,10,-12.3,10.68,q4,"(150, 150)",6691,0.07396787488020834,0.29963017812112375,0.06216758873757208,0.3533086927577956,28059,11941,0.70
sequences,0.25,26,10,-12.3,10.68,q1,"(50, 50)",717,-0.027864073306313093,0.522975488987547,0.05965273887611449,0.37788803944019156,28058,11942,0.70
sequences,0.25,26,10,-12.3,10.68,q2,"(50, 150)",2228,0.0930777781797122,0.3330819239425329,0.05965273887611449,0.37788803944019156,28058,11942,0.70
sequences,0.25,26,10,-12.3,10.68,q3,"(150, 50)",2295,-0.016194451679476755,0.49548086732326946,0.05965273887611449,0.37788803944019156,28058,11942,0.70
sequences,0.25,26,10,-12.3,10.68,q4,"(150, 150)",6702,0.08387653313028738,0.31700164191977825,0.05965273887611449,0.37788803944019156,28058,11942,0.70
sequences,0.25,27,10,-12.3,10.68,q1,"(50, 50)",748,-0.019384447727521945,0.4715086074149817,0.060107136410200206,0.36065228105384906,28050,11950,0.70
