dyn,pqif,cut,seed,sim,vr,f,quadrant,shape,num_weights,mean_q,std_q,mean_all,std_all,num_zero_weights,num_non_zero_weights,frac_zero_weights
sequences,0,0.25,1,12,-22.0,7.18,q3,"(150, 50)",2193,0.09277220657228719,0.4076181879675839,0.07415627036611276,0.43865322565323056,28053,11947,0.70
sequences,0,0.25,1,12,-22.0,7.18,q4,"(150, 150)",6783,0.06616376151567537,0.43761844656382953,0.07415627036611276,0.43865322565323056,28053,11947,0.70
sequences,0,0.25,2,12,-22.0,7.18,q1,"(50, 50)",773,0.06401446699845123,0.4805742236449312,0.07299750208460062,0.4563466967644616,28047,11953,0.70
sequences,0,0.25,2,12,-22.0,7.18,q2,"(50, 150)",2241,0.08071071976771726,0.4788208096119724,0.07299750208460062,0.4563466967644616,28047,11953,0.70
sequences,0,0.25,2,12,-22.0,7.18,q3,"(150, 50)",2220,0.06347752260908074,0.42846381249162435,0.07299750208460062,0.4563466967644616,28047,11953,0.70
sequences,0,0.25,2,12,-22.0,7.18,q4,"(150, 150)",6719,0.07460383036699132,0.45466558523618833,0.07299750208460062,0.4563466967644616,28047,11953,0.70
sequences,0,0.25,3,12,-22.0,7.18,q1,"(50, 50)",688,0.059488940109265746,0.43705043350389955,0.07345319307320111,0.45359476594279163,28061,11939,0.70
sequences,0,0.25,3,12,-22.0,7.18,q2,"(50, 150)",2272,0.08398732627941365,0.4826623605906879,0.07345319307320111,0.45359476594279163,28061,11939,0.70
sequences,0,0.25,3,12,-22.0,7.18,q3,"(150, 50)",2231,0.0809215581539723,0.41703231925352446,0.07345319307320111,0.45359476594279163,28061,11939,0.70
sequences,0,0.25,3,12,-22.0,7.18,q4,"(150, 150)",6748,0.06886100767004048,0.45663448081309055,0.07345319307320111,0.45359476594279163,28061,11939,0.70
sequences,0,0.25,4,12,-22.0,7.18,q1,"(50, 50)",761,0.054685839902663055,0.4612412492452259,0.0735338617636749,0.44485347412832377,28055,11945,0.70
sequences,0,0.25,4,12,-22.0,7.18,q2,"(50, 150)",2220,0.0856185333136234,0.4651516102462085,0.0735338617636749,0.44485347412832377,28055,11945,0.70
sequences,0,0.25,4,12,-22.0,7.18,q3,"(150, 50)",2313,0.07015793975435355,0.44393301985794187,0.0735338617636749,0.44485347412832377,28055,11945,0.70
sequences,0,0.25,4,12,-22.0,7.18,q4,"(150, 150)",6651,0.072830791759601,0.43614310457394495,0.0735338617636749,0.44485347412832377,28055,11945,0.70
sequences,0,0.25,5,12,-22.0,7.18,q1,"(50, 50)",769,0.07280852486460289,0.4452553162026918,0.0737752959732494,0.4438518289421081,28059,11941,0.70
sequences,0,0.25,5,12,-22.0,7.18,q2,"(50, 150)",2209,0.07996364952995608,0.4682541905714154,0.0737752959732494,0.4438518289421081,28059,11941,0.70
sequences,0,0.25,5,12,-22.0,7.18,q3,"(150, 50)",2247,0.07839991640445111,0.4121640366690206,0.0737752959732494,0.4438518289421081,28059,11941,0.70
sequences,0,0.25,5,12,-22.0,7.18,q4,"(150, 150)",6716,0.07030326676938904,0.4456278681056981,0.0737752959732494,0.4438518289421081,28059,11941,0.70
sequences,0,0.25,6,12,-22.0,7.18,q1,"(50, 50)",722,0.05203097553822606,0.4281113919919345,0.07389362263582314,0.4516537173480362,28059,11941,0.70
sequences,0,0.25,6,12,-22.0,7.18,q2,"(50, 150)",2267,0.08606034411493366,0.4773075295032401,0.07389362263582314,0.4516537173480362,28059,11941,0.70
sequences,0,0.25,6,12,-22.0,7.18,q3,"(150, 50)",2308,0.0537263350275022,0.42145877507581525,0.07389362263582314,0.4516537173480362,28059,11941,0.70
sequences,0,0.25,6,12,-22.0,7.18,q4,"(150, 150)",6644,0.0791237510842467,0.45496968740774424,0.07389362263582314,0.4516537173480362,28059,11941,0.70
sequences,0,0.25,7,12,-22.0,7.18,q1,"(50, 50)",744,0.06736438199722546,0.4727087298832266,0.0741092499345244,0.44742484726731213,28062,11938,0.70
sequences,0,0.25,7,12,-22.0,7.18,q2,"(50, 150)",2232,0.08177893908613443,0.46204528957961927,0.0741092499345244,0.44742484726731213,28062,11938,0.70
sequences,0,0.25,7,12,-22.0,7.18,q3,"(150, 50)",2259,0.0749992546932044,0.46121462508575956,0.0741092499345244,0.44742484726731213,28062,11938,0.70
sequences,0,0.25,7,12,-22.0,7.18,q4,"(150, 150)",6703,0.07200406043864178,0.4346573318640971,0.0741092499345244,0.44742484726731213,28062,11938,0.70
sequences,0,0.25,8,12,-22.0,7.18,q1,"(50, 50)",758,0.03868247397938991,0.42912633977961234,0.07430461595934713,0.4321815530762917,28059,11941,0.70
sequences,0,0.25,8,12,-22.0,7.18,q2,"(50, 150)",2233,0.09184380187810183,0.4555081550829927,0.07430461595934713,0.4321815530762917,28059,11941,0.70
sequences,0,0.25,8,12,-22.0,7.18,q3,"(150, 50)",2343,0.05289432431802613,0.4030539054529284,0.07430461595934713,0.4321815530762917,28059,11941,0.70
sequences,0,0.25,8,12,-22.0,7.18,q4,"(150, 150)",6607,0.08005622709599668,0.4338970842080445,0.07430461595934713,0.4321815530762917,28059,11941,0.70
sequences,0,0.25,9,12,-22.0,7.18,q1,"(50, 50)",729,0.08149217080490984,0.4397762170124458,0.07344808656534431,0.452604232431024,28054,11946,0.70
sequences,0,0.25,9,12,-22.0,7.18,q2,"(50, 150)",2301,0.07526157180370967,0.47973632448288284,0.07344808656534431,0.452604232431024,28054,11946,0.70
sequences,0,0.25,9,12,-22.0,7.18,q3,"(150, 50)",2246,0.094761714349991,0.42985885779335875,0.07344808656534431,0.452604232431024,28054,11946,0.70
sequences,0,0.25,9,12,-22.0,7.18,q4,"(150, 150)",6670,0.06476632120575834,0.4515499853975174,0.07344808656534431,0.452604232431024,28054,11946,0.70
sequences,0,0.25,10,12,-22.0,7.18,q1,"(50, 50)",730,0.06668277962971175,0.46773638020687636,0.07358945734385826,0.4576228271686105,28062,11938,0.70
sequences,0,0.25,10,12,-22.0,7.18,q2,"(50, 150)",2243,0.08149181493284127,0.48380588929516277,0.07358945734385826,0.4576228271686105,28062,11938,0.70
sequences,0,0.25,10,12,-22.0,7.18,q3,"(150, 50)",2190,0.06365040248988411,0.43728450499626925,0.07358945734385826,0.4576228271686105,28062,11938,0.70
sequences,0,0.25,10,12,-22.0,7.18,q4,"(150, 150)",6775,0.07493018306923707,0.45395308888977687,0.07358945734385826,0.4576228271686105,28062,11938,0.70
sequences,0,0.25,11,12,-22.0,7.18,q1,"(50, 50)",721,0.048122978391028845,0.47747051626281506,0.07333591498950587,0.4609891948770484,28061,11939,0.70
sequences,0,0.25,11,12,-22.0,7.18,q2,"(50, 150)",2282,0.0860191361307887,0.4789774738896222,0.07333591498950587,0.4609891948770484,28061,11939,0.70
sequences,0,0.25,11,12,-22.0,7.18,q3,"(150, 50)",2252,0.07440298706512777,0.4386087933803048,0.07333591498950587,0.4609891948770484,28061,11939,0.70
sequences,0,0.25,11,12,-22.0,7.18,q4,"(150, 150)",6684,0.07136589259704537,0.4601364356205004,0.07333591498950587,0.4609891948770484,28061,11939,0.70
sequences,0,0.25,12,12,-22.0,7.18,q1,"(50, 50)",720,0.03983371254100712,0.44285713404029897,0.0742779956168656,0.45474877249342144,28061,11939,0.70
sequences,0,0.25,12,12,-22.0,7.18,q2,"(50, 150)",2311,0.08871834717356372,0.4782354253096614,0.0742779956168656,0.45474877249342144,28061,11939,0.70
sequences,0,0.25,12,12,-22.0,7.18,q3,"(150, 50)",2218,0.056593731931376866,0.4368417180756544,0.0742779956168656,0.45474877249342144,28061,11939,0.70
sequences,0,0.25,12,12,-22.0,7.18,q4,"(150, 150)",6690,0.07885974871425015,0.45314961113781455,0.0742779956168656,0.45474877249342144,28061,11939,0.70
sequences,0,0.25,13,12,-22.0,7.18,q1,"(50, 50)",719,0.07135634646770947,0.45260753929416875,0.07362944057568287,0.4439869185194684,28056,11944,0.70
sequences,0,0.25,13,12,-22.0,7.18,q2,"(50, 150)",2190,0.0822812585303421,0.47183518461568846,0.07362944057568287,0.4439869185194684,28056,11944,0.70
sequences,0,0.25,13,12,-22.0,7.18,q3,"(150, 50)",2280,0.06399906205044714,0.4166332010209803,0.07362944057568287,0.4439869185194684,28056,11944,0.70
sequences,0,0.25,13,12,-22.0,7.18,q4,"(150, 150)",6755,0.07431695151283556,0.4426311847162333,0.07362944057568287,0.4439869185194684,28056,11944,0.70
sequences,0,0.25,14,12,-22.0,7.18,q1,"(50, 50)",728,0.06683416859577794,0.45270988979333016,0.07353424242890319,0.4462196865774678,28062,11938,0.70
sequences,0,0.25,14,12,-22.0,7.18,q2,"(50, 150)",2269,0.0804650463450284,0.46853356793517,0.07353424242890319,0.4462196865774678,28062,11938,0.70
sequences,0,0.25,14,12,-22.0,7.18,q3,"(150, 50)",2294,0.07014092481741412,0.42677211096449524,0.07353424242890319,0.4462196865774678,28062,11938,0.70
sequences,0,0.25,14,12,-22.0,7.18,q4,"(150, 150)",6647,0.07307327210628896,0.44422867707994956,0.07353424242890319,0.4462196865774678,28062,11938,0.70
sequences,0,0.25,15,12,-22.0,7.18,q1,"(50, 50)",727,0.0397584092157184,0.4298526191182296,0.07349464006716706,0.4572314447797485,28058,11942,0.70
sequences,0,0.25,15,12,-22.0,7.18,q2,"(50, 150)",2315,0.08723094794994095,0.48883623731451786,0.07349464006716706,0.4572314447797485,28058,11942,0.70
sequences,0,0.25,15,12,-22.0,7.18,q3,"(150, 50)",2243,0.05638994567984301,0.40313152718233874,0.07349464006716706,0.4572314447797485,28058,11942,0.70
sequences,0,0.25,15,12,-22.0,7.18,q4,"(150, 150)",6657,0.07816528999823955,0.4654972805112194,0.07349464006716706,0.4572314447797485,28058,11942,0.70
sequences,0,0.25,16,12,-22.0,7.18,q1,"(50, 50)",706,0.04854724274369348,0.4588267688492092,0.0742466386048128,0.4436607982843955,28057,11943,0.70
sequences,0,0.25,16,12,-22.0,7.18,q2,"(50, 150)",2162,0.09223196121490676,0.48157457170167095,0.0742466386048128,0.4436607982843955,28057,11943,0.70
sequences,0,0.25,16,12,-22.0,7.18,q3,"(150, 50)",2278,0.05688871608138899,0.44010195643916444,0.0742466386048128,0.4436607982843955,28057,11943,0.70
sequences,0,0.25,16,12,-22.0,7.18,q4,"(150, 150)",6797,0.07701269031928779,0.43015017824535123,0.0742466386048128,0.4436607982843955,28057,11943,0.70
sequences,0,0.25,17,12,-22.0,7.18,q1,"(50, 50)",735,0.06513250699279038,0.4773340969154504,0.07349349074651487,0.448398774168024,28068,11932,0.70
sequences,0,0.25,17,12,-22.0,7.18,q2,"(50, 150)",2237,0.08218785116072473,0.46107628478379176,0.07349349074651487,0.448398774168024,28068,11932,0.70
sequences,0,0.25,17,12,-22.0,7.18,q3,"(150, 50)",2260,0.08539256531481312,0.4578984380403755,0.07349349074651487,0.448398774168024,28068,11932,0.70
sequences,0,0.25,17,12,-22.0,7.18,q4,"(150, 150)",6700,0.06749410720741729,0.4373243484943837,0.07349349074651487,0.448398774168024,28068,11932,0.70
sequences,0,0.25,18,12,-22.0,7.18,q1,"(50, 50)",707,0.044110845509861364,0.4518512253703757,0.07422375935846155,0.4405385692363844,28062,11938,0.70
sequences,0,0.25,18,12,-22.0,7.18,q2,"(50, 150)",2223,0.09096040177540883,0.47384270516309657,0.07422375935846155,0.4405385692363844,28062,11938,0.70
sequences,0,0.25,18,12,-22.0,7.18,q3,"(150, 50)",2216,0.060001589055826816,0.41961602226624145,0.07422375935846155,0.4405385692363844,28062,11938,0.70
sequences,0,0.25,18,12,-22.0,7.18,q4,"(150, 150)",6792,0.07652066798459894,0.43436236635646214,0.07422375935846155,0.4405385692363844,28062,11938,0.70
sequences,0,0.25,19,12,-22.0,7.18,q1,"(50, 50)",735,0.08625430778276345,0.48004731240501,0.07365525671203509,0.44668370931399176,28069,11931,0.70
sequences,0,0.25,19,12,-22.0,7.18,q2,"(50, 150)",2286,0.07382588871049287,0.458032520823184,0.07365525671203509,0.44668370931399176,28069,11931,0.70
sequences,0,0.25,19,12,-22.0,7.18,q3,"(150, 50)",2238,0.08404808685741595,0.4594507078494665,0.07365525671203509,0.44668370931399176,28069,11931,0.70
sequences,0,0.25,19,12,-22.0,7.18,q4,"(150, 150)",6672,0.06872277452516126,0.4343314398049891,0.07365525671203509,0.44668370931399176,28069,11931,0.70
sequences,0,0.25,20,12,-22.0,7.18,q1,"(50, 50)",718,0.06668416612163995,0.45514382858670854,0.07391873364527331,0.4430260120219266,28054,11946,0.70
sequences,0,0.25,20,12,-22.0,7.18,q2,"(50, 150)",2263,0.08191346953435745,0.4701290018867687,0.07391873364527331,0.4430260120219266,28054,11946,0.70
sequences,0,0.25,20,12,-22.0,7.18,q3,"(150, 50)",2310,0.05351315827929359,0.42788981557601996,0.07391873364527331,0.4430260120219266,28054,11946,0.70
sequences,0,0.25,20,12,-22.0,7.18,q4,"(150, 150)",6655,0.07906361888349789,0.4371032571705516,0.07391873364527331,0.4430260120219266,28054,11946,0.70
sequences,0,0.25,21,12,-22.0,7.18,q1,"(50, 50)",739,0.03395845150084339,0.44580446521602357,0.07337675618195584,0.4392129798435154,28054,11946,0.70
sequences,0,0.25,21,12,-22.0,7.18,q2,"(50, 150)",2273,0.09071753711077471,0.45810462638860083,0.07337675618195584,0.4392129798435154,28054,11946,0.70
sequences,0,0.25,21,12,-22.0,7.18,q3,"(150, 50)",2299,0.05738518472380906,0.4257685687121893,0.07337675618195584,0.4392129798435154,28054,11946,0.70
sequences,0,0.25,21,12,-22.0,7.18,q4,"(150, 150)",6635,0.07736758585647223,0.43600441163566667,0.07337675618195584,0.4392129798435154,28054,11946,0.70
sequences,0,0.25,22,12,-22.0,7.18,q1,"(50, 50)",731,0.05804069131284212,0.48173865039949265,0.07303499886206183,0.4551954453776697,28057,11943,0.70
sequences,0,0.25,22,12,-22.0,7.18,q2,"(50, 150)",2221,0.08446440884594131,0.4735066517966065,0.07303499886206183,0.4551954453776697,28057,11943,0.70
sequences,0,0.25,22,12,-22.0,7.18,q3,"(150, 50)",2250,0.06720756838173826,0.4443479734516385,0.07303499886206183,0.4551954453776697,28057,11943,0.70
sequences,0,0.25,22,12,-22.0,7.18,q4,"(150, 150)",6741,0.07284034492718738,0.44953445977126555,0.07303499886206183,0.4551954453776697,28057,11943,0.70
sequences,0,0.25,23,12,-22.0,7.18,q1,"(50, 50)",757,0.05745679145392307,0.45092951522272096,0.07368987439258,0.45209933036777666,28061,11939,0.70
sequences,0,0.25,23,12,-22.0,7.18,q2,"(50, 150)",2231,0.08424602046792386,0.48229559718572584,0.07368987439258,0.45209933036777666,28061,11939,0.70
sequences,0,0.25,23,12,-22.0,7.18,q3,"(150, 50)",2225,0.07031247850709382,0.4340159489273571,0.07368987439258,0.45209933036777666,28061,11939,0.70
sequences,0,0.25,23,12,-22.0,7.18,q4,"(150, 150)",6726,0.0731326914808461,0.4476425792835024,0.07368987439258,0.45209933036777666,28061,11939,0.70
sequences,0,0.25,24,12,-22.0,7.18,q1,"(50, 50)",748,0.05509787343692326,0.49259271660979376,0.07414671357593762,0.4569147854739927,28066,11934,0.70
sequences,0,0.25,24,12,-22.0,7.18,q2,"(50, 150)",2253,0.08514951170736305,0.4659538584082886,0.07414671357593762,0.4569147854739927,28066,11934,0.70
sequences,0,0.25,24,12,-22.0,7.18,q3,"(150, 50)",2224,0.07465142793485917,0.46484440183162384,0.07414671357593762,0.4569147854739927,28066,11934,0.70
sequences,0,0.25,24,12,-22.0,7.18,q4,"(150, 150)",6709,0.07240826425407737,0.44686198947260286,0.07414671357593762,0.4569147854739927,28066,11934,0.70
sequences,0,0.25,25,12,-22.0,7.18,q1,"(50, 50)",710,0.08628693027297571,0.46822877755882086,0.07451550960204639,0.44879136246986645,28062,11938,0.70
sequences,0,0.25,25,12,-22.0,7.18,q2,"(50, 150)",2260,0.07629845457777065,0.46700994889509195,0.07451550960204639,0.44879136246986645,28062,11938,0.70
sequences,0,0.25,25,12,-22.0,7.18,q3,"(150, 50)",2271,0.06986090669127941,0.42962000802895023,0.07451550960204639,0.44879136246986645,28062,11938,0.70
sequences,0,0.25,25,12,-22.0,7.18,q4,"(150, 150)",6697,0.07424425962278032,0.44674490075095263,0.07451550960204639,0.44879136246986645,28062,11938,0.70
sequences,0,0.25,26,12,-22.0,7.18,q1,"(50, 50)",765,0.06957713625854423,0.4831982873426025,0.07346304335659326,0.44813671735643745,28063,11937,0.70
sequences,0,0.25,26,12,-22.0,7.18,q2,"(50, 150)",2215,0.08032387968426259,0.4697920650403793,0.07346304335659326,0.44813671735643745,28063,11937,0.70
sequences,0,0.25,26,12,-22.0,7.18,q3,"(150, 50)",2262,0.06787945434260977,0.44618563620107105,0.07346304335659326,0.44813671735643745,28063,11937,0.70
sequences,0,0.25,26,12,-22.0,7.18,q4,"(150, 150)",6695,0.07352369232057394,0.43712753877151134,0.07346304335659326,0.44813671735643745,28063,11937,0.70
sequences,0,0.25,27,12,-22.0,7.18,q1,"(50, 50)",742,0.057291471197472514,0.44013206974186647,0.07323520319849881,0.4426072860722234,28058,11942,0.70
sequences,0,0.25,27,12,-22.0,7.18,q2,"(50, 150)",2261,0.08353386950092911,0.46767431520941466,0.07323520319849881,0.4426072860722234,28058,11942,0.70
sequences,0,0.25,27,12,-22.0,7.18,q3,"(150, 50)",2259,0.059816599478980104,0.4164854868980242,0.07323520319849881,0.4426072860722234,28058,11942,0.70
sequences,0,0.25,27,12,-22.0,7.18,q4,"(150, 150)",6680,0.07605819577894181,0.44257947314921353,0.07323520319849881,0.4426072860722234,28058,11942,0.70
sequences,0,0.25,28,12,-22.0,7.18,q1,"(50, 50)",742,0.09754868979792827,0.4726518561587198,0.0729052942545076,0.45614462590021343,28061,11939,0.70
sequences,0,0.25,28,12,-22.0,7.18,q2,"(50, 150)",2249,0.06971182164947613,0.480014052750993,0.0729052942545076,0.45614462590021343,28061,11939,0.70
sequences,0,0.25,28,12,-22.0,7.18,q3,"(150, 50)",2346,0.07930949903701873,0.4549483650509478,0.0729052942545076,0.45614462590021343,28061,11939,0.70
sequences,0,0.25,28,12,-22.0,7.18,q4,"(150, 150)",6602,0.06894777471129744,0.4461143165119195,0.0729052942545076,0.45614462590021343,28061,11939,0.70
sequences,0,0.25,29,12,-22.0,7.18,q1,"(50, 50)",739,0.043722693405023445,0.4642898244830871,0.07397209330723996,0.4437179456035731,28065,11935,0.70
sequences,0,0.25,29,12,-22.0,7.18,q2,"(50, 150)",2254,0.0889579170252918,0.46244652880113607,0.07397209330723996,0.4437179456035731,28065,11935,0.70
sequences,0,0.25,29,12,-22.0,7.18,q3,"(150, 50)",2260,0.07898088167501621,0.4179746053254354,0.07397209330723996,0.4437179456035731,28065,11935,0.70
sequences,0,0.25,29,12,-22.0,7.18,q4,"(150, 150)",6682,0.07056838156765222,0.4431711515463833,0.07397209330723996,0.4437179456035731,28065,11935,0.70
sequences,0,0.25,30,12,-22.0,7.18,q1,"(50, 50)",708,0.05221960557582265,0.44473629000195314,0.07359909069266714,0.4342875093733221,28067,11933,0.70
sequences,0,0.25,30,12,-22.0,7.18,q2,"(50, 150)",2214,0.08781733469653961,0.46321763032686614,0.07359909069266714,0.4342875093733221,28067,11933,0.70
sequences,0,0.25,30,12,-22.0,7.18,q3,"(150, 50)",2270,0.04465704670425359,0.41636701028843104,0.07359909069266714,0.4342875093733221,28067,11933,0.70
sequences,0,0.25,30,12,-22.0,7.18,q4,"(150, 150)",6741,0.08092084163345496,0.4287148516707811,0.07359909069266714,0.4342875093733221,28067,11933,0.70
sequences,0,0.25,31,12,-22.0,7.18,q1,"(50, 50)",740,0.04528292281873327,0.4395091463747988,0.07378711769674501,0.453266218550847,28055,11945,0.70
sequences,0,0.25,31,12,-22.0,7.18,q2,"(50, 150)",2200,0.09018792692640958,0.496298326163886,0.07378711769674501,0.453266218550847,28055,11945,0.70
sequences,0,0.25,31,12,-22.0,7.18,q3,"(150, 50)",2275,0.05258176784095832,0.4276521705769992,0.07378711769674501,0.453266218550847,28055,11945,0.70
sequences,0,0.25,31,12,-22.0,7.18,q4,"(150, 150)",6730,0.078728201623399,0.4480145388352068,0.07378711769674501,0.453266218550847,28055,11945,0.70
sequences,0,0.25,32,12,-22.0,7.18,q1,"(50, 50)",715,0.07233607556386341,0.45362396074987776,0.07320995734676397,0.4307847125524195,28061,11939,0.70
sequences,0,0.25,32,12,-22.0,7.18,q2,"(50, 150)",2249,0.07969166586594179,0.45698527346562595,0.07320995734676397,0.4307847125524195,28061,11939,0.70
sequences,0,0.25,32,12,-22.0,7.18,q3,"(150, 50)",2239,0.06293301127946116,0.406924907841277,0.07320995734676397,0.4307847125524195,28061,11939,0.70
sequences,0,0.25,32,12,-22.0,7.18,q4,"(150, 150)",6736,0.07455460480220251,0.4269169655266884,0.07320995734676397,0.4307847125524195,28061,11939,0.70
sequences,0,0.25,33,12,-22.0,7.18,q1,"(50, 50)",706,0.06402241539689686,0.4590103763305591,0.07375507361891893,0.45131913198026696,28054,11946,0.70
sequences,0,0.25,33,12,-22.0,7.18,q2,"(50, 150)",2245,0.08299504094966319,0.4796175658713144,0.07375507361891893,0.45131913198026696,28054,11946,0.70
sequences,0,0.25,33,12,-22.0,7.18,q3,"(150, 50)",2349,0.10255615886080187,0.44328903521683805,0.07375507361891893,0.45131913198026696,28054,11946,0.70
sequences,0,0.25,33,12,-22.0,7.18,q4,"(150, 150)",6646,0.06148811316361406,0.4428349083812036,0.07375507361891893,0.45131913198026696,28054,11946,0.70
sequences,0,0.25,34,12,-22.0,7.18,q1,"(50, 50)",731,0.03285448307254621,0.4464946142132611,0.07364862887603134,0.44197353190840893,28061,11939,0.70
sequences,0,0.25,34,12,-22.0,7.18,q2,"(50, 150)",2261,0.09199039431598233,0.46525328468868776,0.07364862887603134,0.44197353190840893,28061,11939,0.70
sequences,0,0.25,34,12,-22.0,7.18,q3,"(150, 50)",2234,0.06117167507811769,0.42656662709177307,0.07364862887603134,0.44197353190840893,28061,11939,0.70
sequences,0,0.25,34,12,-22.0,7.18,q4,"(150, 150)",6713,0.0760653283706176,0.43805342746795345,0.07364862887603134,0.44197353190840893,28061,11939,0.70
sequences,0,0.25,35,12,-22.0,7.18,q1,"(50, 50)",728,0.06823971417810513,0.46449874679624575,0.07434050254798105,0.4587670135591384,28057,11943,0.70
sequences,0,0.25,35,12,-22.0,7.18,q2,"(50, 150)",2255,0.08138369714418306,0.4820995325863208,0.07434050254798105,0.4587670135591384,28057,11943,0.70
sequences,0,0.25,35,12,-22.0,7.18,q3,"(150, 50)",2312,0.07741660374453996,0.4412842727166946,0.07434050254798105,0.4587670135591384,28057,11943,0.70
sequences,0,0.25,35,12,-22.0,7.18,q4,"(150, 150)",6648,0.07154974204142119,0.45594041105650407,0.07434050254798105,0.4587670135591384,28057,11943,0.70
sequences,0,0.25,36,12,-22.0,7.18,q1,"(50, 50)",743,0.06261191310812592,0.5040489763868203,0.07331047853811601,0.4541519572251275,28079,11921,0.70
sequences,0,0.25,36,12,-22.0,7.18,q2,"(50, 150)",2192,0.0838326063171371,0.4735765102596749,0.07331047853811601,0.4541519572251275,28079,11921,0.70
sequences,0,0.25,36,12,-22.0,7.18,q3,"(150, 50)",2215,0.08793671065725459,0.4690621524150224,0.07331047853811601,0.4541519572251275,28079,11921,0.70
sequences,0,0.25,36,12,-22.0,7.18,q4,"(150, 150)",6771,0.06629340954963224,0.43646643497304777,0.07331047853811601,0.4541519572251275,28079,11921,0.70
sequences,0,0.25,37,12,-22.0,7.18,q1,"(50, 50)",722,0.06569633566240671,0.4137052807194754,0.07407064353631714,0.4446008136358203,28056,11944,0.70
sequences,0,0.25,37,12,-22.0,7.18,q2,"(50, 150)",2185,0.08496580672438224,0.4897112017839581,0.07407064353631714,0.4446008136358203,28056,11944,0.70
sequences,0,0.25,37,12,-22.0,7.18,q3,"(150, 50)",2247,0.06801059891445117,0.3814743314987872,0.07407064353631714,0.4446008136358203,28056,11944,0.70
sequences,0,0.25,37,12,-22.0,7.18,q4,"(150, 150)",6790,0.07346051672989207,0.45180256611699654,0.07407064353631714,0.4446008136358203,28056,11944,0.70
sequences,0,0.25,38,12,-22.0,7.18,q1,"(50, 50)",716,0.06534653943420922,0.4277549868265224,0.07354017881124394,0.434964001173679,28061,11939,0.70
sequences,0,0.25,38,12,-22.0,7.18,q2,"(50, 150)",2256,0.08219001007101713,0.4651601971292124,0.07354017881124394,0.434964001173679,28061,11939,0.70
sequences,0,0.25,38,12,-22.0,7.18,q3,"(150, 50)",2235,0.07501480268562989,0.40033976534986243,0.07354017881124394,0.434964001173679,28061,11939,0.70
sequences,0,0.25,38,12,-22.0,7.18,q4,"(150, 150)",6732,0.07102336985590468,0.4362444833821768,0.07354017881124394,0.434964001173679,28061,11939,0.70
sequences,0,0.25,39,12,-22.0,7.18,q1,"(50, 50)",726,0.06678104448258085,0.4787194382232973,0.07380789759726589,0.46341052681174644,28072,11928,0.70
sequences,0,0.25,39,12,-22.0,7.18,q2,"(50, 150)",2295,0.08001951955303709,0.4760024246978359,0.07380789759726589,0.46341052681174644,28072,11928,0.70
sequences,0,0.25,39,12,-22.0,7.18,q3,"(150, 50)",2242,0.0780960098248954,0.4598307082213219,0.07380789759726589,0.46341052681174644,28072,11928,0.70
sequences,0,0.25,39,12,-22.0,7.18,q4,"(150, 150)",6665,0.07099197492035984,0.4584583887465055,0.07380789759726589,0.46341052681174644,28072,11928,0.70
sequences,0,0.25,40,12,-22.0,7.18,q1,"(50, 50)",759,0.0403126079939779,0.43879401324369016,0.07333589116423458,0.44966883848648503,28061,11939,0.70
sequences,0,0.25,40,12,-22.0,7.18,q2,"(50, 150)",2226,0.09033386030943474,0.48203718907188975,0.07333589116423458,0.44966883848648503,28061,11939,0.70
sequences,0,0.25,40,12,-22.0,7.18,q3,"(150, 50)",2205,0.07283317583694131,0.4108253672931641,0.07333589116423458,0.44966883848648503,28061,11939,0.70
sequences,0,0.25,40,12,-22.0,7.18,q4,"(150, 150)",6749,0.07160758769789749,0.45170910212324344,0.07333589116423458,0.44966883848648503,28061,11939,0.70
sequences,0,0.25,41,12,-22.0,7.18,q1,"(50, 50)",725,0.07733129893693766,0.4463441443356322,0.07344495259093631,0.4573489457825612,28071,11929,0.70
sequences,0,0.25,41,12,-22.0,7.18,q2,"(50, 150)",2231,0.07850329436504426,0.4869766483871884,0.07344495259093631,0.4573489457825612,28071,11929,0.70
sequences,0,0.25,41,12,-22.0,7.18,q3,"(150, 50)",2199,0.06537729613995265,0.4265021852980854,0.07344495259093631,0.4573489457825612,28071,11929,0.70
sequences,0,0.25,41,12,-22.0,7.18,q4,"(150, 150)",6774,0.07398200823558163,0.4580796270550179,0.07344495259093631,0.4573489457825612,28071,11929,0.70
sequences,0,0.25,42,12,-22.0,7.18,q1,"(50, 50)",754,0.042395609365908735,0.4762863846442977,0.07375835117571541,0.4614788540492002,28055,11945,0.70
sequences,0,0.25,42,12,-22.0,7.18,q2,"(50, 150)",2262,0.0883301938221907,0.47907971050707127,0.07375835117571541,0.4614788540492002,28055,11945,0.70
sequences,0,0.25,42,12,-22.0,7.18,q3,"(150, 50)",2246,0.04757602664540356,0.4301081036104551,0.07375835117571541,0.4614788540492002,28055,11945,0.70
sequences,0,0.25,42,12,-22.0,7.18,q4,"(150, 150)",6683,0.08116393252441324,0.4633839781985368,0.07375835117571541,0.4614788540492002,28055,11945,0.70
sequences,0,0.25,43,12,-22.0,7.18,q1,"(50, 50)",723,0.08585157621745726,0.4417346761337147,0.07352226961458472,0.4450620829734318,28058,11942,0.70
sequences,0,0.25,43,12,-22.0,7.18,q2,"(50, 150)",2247,0.0756430951396599,0.47496843378623,0.07352226961458472,0.4450620829734318,28058,11942,0.70
