ipqif,gsyn,seed,dpr,am2,cm2,astd2,cstd2
0.25,0.2590824125627555,10,167.59679855725417,8.062253996111529e-06,7.402427568173002e-12,1.5380640663519473e-06,4.177960552172792e-09
0.25,0.2590824125627555,11,167.5051256916647,8.074735701389823e-06,6.194478194244604e-12,1.5249583261425127e-06,4.2899539014041664e-09
0.25,0.2590824125627555,12,168.41232292961183,8.157899506808966e-06,1.2638262835791485e-11,1.4917693313782793e-06,4.3095030609125e-09
0.25,0.2590824125627555,13,167.1527865027403,8.042215935264253e-06,7.275957062717478e-12,1.544605005059261e-06,4.243801899839146e-09
0.25,0.2590824125627555,14,167.7947871521993,8.086716219237974e-06,1.1992237854269342e-11,1.5171347862632852e-06,4.257354741224193e-09
0.25,0.31341914319812025,0,167.69714046104133,8.18118895049186e-06,7.394276025958922e-12,1.4958414999403565e-06,4.5363698233030366e-09
0.25,0.31341914319812025,1,167.99109238555243,8.121647808753277e-06,6.7415876701894354e-12,1.4837344394531596e-06,4.4248763279044964e-09
0.25,0.31341914319812025,2,167.39975700644652,8.053775561006507e-06,1.885934531681232e-12,1.5125325241910978e-06,4.356105679683623e-09
0.25,0.31341914319812025,3,166.8956135801103,8.099394440531886e-06,6.73997408496843e-12,1.5426164496289566e-06,4.414788524694459e-09
0.25,0.31341914319812025,4,167.04593718254102,8.064816894009769e-06,9.388036396700304e-12,1.5398570973392123e-06,4.330304958762838e-09
0.25,0.31341914319812025,5,168.0646014069717,8.158820256948663e-06,8.014761691799734e-12,1.4858696513527792e-06,4.445903009989092e-09
0.25,0.31341914319812025,6,167.16166807666863,8.0857229276828e-06,7.755584433907614e-12,1.522577899078199e-06,4.416334897300261e-09
0.25,0.31341914319812025,7,168.41060399273397,8.127149035593246e-06,4.940441425393038e-12,1.4850518526685373e-06,4.306946093291716e-09
0.25,0.31341914319812025,8,167.45964787551176,7.958790302441308e-06,5.074438522200947e-12,1.4886494741686908e-06,4.314752519909902e-09
0.25,0.31341914319812025,9,167.25595485863496,8.08542718893536e-06,7.49210241835506e-12,1.5437334560492075e-06,4.282485330384218e-09
0.25,0.31341914319812025,10,166.82144011746055,7.977319816933758e-06,5.642949884652679e-12,1.5221898058686384e-06,4.356437753537927e-09
0.25,0.31341914319812025,11,167.0947294922131,8.062644267221e-06,8.92247176097492e-12,1.5417131215313104e-06,4.3040267727071685e-09
