ipqif,gsyn,seed,dpr,am2,cm2,astd2,cstd2
0.75,0.17703647737065947,2,193.7710987054908,2.0370773152583503e-05,1.0447150473076013e-13,6.186857740235802e-07,1.0477617867234734e-08
0.75,0.17703647737065947,3,194.08650974901624,2.0356629802831844e-05,7.600846304490357e-13,6.383897054870858e-07,1.0196871705332875e-08
0.75,0.17703647737065947,4,193.47746723098416,2.0143038079022e-05,3.2174594930671473e-12,6.628098557700522e-07,1.0259579351179179e-08
0.75,0.17703647737065947,5,194.1251926047247,2.0346209903992365e-05,1.9141605758404336e-12,6.105628851970233e-07,1.0307590395933859e-08
0.75,0.17703647737065947,6,193.7029116267516,2.025853915660711e-05,4.102288658546041e-12,6.326339357300592e-07,1.036564223679066e-08
0.75,0.17703647737065947,7,193.81746502200463,2.03732860822504e-05,2.375614218468454e-13,6.393993541349881e-07,1.0349825874225452e-08
0.75,0.17703647737065947,8,193.49284380943124,2.0315191758307083e-05,2.3713440465427328e-14,6.522720415534495e-07,1.0423550309816927e-08
0.75,0.17703647737065947,9,193.41854810982375,2.0291661444021784e-05,1.8875844406340765e-13,6.529172602233655e-07,1.0444769191799594e-08
0.75,0.17703647737065947,10,193.6992170022632,2.03970961107442e-05,2.7587244324431505e-16,6.291804012894867e-07,1.048185948033388e-08
0.75,0.17703647737065947,11,193.40294810241346,2.0352900685573966e-05,1.6708894478514259e-12,6.444716372284245e-07,1.0535619793619573e-08
0.75,0.17703647737065947,12,193.86863114568487,2.030939312713188e-05,5.6387568186981586e-15,6.274164261286524e-07,1.0339923310040908e-08
0.75,0.17703647737065947,13,193.6213021019337,2.0330928431506456e-05,2.594969424861488e-13,6.399364822331557e-07,1.042577090240063e-08
0.75,0.17703647737065947,14,193.96636380984643,2.0352745543213622e-05,1.6012228252240152e-13,6.068078883685521e-07,1.0418871702664064e-08
0.75,0.21416591154710435,0,193.50411966848273,2.028897887258036e-05,4.99936457870275e-14,6.148508096252481e-07,1.0587651600658337e-08
0.75,0.21416591154710435,1,193.2337187795204,2.0260604496684326e-05,4.673958822831313e-13,6.374162770731831e-07,1.0602076237312884e-08
0.75,0.21416591154710435,2,193.2435941938912,2.026669314943499e-05,1.3646168245317696e-12,6.521835120987712e-07,1.0525745585190489e-08
0.75,0.21416591154710435,3,193.57290163801588,2.02384867689801e-05,1.507009203178037e-15,6.175084737708805e-07,1.0502956838895855e-08
