experiment_id,pair_id,pre_cell_id,post_cell_id,psp_amplitude
21,877,141,144,
64,2961,450,456,-0.00028570212687873125
66,3097,469,467,
67,3167,475,478,
67,3168,475,479,-0.001035829271332727
67,3170,476,475,
67,3177,477,478,
67,3180,478,475,
67,3185,479,475,-0.0014914914926673789
67,3188,479,478,
79,3729,560,559,0.0009368765641766149
89,4180,631,632,0.0002558681077510131
99,4543,696,697,0.0003526009821865057
99,4644,702,700,0.000779006217003413
99,4651,703,697,0.0006537148933286188
106,4984,753,752,
143,6742,1024,1022,0.00040731670808880977
153,7407,1103,1097,4.94574944600582e-05
162,7672,1160,1162,
170,7941,1216,1220,
179,8485,1281,1292,0.0002666850375518543
179,8596,1292,1291,0.0009822866309735306
185,8772,1331,1332,0.0004735368464734038
185,8783,1332,1331,0.0008815181153571133
185,8804,1334,1331,0.000988639053472522
188,8981,1357,1353,
188,8988,1358,1353,0.00011743148976344845
188,8991,1358,1356,0.0008787668762087789
194,9319,1405,1406,
200,9555,1443,1444,-0.0005531226793822498
200,9557,1444,1443,
200,9558,1444,1445,
207,9912,1496,1495,
207,9926,1498,1495,
218,10486,1583,1582,
228,10940,1650,1656,0.0003964242143361815
228,10977,1656,1650,0.00033397526915259965
254,12134,1832,1836,
255,12162,1843,1840,
254,12171,1836,1832,
259,12422,1875,1874,
263,12564,1900,1904,0.0003738758053751421
267,12753,1927,1928,
267,12754,1927,1929,
267,12755,1927,1930,
267,12756,1927,1931,
269,12812,1941,1940,0.0006105668418053529
271,12933,1957,1959,
271,12935,1957,1960,
273,13085,1976,1977,
273,13087,1976,1979,-0.0009441674492435045
273,13092,1977,1976,
273,13106,1979,1976,0.0005399066962752929
279,13389,2020,2021,
279,13395,2020,2027,
279,13396,2021,2020,-0.0007263356670456737
279,13402,2021,2027,
280,13430,2029,2032,-0.0008286513914758434
280,13465,2032,2029,
284,13529,2052,2055,0.0002150362891773094
284,13534,2055,2052,-0.001325786163753511
287,13683,2065,2064,
290,13740,2092,2093,
290,13750,2092,2097,
289,13834,2081,2082,
291,13879,2099,2100,0.0006128861808718234
291,13881,2100,2099,
292,13925,2107,2108,
296,14025,2131,2134,-0.0013650589204998627
296,14028,2131,2136,-0.001121659643462166
296,14070,2135,2131,-0.0018383957730230467
296,14080,2135,2136,-0.0013260892379152777
296,14089,2136,2131,-0.00047041680494349313
296,14099,2136,2134,-0.0007451485935092725
296,14103,2136,2135,-0.00033988655822254595
300,14258,2161,2158,-0.00041092686732957387
304,14469,2191,2192,-0.00020495914131219838
304,14490,2194,2191,
307,14585,2211,2207,0.0006582012316953331
315,14764,2249,2259,
314,14768,2246,2244,-0.0010632084613885415
320,15116,2295,2299,0.00025624920274245055
321,15131,2302,2304,0.00040331292597640614
321,15167,2304,2302,0.000842841674506264
322,15188,2309,2311,0.00042800314197730176
321,15191,2306,2302,0.00017825539728354235
325,15296,2328,2327,0.0004389611218315928
325,15307,2330,2324,
326,15346,2335,2337,1.6057448500394757e-05
326,15368,2338,2337,8.345107237229269e-05
334,15669,2389,2391,-0.00027933997045150776
334,15676,2390,2391,
334,15680,2391,2389,-0.0003148632271333166
340,15976,2432,2436,-0.0005295481622006218
344,16210,2465,2471,
344,16212,2466,2465,
344,16233,2469,2465,
344,16237,2469,2470,
344,16245,2470,2471,
344,16247,2471,2465,-0.0001639025268300509
344,16252,2471,2470,-0.00015657684645848226
349,16389,2495,2496,-0.00018115607356759117
349,16394,2496,2495,-0.001038209994928263
352,16457,2506,2508,
352,16458,2506,2511,
352,16461,2506,2515,
352,16463,2508,2506,
352,16469,2508,2515,
352,16485,2515,2506,
352,16487,2515,2508,
353,16534,2519,2521,-9.443227834497471e-05
354,16604,2529,2528,-0.0006104660729400325
354,16606,2529,2531,
354,16607,2529,2532,-0.0003447239242352577
354,16625,2532,2528,-0.0007589858184747684
354,16626,2532,2529,-8.11876721303306e-05
354,16628,2532,2531,-0.000126779789467262
364,16845,2598,2599,-0.0002929982352664242
364,16923,2599,2598,-0.00019765172225208612
364,17132,2609,2611,
364,17147,2611,2609,-0.00022443031916022534
368,17176,2621,2620,
369,17217,2627,2628,
369,17224,2629,2628,-0.00043514152817526047
370,17256,2636,2633,
377,17415,2666,2670,-4.033544946141802e-05
377,17437,2668,2670,0.0006383456477302761
377,17459,2670,2666,
377,17468,2671,2668,9.524706373178601e-05
379,17512,2683,2681,9.257353856113848e-05
384,17761,2721,2717,-0.0014232042180819596
388,17909,2744,2749,8.982391137295394e-05
388,17945,2749,2750,
389,18029,2762,2755,0.00021400099657001984
394,18214,2790,2791,
394,18230,2792,2791,9.246209691230038e-05
395,18239,2796,2803,0.00031619999418032674
395,18263,2798,2800,5.087218548359582e-05
395,18275,2799,2802,6.847852642524295e-05
395,18279,2800,2798,
398,18378,2816,2822,
400,18510,2835,2834,0.0003944460223588115
409,18953,2901,2898,4.2822065450317655e-05
410,18993,2909,2908,
412,19046,2919,2921,0.001034689128646641
412,19059,2921,2919,0.00017338180701097209
412,19090,2925,2922,0.00044101350270820755
412,19091,2925,2923,
417,19296,2958,2961,-0.00015139953067014978
418,19360,2966,2965,
423,19520,2996,2997,-0.0006690578714462986
423,19530,2996,3002,-0.00145536365511942
423,19534,2997,2996,
423,19598,3002,2997,-0.0007212043573163337
427,19770,3029,3031,-0.0009025597392651355
427,19772,3029,3033,-0.00032160053725390446
427,19797,3033,3029,-0.0002986965427716401
427,19801,3033,3034,-0.00031915188775566547
427,19808,3034,3033,-0.00016367235710350238
431,19947,3058,3057,
439,20180,3100,3099,0.00011770848051884614
440,20237,3109,3111,7.789900754258242e-05
440,20271,3111,3107,5.8795990809955235e-05
444,20405,3134,3131,
444,20419,3136,3131,6.446721646973528e-05
447,20448,3149,3150,0.0002959399956920555
446,20472,3145,3142,
446,20478,3145,3146,
449,20518,3165,3171,7.905894186115743e-05
446,20520,3147,3146,0.00043652066002685037
449,20569,3169,3168,2.792836686077721e-05
448,20636,3161,3164,-7.137904140796473e-05
448,20656,3164,3161,0.0009476226699065826
452,20789,3191,3194,-0.0005848522781872704
453,20857,3199,3203,1.0551726281686563e-05
457,20982,3222,3223,-0.0002709357305160357
462,21120,3250,3251,-0.0026998233412440786
464,21227,3267,3263,-0.00011475747227001574
469,21400,3296,3298,
469,21403,3296,3299,-0.0006589018401429701
469,21415,3297,3298,-0.00041216795341680087
469,21417,3297,3299,
469,21429,3298,3299,-0.0006255309110851084
469,21437,3298,3303,-0.00010875311010914625
469,21440,3299,3298,-0.0003437886557029555
469,21444,3299,3303,-0.00022442499754770013
469,21461,3302,3298,
469,21462,3302,3299,-0.000226171683624534
469,21468,3303,3298,-0.0022219517089227753
469,21469,3303,3299,
474,21669,3333,3342,-0.00014615523395236174
474,21672,3335,3333,-0.0004975350640152032
474,21674,3335,3337,-0.00029862772866222007
474,21690,3337,3338,-0.002966243256885925
474,21701,3338,3337,-0.0010065828665341493
474,21705,3338,3341,
474,21735,3341,3338,0.00012162748309073544
479,21869,3367,3369,-0.0002143497074168064
479,21877,3367,3372,-0.0010791785629626696
482,21970,3381,3380,-0.00081833412911034
482,21984,3383,3380,-0.0007153165336942439
488,22142,3417,3420,0.0002816402745375981
488,22155,3418,3417,0.0017511888657375382
489,22267,3428,3425,0.00012502696552470566
490,22296,3435,3438,-0.00015803599388464597
493,22437,3457,3458,
496,22566,3475,3477,
496,22585,3475,3480,
496,22632,3477,3480,
496,22642,3478,3475,
496,22658,3480,3475,
496,22666,3480,3478,
500,22768,3508,3510,
499,22836,3506,3504,-0.0005295343462435207
500,22839,3511,3513,-0.00020855166490136245
506,23075,3550,3549,-0.0010767847198533648
516,23347,3606,3607,-0.0005812643674290741
516,23371,3607,3606,-0.00013878138936039737
515,23394,3602,3604,-0.0007222799735430174
515,23417,3604,3602,-0.0003737215817471378
518,23488,3621,3622,0.001198806867147323
518,23494,3622,3621,0.001354395737199575
522,23594,3643,3636,0.00010193263778663598
521,23598,3641,3644,
521,23609,3644,3641,0.00047205303521146856
528,23918,3690,3685,0.00019203645574841189
537,24317,3751,3759,
539,24371,3763,3766,-5.6515869875542024e-05
539,24391,3766,3762,-7.759244877368051e-05
539,24430,3767,3763,
546,24670,3810,3814,
546,24695,3814,3810,
546,24698,3814,3813,-0.002330088563392377
554,24973,3862,3863,0.001945928913463465
554,24978,3863,3862,-0.0009483174889114033
555,24989,3864,3865,0.0001930411436843805
555,24990,3864,3866,0.0012704351786493686
555,24997,3865,3866,0.0016155762278652673
555,25011,3867,3865,-0.0003966252800763333
556,25061,3874,3875,-0.00018971060321448102
559,25146,3897,3894,-0.0002968541538787946
559,25163,3897,3903,-0.0003092976522466659
557,25185,3886,3880,0.00046102895216125614
561,25283,3908,3911,-0.00016352927987801945
564,25397,3926,3928,4.9948364916684866e-05
564,25439,3928,3930,0.00023257341231241804
566,25503,3943,3942,-0.0008810340797748418
572,25744,3983,3987,-0.00025075390496093674
572,25764,3984,3987,-8.45496857128184e-05
572,25798,3986,3983,-8.811303933828335e-06
572,25806,3986,3987,
576,25848,4000,4002,2.2807599507413256e-05
576,25864,4000,4007,0.0003428368904920637
578,25989,4020,4021,
582,26159,4048,4042,6.15669207350886e-05
588,26259,4066,4069,
589,26335,4073,4075,0.0012241596762002276
589,26353,4075,4073,-0.0008096016800600175
589,26355,4075,4076,-0.0023556502043357965
589,26366,4076,4075,
589,26404,4079,4073,
589,26407,4079,4075,
589,26409,4079,4076,
591,26422,4088,4090,
595,26503,4105,4103,-0.00036309855416623196
597,26593,4120,4121,0.00014475958862190835
597,26597,4121,4119,0.00012999369085257213
600,26666,4138,4140,-0.0002042952729320219
600,26672,4140,4133,0.0004450050439612529
601,26699,4145,4147,-3.491509293464739e-05
601,26712,4147,4145,-0.0024226345295130713
605,26838,4167,4162,
610,27036,4199,4201,3.0371225640104533e-05
610,27044,4201,4198,
613,27097,4213,4214,
613,27101,4213,4218,
613,27102,4213,4219,
613,27105,4214,4216,
613,27108,4214,4219,0.00039155834468362243
613,27120,4216,4219,
614,27169,4224,4222,7.296118441665199e-05
614,27175,4225,4221,-0.00010605883112350321
614,27180,4225,4227,-0.00016789794238207236
614,27182,4226,4221,-0.00019587171129334055
614,27187,4226,4227,-0.001061636908606444
614,27189,4227,4221,4.902694960894016e-05
614,27194,4227,4226,0.00013272475592220572
615,27199,4228,4234,
616,27226,4236,4235,0.0017156623794102085
617,27227,4237,4238,8.995130108861452e-05
617,27235,4238,4240,7.381665912410484e-05
617,27247,4240,4238,0.00017056329176442654
617,27249,4240,4241,0.00014892203966173509
617,27256,4241,4239,
618,27303,4247,4245,
618,27306,4247,4249,4.016972233900476e-05
618,27318,4249,4246,-0.0002559419834928343
618,27319,4249,4247,-0.00018071566987782944
620,27344,4257,4258,
620,27354,4258,4262,-0.0018467805994185297
631,27763,4326,4324,
631,27769,4328,4321,
634,27801,4339,4341,-0.00038419901381471803
635,27906,4351,4345,4.5928509340731075e-05
640,28020,4376,4375,-0.0005024210530285296
640,28035,4378,4376,
644,28140,4399,4398,-0.0004910410589611777
644,28148,4400,4401,0.00020032591366478492
644,28151,4401,4397,-9.092846608703073e-05
644,28152,4401,4398,-0.0013795908861219605
644,28154,4401,4400,-0.00036125300469389476
652,28310,4432,4441,0.0004085243133006442
652,28341,4435,4441,3.3854290875980066e-05
652,28379,4441,4432,-0.0005764702865511384
655,28407,4452,4456,-0.00012372415256176007
655,28417,4455,4452,
655,28419,4455,4456,-0.0005562088718945968
655,28422,4456,4455,-0.0011943553396819174
657,28485,4467,4466,-0.00029886194891638317
657,28486,4467,4468,
660,28601,4487,4488,-0.0011450555211501064
660,28608,4488,4487,0.00036019712923765105
661,28632,4492,4491,-0.0001238383364703283
662,28675,4500,4501,
662,28688,4501,4499,-0.0005220260952749003
663,28760,4511,4507,-2.7439640286551134e-05
667,28862,4530,4528,0.0001341481935128088
668,28919,4539,4540,
679,29134,4592,4593,0.00014760847523943851
679,29158,4593,4598,1.2974697910602842e-14
679,29211,4598,4593,-0.00020096311283781165
689,29457,4648,4646,0.0003365109798651135
690,29484,4652,4657,0.0008801708509172179
690,29510,4657,4652,0.0006757932371871082
693,29558,4668,4673,-0.00010949881448039543
693,29588,4673,4671,-0.00013632444460809703
697,29656,4687,4691,0.0016555635140001028
697,29659,4688,4689,0.0009671804559044577
697,29660,4688,4690,
697,29661,4688,4691,0.00013883013248814098
697,29662,4688,4692,0.0004774617280560129
697,29666,4689,4691,0.00011335698893589767
697,29669,4690,4688,0.0002548893739302056
697,29674,4691,4688,0.00016103185423027176
697,29679,4692,4688,0.00017910218396609485
699,29704,4698,4700,3.8061131388969515e-05
699,29740,4703,4700,
700,29750,4705,4706,
700,29756,4705,4711,
700,29763,4706,4711,-0.0001256743298952894
706,29906,4737,4740,
706,29916,4740,4739,
710,29971,4752,4753,
710,30020,4759,4752,-0.00039769097976179136
712,30047,4766,4764,-0.0002748124367910205
715,30118,4778,4777,0.0009534509179143234
717,30136,4790,4791,0.00023876278425444397
715,30150,4780,4776,0.00012171682187663496
717,30228,4796,4791,0.00010183675131579517
726,30365,4830,4831,
726,30367,4831,4830,
727,30389,4834,4842,2.976074630310899e-05
727,30414,4840,4835,1.7326431384704904e-05
729,30464,4848,4847,-7.881576266946489e-05
731,30518,4858,4860,0.0011299500084318416
731,30531,4860,4858,
731,30542,4861,4863,
738,30781,4906,4903,-0.0003001056234700467
741,30912,4922,4923,0.00025981397684264314
741,30916,4922,4925,3.310734262359477e-05
741,30926,4923,4922,-8.180916398077033e-05
743,31015,4939,4938,0.00016986051332756083
747,31093,4955,4956,0.0007120435965297145
747,31110,4957,4959,0.0008042858862046842
759,31258,5000,4999,
770,31516,5048,5052,-0.00017273173232982246
770,31527,5050,5048,9.069520343588878e-05
772,31613,5065,5064,
772,31621,5067,5064,3.3380316763650495e-05
778,31738,5091,5094,0.00023618273522061468
779,31758,5096,5097,
779,31762,5096,5101,-1.5168725742997058e-05
779,31764,5097,5096,5.309903719198969e-05
789,31989,5144,5145,3.6000648220365738e-06
789,31992,5145,5143,-7.738608798884243e-05
790,31999,5147,5148,0.0006264854011210704
790,32005,5148,5147,0.0003046872482311803
790,32007,5148,5150,0.00017191475081487594
790,32017,5150,5147,0.0011546134562457587
790,32033,5152,5151,0.0010332355385458175
790,32036,5153,5148,9.295026951356013e-05
793,32112,5166,5170,-0.00015426354766727578
793,32113,5166,5171,-3.5853040489278295e-05
793,32114,5166,5172,
793,32128,5169,5167,
793,32132,5169,5172,-0.0005890728204628031
793,32147,5171,5172,-0.00041997009830166106
793,32155,5172,5170,-0.0001215386153563745
793,32157,5172,5171,-8.420450517678595e-05
797,32201,5188,5186,-0.00011987551524683101
799,32257,5198,5199,3.102122509535486e-05
812,32664,5274,5273,
821,32858,5317,5319,
821,32865,5318,5320,
821,32876,5320,5318,
821,32883,5321,5319,
830,33118,5368,5370,
832,33215,5383,5384,
840,33498,5435,5436,-0.00022379574433132612
842,33533,5444,5448,-0.0002627443277724074
842,33552,5446,5448,-0.0009542478589144713
843,33598,5455,5451,7.381987636592072e-05
845,33655,5465,5468,0.00016578169765066184
850,33771,5489,5491,-0.0008688776725191212
851,33808,5495,5499,0.00010008677276012782
852,33849,5504,5500,-0.0001967239402556747
853,33881,5509,5512,0.00016062625728079932
857,33923,5522,5524,
856,33932,5520,5518,0.00030087721291334116
856,33935,5520,5523,0.0003450118263797726
856,33954,5523,5520,
857,33977,5530,5522,9.800785813160154e-05
858,33987,5535,5534,-0.0005226567386160102
858,34016,5537,5536,-8.069060341897539e-05
856,34025,5531,5526,0.00013462767106950374
856,34031,5532,5518,9.914416592979032e-05
863,34113,5558,5556,
863,34114,5558,5557,
865,34222,5574,5573,-0.0014515582447426666
875,34372,5611,5610,-0.00018315362644782637
880,34465,5632,5633,0.0003436396828978503
880,34473,5633,5632,-0.00016846956407734617
884,34578,5656,5653,0.0003780037211427624
900,34861,5729,5730,-0.002835574970800535
901,34896,5736,5740,1.8748364121091677e-05
901,34901,5736,5742,
900,34912,5730,5729,-0.0007802447250594097
898,34962,5713,5709,
901,35036,5738,5740,6.633515763975136e-05
900,35084,5735,5730,-9.01436792670147e-05
903,35085,5755,5753,-0.0009487606646487218
901,35089,5739,5742,6.804861824509701e-05
901,35097,5740,5736,
903,35100,5755,5759,-0.001554513173268957
901,35101,5740,5738,
901,35111,5742,5736,
901,35115,5742,5738,-0.00011418395430606924
903,35122,5757,5755,-0.00045580652855200013
903,35124,5757,5756,
909,35193,5773,5778,0.001654088428412637
909,35196,5774,5776,7.943065850713026e-05
909,35213,5777,5778,
911,35250,5788,5792,0.0006191746248769326
910,35257,5782,5783,0.00032343762169914197
910,35271,5783,5782,0.000702706645228251
911,35274,5790,5792,0.0009728871975682934
911,35288,5791,5792,0.00037037740336494824
911,35302,5792,5793,
911,35313,5793,5792,0.00028511501584293537
920,35566,5840,5839,-0.0011429278239820234
920,35573,5841,5840,-0.0007497041904012802
924,35643,5858,5859,1.3026004565836004e-05
934,35930,5916,5917,
939,36113,5949,5943,4.039738455578408e-05
946,36315,5982,5985,0.00013112143800854943
946,36325,5985,5982,0.0003367805459370626
946,36329,5986,5982,-0.0007061140939237144
947,36345,5990,5987,-0.00017261002279771257
949,36432,6004,6003,
952,36465,6013,6026,0.00030710925908618124
952,36484,6015,6026,
952,36561,6026,6013,-0.0002028255473476828
957,36610,6040,6039,
957,36620,6042,6039,8.521215907099699e-05
968,36839,6086,6087,-9.938765066552004e-05
970,36914,6099,6103,
970,36917,6099,6106,
970,36936,6102,6104,
970,36943,6103,6104,
976,37134,6139,6138,0.0005920400503318664
977,37170,6147,6142,-0.000250660286255342
977,37174,6147,6146,-0.0003456663655924886
978,37175,6148,6149,
978,37180,6148,6154,
978,37211,6154,6148,
978,37214,6154,6151,0.00048669892434763476
981,37275,6165,6166,0.00026428443790735235
984,37369,6182,6183,6.990454155259281e-05
984,37372,6182,6186,0.000182252431694236
984,37376,6183,6185,0.0001768532195892636
984,37385,6185,6183,0.001476194818337797
989,37444,6202,6207,0.0007448545588437368
989,37449,6203,6206,
989,37469,6207,6201,
989,37470,6207,6202,
996,37579,6237,6238,
997,37651,6247,6241,3.273874059460419e-05
998,37664,6249,6252,4.758074759807502e-05
998,37674,6252,6249,0.00022209203101238994
1000,37686,6256,6255,-0.0004592989684153478
1003,37772,6274,6271,
1008,37905,6299,6297,4.0483934005806384e-05
1008,37912,6300,6297,-0.00034707486822238456
1011,38095,6327,6321,0.0006084446249965905
1012,38117,6332,6328,-0.00026989114323901545
1019,38270,6362,6357,0.00011150105819151838
1022,38387,6382,6380,6.434418293567296e-05
1022,38403,6383,6381,-0.00033146511112693575
1023,38420,6388,6390,
1024,38433,6391,6394,0.0004971994446178832
1024,38464,6396,6394,0.00038123446260037786
1025,38508,6403,6399,0.00019840217129202337
1025,38520,6404,6399,0.00014300956925289234
1029,38582,6417,6423,3.2517189700787224e-05
1029,38588,6418,6424,-0.0011796439481864076
1035,38722,6448,6450,-0.00026762771243356027
1035,38724,6448,6452,
1035,38728,6449,6450,
1035,38730,6449,6452,-0.0036675170655256217
1036,38764,6454,6456,-3.0443068738499003e-05
1036,38778,6455,6458,0.0007438745413872923
1036,38826,6460,6454,
1036,38827,6460,6455,
1039,38831,6470,6471,
1046,39058,6514,6516,-0.0002534158973210563
1046,39063,6514,6518,-0.0001802158193315558
1047,39105,6520,6521,-0.0010221310024482399
1047,39107,6520,6523,-0.0002749569658496283
1051,39193,6535,6538,0.001784126040516941
1054,39301,6555,6556,-0.0003779775413191263
1054,39348,6561,6560,
1055,39374,6567,6562,0.0001925946172998885
1058,39411,6574,6571,
1058,39412,6574,6572,
1059,39427,6577,6578,0.0007756173610698868
1060,39455,6583,6584,0.00025649206087164473
1060,39458,6584,6583,5.681287444555892e-05
1060,39462,6585,6584,0.0006598491391062978
1062,39538,6598,6597,0.00037183356384005805
1063,39539,6599,6600,0.0006068640470342331
1065,39571,6607,6608,-0.002140142525176251
1067,39601,6616,6614,0.0004104214453430154
1067,39605,6616,6619,0.0001015593732453227
1067,39619,6619,6614,0.00031742478053508114
1070,39654,6633,6634,7.429165628785639e-05
1070,39680,6635,6638,
1070,39698,6637,6636,
1069,39713,6631,6628,-0.00046303442737475784
1076,39818,6660,6667,0.00044073217366543554
1076,39828,6661,6667,
1076,39836,6663,6667,
1077,39870,6668,6671,-0.0008542940588992763
1077,39883,6671,6668,-0.00014312087543520794
1080,40026,6694,6691,-0.00015357022820880153
1083,40117,6710,6711,0.0014195533924310061
1084,40125,6713,6714,
1084,40132,6714,6716,
1086,40193,6727,6725,
1086,40196,6727,6729,-0.0001354081642047526
1089,40273,6744,6741,
1094,40352,6762,6765,0.00034419036283667956
1094,40361,6765,6761,0.000117147489234885
1095,40410,6771,6769,5.990114835505097e-05
1097,40419,6777,6778,-0.0001877942322091841
1097,40420,6777,6779,-0.0006163579252180763
1097,40423,6777,6782,-0.0002621075832501072
1097,40449,6782,6777,-0.0001185918200463226
1102,40601,6809,6811,
1102,40602,6809,6812,
1105,40720,6831,6826,0.00024296056631922902
1108,40792,6843,6849,5.420712634465701e-05
1108,40799,6845,6843,4.478507398510382e-05
1108,40800,6845,6844,9.864206747890633e-05
1109,40809,6851,6850,0.00018140368063563727
1111,40846,6857,6858,-0.0007949467637815863
1113,40857,6861,6863,0.00013208652046668002
1113,40864,6862,6864,0.0008836757533514152
1113,40868,6863,6861,0.0004203061158290914
1113,40870,6863,6864,0.0013684994382534314
1113,40889,6866,6864,0.00018923011945292265
1116,40963,6880,6881,-0.000848997821613877
1116,40967,6881,6880,
1122,41179,6919,6922,-0.0011911107774304156
1123,41229,6927,6925,5.34480627063731e-05
1124,41279,6934,6939,-0.0004465880050621774
1124,41308,6939,6932,-8.20004499936233e-05
1126,41367,6949,6950,
1126,41377,6950,6949,0.00030072455338582034
1126,41384,6951,6950,
1130,41445,6967,6970,
1133,41483,6978,6976,
1137,41529,6991,6999,3.965015020445076e-05
1138,41615,7006,7005,
1142,41682,7023,7022,
1151,41892,7064,7063,0.0006074426747760059
1151,41894,7064,7066,
1152,41902,7067,7069,
1152,41911,7068,7072,0.0005087998600571537
1152,41921,7070,7067,0.00045821487548393163
1152,41926,7070,7071,0.00019327509864929522
1152,41928,7070,7072,0.0002126185964400034
1152,41936,7071,7069,
1152,41947,7072,7067,0.000204739170705915
1184,42549,7209,7214,0.00025157086297747475
1184,42562,7212,7209,5.024300337302861e-05
1184,42568,7212,7214,
1197,42873,7271,7276,
1207,43097,7321,7317,0.0017103715190844532
1210,43156,7333,7334,0.0003410149906184332
1211,43175,7337,7338,4.4972642380773254e-13
1211,43185,7339,7337,0.0003882148080176525
1211,43186,7339,7338,
1211,43190,7340,7337,
1214,43300,7358,7355,
1214,43303,7358,7359,-0.00013952472569173037
1214,43304,7358,7360,-6.215636419261471e-05
1214,43306,7358,7362,
1214,43317,7360,7358,0.0014460089845806745
1214,43320,7360,7362,
1214,43328,7362,7355,-4.018472931911239e-05
1214,43331,7362,7358,-0.0016068330157014946
1219,43485,7388,7389,-0.0014833377640256066
1219,43488,7388,7391,-0.0003816239228545111
1220,43507,7396,7394,
1220,43511,7396,7397,-0.0001610043039442842
1219,43522,7391,7388,0.00013356098528321045
1219,43524,7391,7389,-0.0006148408768989714
1221,43550,7400,7399,
1224,43601,7410,7419,0.00011246418312402487
1224,43624,7412,7423,0.00014121198516492493
1224,43638,7414,7422,0.00016174734409659208
1224,43673,7422,7414,6.615682327865319e-05
1224,43679,7423,7412,0.0013075266434045298
1224,43680,7423,7414,0.0001257449486970416
1224,43683,7423,7421,
1228,43734,7435,7439,-0.00014577637659254162
1228,43758,7439,7434,-9.67821017020055e-05
1231,43810,7448,7450,0.0006449489750187327
1231,43823,7450,7448,
1231,43824,7450,7449,5.782583520472373e-05
1247,44130,7521,7523,0.00026101317449292737
1247,44132,7521,7525,
1251,44277,7549,7546,0.0001416235577117294
1257,44403,7575,7573,
1257,44406,7575,7577,
1257,44413,7577,7575,-1.7447283531607586e-05
1260,44461,7589,7590,-0.0024835374970844336
1260,44466,7590,7589,-0.0016244757824276038
1261,44485,7594,7595,0.0009781164940921296
1261,44500,7596,7595,
1264,44618,7615,7617,
1264,44620,7615,7619,
1264,44645,7619,7615,-0.001095952680503066
1271,44814,7654,7656,
1272,44832,7658,7662,
1273,44902,7668,7675,
1284,45145,7725,7722,0.0007090618311910529
1287,45274,7743,7744,1.7454556494077625e-05
1287,45292,7744,7742,-5.3648308702122105e-05
1288,45311,7751,7753,4.814999877624284e-05
1287,45330,7746,7743,-1.9945228039390376e-05
1297,45482,7790,7791,-0.001240844110429619
1297,45484,7790,7793,
1297,45492,7791,7790,-0.0013256395885192559
1297,45495,7791,7793,-0.001319758691046862
1297,45514,7793,7790,
1300,45540,7804,7803,0.00010338950423096275
1301,45543,7807,7808,
1304,45594,7818,7824,
1319,45998,7894,7893,
1321,46018,7901,7902,
1321,46027,7901,7907,-8.757240939255513e-05
1321,46029,7902,7901,
1321,46061,7906,7903,0.00044002833584850853
1321,46070,7907,7906,0.0005670885884858382
1322,46088,7911,7910,-0.00010132456193114405
1323,46102,7914,7916,-0.00012892928615485048
1323,46104,7914,7918,-0.0023272051455419697
1323,46105,7914,7919,-0.000495441742054281
1323,46118,7917,7916,
1323,46119,7917,7918,-0.00041351189111394336
1323,46120,7917,7919,-0.0001565924181725702
1323,46121,7918,7914,
1323,46123,7918,7916,-8.194232554187115e-05
1328,46213,7940,7941,-0.0005271645442788996
1328,46214,7940,7942,-0.00015669823946877742
1328,46217,7941,7940,
1328,46218,7941,7942,
1329,46226,7944,7943,-0.0004293796936318123
1331,46307,7959,7955,-0.0008030221423427218
1333,46316,7963,7962,
1338,46496,7994,7993,4.36532813006667e-05
1342,46606,8016,8018,
1343,46635,8022,8019,
1344,46679,8029,8028,0.0005805272123855734
1346,46734,8039,8043,
1347,46801,8051,8049,0.0006412960509384049
1352,46902,8073,8070,
1354,46951,8082,8083,
1354,46975,8086,8082,0.0004027075321204438
1357,47055,8100,8094,0.00016214715136702465
1357,47058,8100,8097,8.352769884342997e-05
1370,47240,8147,8149,-7.845047668489515e-05
1374,47344,8167,8177,
1375,47350,8171,8173,
1374,47370,8174,8172,-0.0002520144894008952
1374,47378,8177,8167,-0.00021545761180613088
1379,47485,8197,8198,0.0013965263689399942
1379,47491,8197,8204,
1379,47492,8198,8197,
1379,47498,8198,8204,
1379,47534,8204,8197,-0.0005235931529759439
1379,47535,8204,8198,
1381,47578,8214,8209,0.0004844356848224059
1383,47647,8224,8226,-8.53839449440236e-05
1383,47653,8225,8226,
1383,47658,8226,8224,
1385,47713,8237,8236,0.000305756677037891
1385,47714,8237,8238,0.00048568371847997586
1387,47731,8244,8249,0.0005209359026455133
1387,47759,8249,8244,-0.0003240910365712831
1387,47786,8252,8244,0.0001136647747578893
1391,47847,8268,8269,
1391,47852,8268,8271,
1391,47858,8269,8268,
1393,47933,8281,8282,
1402,48167,8326,8324,-0.00012611743078617005
1410,48360,8364,8366,
1410,48366,8365,8364,
1410,48367,8365,8366,0.0033243643267299823
1410,48371,8365,8370,
1410,48374,8366,8365,0.00012941159098429184
1410,48394,8369,8364,
1410,48401,8370,8364,
1414,48510,8389,8386,0.000228957856334139
1416,48584,8401,8398,0.0012550399294097485
1425,48851,8448,8449,0.00038978089501208284
1429,48973,8472,8473,0.0010957349366381498
1429,48975,8472,8475,
1429,48979,8473,8472,
1429,48980,8473,8474,
1429,48981,8473,8475,
1429,48986,8474,8473,
1429,48987,8474,8475,
1429,48992,8475,8473,0.0009099276270961581
1434,49143,8503,8504,
1434,49146,8504,8501,
1434,49148,8504,8503,
1435,49177,8509,8512,0.00019510613454380393
1435,49182,8510,8511,0.0001446283641678856
