experiment_id,pre_cell_id,post_cell_id,has_synapse,pre_cell_class,post_cell_class,fi_slope_pre,fi_slope_post,psp_amplitude
2771,15834,15837,0,in,mixed,1.1077232892627753e-12,-4.119618359722133e-13,
2771,15835,15831,0,in,in,1.0878186968838506e-12,1.2534622764869356e-12,
2771,15835,15832,1,in,in,1.0878186968838506e-12,9.656652927624033e-13,-0.0011629600513436713
2771,15835,15834,0,in,in,1.0878186968838506e-12,1.1077232892627753e-12,
2771,15835,15836,1,in,mixed,1.0878186968838506e-12,1.0409511185387367e-13,-0.0005646437986744103
2771,15835,15837,1,in,mixed,1.0878186968838506e-12,-4.119618359722133e-13,-0.0008478684340560566
2771,15836,15831,0,mixed,in,1.0409511185387367e-13,1.2534622764869356e-12,
2771,15836,15832,0,mixed,in,1.0409511185387367e-13,9.656652927624033e-13,
2771,15836,15834,0,mixed,in,1.0409511185387367e-13,1.1077232892627753e-12,
2771,15836,15835,1,mixed,in,1.0409511185387367e-13,1.0878186968838506e-12,0.0006481037345625834
2771,15836,15837,1,mixed,mixed,1.0409511185387367e-13,-4.119618359722133e-13,0.0009761481344483107
2771,15837,15831,0,mixed,in,-4.119618359722133e-13,1.2534622764869356e-12,
2771,15837,15832,0,mixed,in,-4.119618359722133e-13,9.656652927624033e-13,
2771,15837,15834,0,mixed,in,-4.119618359722133e-13,1.1077232892627753e-12,
2771,15837,15835,0,mixed,in,-4.119618359722133e-13,1.0878186968838506e-12,
2771,15837,15836,0,mixed,mixed,-4.119618359722133e-13,1.0409511185387367e-13,
2773,15841,15843,0,in,in,-3.325117152412455e-14,3.2528583004176603e-13,
2773,15843,15841,0,in,in,3.2528583004176603e-13,-3.325117152412455e-14,
2774,15845,15850,0,in,in,2.454037523196608e-13,7.313372091413584e-13,
2774,15850,15845,0,in,in,7.313372091413584e-13,2.454037523196608e-13,
2776,15855,15858,0,in,in,3.6627939434658194e-13,5.522238771045164e-13,
2776,15855,15860,0,in,in,3.6627939434658194e-13,8.95915993141907e-15,
2776,15855,15861,0,in,in,3.6627939434658194e-13,4.813054233789371e-13,
2777,15864,15867,0,in,in,3.291219937098052e-13,5.7077890771722e-13,
2777,15864,15868,1,in,in,3.291219937098052e-13,7.693648881105181e-13,
2776,15858,15855,0,in,in,5.522238771045164e-13,3.6627939434658194e-13,
2777,15864,15870,0,in,in,3.291219937098052e-13,1.2373800721024864e-12,
2777,15864,15871,0,in,in,3.291219937098052e-13,3.798073595263325e-13,
2776,15858,15860,0,in,in,5.522238771045164e-13,8.95915993141907e-15,
2776,15858,15861,0,in,in,5.522238771045164e-13,4.813054233789371e-13,
2777,15864,15873,0,in,in,3.291219937098052e-13,7.500253965707825e-13,
2777,15864,15875,1,in,in,3.291219937098052e-13,5.13950381298695e-13,
2777,15867,15864,0,in,in,5.7077890771722e-13,3.291219937098052e-13,
2777,15867,15868,1,in,in,5.7077890771722e-13,7.693648881105181e-13,-0.00013174793329213583
2777,15867,15870,1,in,in,5.7077890771722e-13,1.2373800721024864e-12,-7.068759909620282e-05
2777,15867,15871,0,in,in,5.7077890771722e-13,3.798073595263325e-13,
2777,15867,15873,0,in,in,5.7077890771722e-13,7.500253965707825e-13,
2776,15860,15855,0,in,in,8.95915993141907e-15,3.6627939434658194e-13,
2776,15860,15858,0,in,in,8.95915993141907e-15,5.522238771045164e-13,
2776,15860,15861,0,in,in,8.95915993141907e-15,4.813054233789371e-13,
2777,15867,15875,0,in,in,5.7077890771722e-13,5.13950381298695e-13,
2777,15868,15864,0,in,in,7.693648881105181e-13,3.291219937098052e-13,
2776,15861,15855,0,in,in,4.813054233789371e-13,3.6627939434658194e-13,
2777,15868,15867,0,in,in,7.693648881105181e-13,5.7077890771722e-13,
2776,15861,15858,0,in,in,4.813054233789371e-13,5.522238771045164e-13,
2777,15868,15870,0,in,in,7.693648881105181e-13,1.2373800721024864e-12,
2777,15868,15871,0,in,in,7.693648881105181e-13,3.798073595263325e-13,
2776,15861,15860,0,in,in,4.813054233789371e-13,8.95915993141907e-15,
2777,15868,15873,0,in,in,7.693648881105181e-13,7.500253965707825e-13,
2777,15868,15875,0,in,in,7.693648881105181e-13,5.13950381298695e-13,
2777,15870,15864,0,in,in,1.2373800721024864e-12,3.291219937098052e-13,
2777,15870,15867,0,in,in,1.2373800721024864e-12,5.7077890771722e-13,
2777,15870,15868,1,in,in,1.2373800721024864e-12,7.693648881105181e-13,-0.0007192073196809693
2777,15870,15871,0,in,in,1.2373800721024864e-12,3.798073595263325e-13,
2777,15870,15873,0,in,in,1.2373800721024864e-12,7.500253965707825e-13,
2777,15870,15875,1,in,in,1.2373800721024864e-12,5.13950381298695e-13,
2777,15871,15864,0,in,in,3.798073595263325e-13,3.291219937098052e-13,
2777,15871,15867,0,in,in,3.798073595263325e-13,5.7077890771722e-13,
2777,15871,15868,0,in,in,3.798073595263325e-13,7.693648881105181e-13,
2777,15871,15870,0,in,in,3.798073595263325e-13,1.2373800721024864e-12,
2777,15871,15873,0,in,in,3.798073595263325e-13,7.500253965707825e-13,
2777,15871,15875,0,in,in,3.798073595263325e-13,5.13950381298695e-13,
2777,15873,15864,0,in,in,7.500253965707825e-13,3.291219937098052e-13,
2777,15873,15867,0,in,in,7.500253965707825e-13,5.7077890771722e-13,
2777,15873,15868,0,in,in,7.500253965707825e-13,7.693648881105181e-13,
2777,15873,15870,0,in,in,7.500253965707825e-13,1.2373800721024864e-12,
2777,15873,15871,0,in,in,7.500253965707825e-13,3.798073595263325e-13,
2777,15873,15875,0,in,in,7.500253965707825e-13,5.13950381298695e-13,
2777,15875,15864,0,in,in,5.13950381298695e-13,3.291219937098052e-13,
2777,15875,15867,0,in,in,5.13950381298695e-13,5.7077890771722e-13,
2777,15875,15868,1,in,in,5.13950381298695e-13,7.693648881105181e-13,-7.927417099499914e-05
2777,15875,15870,0,in,in,5.13950381298695e-13,1.2373800721024864e-12,
2777,15875,15871,0,in,in,5.13950381298695e-13,3.798073595263325e-13,
2777,15875,15873,0,in,in,5.13950381298695e-13,7.500253965707825e-13,
2781,15888,15889,0,ex,,1.950813371649669e-13,5.849414930800595e-31,
2781,15889,15888,0,,ex,5.849414930800595e-31,1.950813371649669e-13,
2782,15895,15897,0,in,in,-7.424782076975538e-15,2.991334188721903e-13,
2782,15895,15898,0,in,in,-7.424782076975538e-15,5.989753065972723e-13,
2782,15895,15899,0,in,in,-7.424782076975538e-15,1.5074830699302025e-12,
2782,15897,15895,0,in,in,2.991334188721903e-13,-7.424782076975538e-15,
2782,15897,15898,0,in,in,2.991334188721903e-13,5.989753065972723e-13,
2782,15897,15899,0,in,in,2.991334188721903e-13,1.5074830699302025e-12,
2782,15898,15895,0,in,in,5.989753065972723e-13,-7.424782076975538e-15,
2782,15898,15897,0,in,in,5.989753065972723e-13,2.991334188721903e-13,
2782,15898,15899,0,in,in,5.989753065972723e-13,1.5074830699302025e-12,
2782,15899,15895,0,in,in,1.5074830699302025e-12,-7.424782076975538e-15,
2782,15899,15897,0,in,in,1.5074830699302025e-12,2.991334188721903e-13,
2782,15899,15898,0,in,in,1.5074830699302025e-12,5.989753065972723e-13,
2783,15900,15901,1,in,in,1.3383028736238597e-12,8.190122383251557e-13,-0.000635922464800061
2783,15900,15902,0,in,in,1.3383028736238597e-12,1.6303809516474152e-13,
2783,15900,15903,0,in,in,1.3383028736238597e-12,-3.4492118893054923e-15,
2783,15900,15906,1,in,in,1.3383028736238597e-12,2.6807089590170195e-12,
2783,15900,15907,0,in,in,1.3383028736238597e-12,1.5441935628675324e-13,
2783,15901,15900,0,in,in,8.190122383251557e-13,1.3383028736238597e-12,
2783,15901,15902,0,in,in,8.190122383251557e-13,1.6303809516474152e-13,
2783,15901,15903,0,in,in,8.190122383251557e-13,-3.4492118893054923e-15,
2783,15901,15906,0,in,in,8.190122383251557e-13,2.6807089590170195e-12,
2783,15901,15907,0,in,in,8.190122383251557e-13,1.5441935628675324e-13,
2783,15902,15900,0,in,in,1.6303809516474152e-13,1.3383028736238597e-12,
2783,15902,15901,0,in,in,1.6303809516474152e-13,8.190122383251557e-13,
2783,15902,15903,0,in,in,1.6303809516474152e-13,-3.4492118893054923e-15,
2783,15902,15906,0,in,in,1.6303809516474152e-13,2.6807089590170195e-12,
2783,15902,15907,0,in,in,1.6303809516474152e-13,1.5441935628675324e-13,
2783,15903,15900,0,in,in,-3.4492118893054923e-15,1.3383028736238597e-12,
2783,15903,15901,0,in,in,-3.4492118893054923e-15,8.190122383251557e-13,
2783,15903,15902,0,in,in,-3.4492118893054923e-15,1.6303809516474152e-13,
2783,15903,15906,0,in,in,-3.4492118893054923e-15,2.6807089590170195e-12,
2783,15903,15907,0,in,in,-3.4492118893054923e-15,1.5441935628675324e-13,
2783,15906,15900,0,in,in,2.6807089590170195e-12,1.3383028736238597e-12,
2783,15906,15901,0,in,in,2.6807089590170195e-12,8.190122383251557e-13,
2783,15906,15902,0,in,in,2.6807089590170195e-12,1.6303809516474152e-13,
2783,15906,15903,0,in,in,2.6807089590170195e-12,-3.4492118893054923e-15,
2783,15906,15907,0,in,in,2.6807089590170195e-12,1.5441935628675324e-13,
2783,15907,15900,0,in,in,1.5441935628675324e-13,1.3383028736238597e-12,
2783,15907,15901,0,in,in,1.5441935628675324e-13,8.190122383251557e-13,
2783,15907,15902,0,in,in,1.5441935628675324e-13,1.6303809516474152e-13,
2783,15907,15903,0,in,in,1.5441935628675324e-13,-3.4492118893054923e-15,
2783,15907,15906,0,in,in,1.5441935628675324e-13,2.6807089590170195e-12,
2785,15910,15912,0,in,ex,8.995429121492672e-13,6.179117609685747e-13,
2785,15910,15913,0,in,ex,8.995429121492672e-13,5.858811157679465e-13,
2785,15910,15914,0,in,in,8.995429121492672e-13,1.0340137014759931e-13,
2785,15912,15910,0,ex,in,6.179117609685747e-13,8.995429121492672e-13,
2785,15912,15913,0,ex,ex,6.179117609685747e-13,5.858811157679465e-13,
2785,15912,15914,0,ex,in,6.179117609685747e-13,1.0340137014759931e-13,
2785,15913,15910,0,ex,in,5.858811157679465e-13,8.995429121492672e-13,
2785,15913,15912,0,ex,ex,5.858811157679465e-13,6.179117609685747e-13,
2785,15913,15914,0,ex,in,5.858811157679465e-13,1.0340137014759931e-13,
2785,15914,15910,0,in,in,1.0340137014759931e-13,8.995429121492672e-13,
2785,15914,15912,0,in,ex,1.0340137014759931e-13,6.179117609685747e-13,
2785,15914,15913,0,in,ex,1.0340137014759931e-13,5.858811157679465e-13,
2787,15922,15924,0,in,ex,2.4820941653265465e-13,4.353741925926301e-13,
2787,15922,15925,1,in,ex,2.4820941653265465e-13,3.383488077193715e-13,-0.000103520926548258
2787,15924,15922,0,ex,in,4.353741925926301e-13,2.4820941653265465e-13,
2787,15924,15925,0,ex,ex,4.353741925926301e-13,3.383488077193715e-13,
2787,15925,15922,0,ex,in,3.383488077193715e-13,2.4820941653265465e-13,
2787,15925,15924,0,ex,ex,3.383488077193715e-13,4.353741925926301e-13,
2792,15951,15952,0,in,ex,3.2425771127761165e-13,3.646258368765672e-13,
2792,15951,15954,0,in,ex,3.2425771127761165e-13,2.1567821859242828e-13,
2792,15951,15955,0,in,ex,3.2425771127761165e-13,5.736598329584014e-14,
2791,15945,15946,0,in,in,7.254118938336438e-14,9.411764705882353e-13,
2791,15945,15947,0,in,in,7.254118938336438e-14,4.894734479508015e-13,
2792,15951,15957,0,in,in,3.2425771127761165e-13,2.6443219170869765e-13,
2792,15952,15951,0,ex,in,3.646258368765672e-13,3.2425771127761165e-13,
2791,15945,15949,0,in,in,7.254118938336438e-14,2.0422273154077637e-13,
2792,15952,15954,0,ex,ex,3.646258368765672e-13,2.1567821859242828e-13,
2792,15952,15955,0,ex,ex,3.646258368765672e-13,5.736598329584014e-14,
2791,15946,15945,0,in,in,9.411764705882353e-13,7.254118938336438e-14,
2791,15946,15947,0,in,in,9.411764705882353e-13,4.894734479508015e-13,
2792,15952,15957,0,ex,in,3.646258368765672e-13,2.6443219170869765e-13,
2791,15946,15949,0,in,in,9.411764705882353e-13,2.0422273154077637e-13,
2791,15947,15945,0,in,in,4.894734479508015e-13,7.254118938336438e-14,
2792,15954,15951,0,ex,in,2.1567821859242828e-13,3.2425771127761165e-13,
2791,15947,15946,0,in,in,4.894734479508015e-13,9.411764705882353e-13,
2792,15954,15952,0,ex,ex,2.1567821859242828e-13,3.646258368765672e-13,
2791,15947,15949,0,in,in,4.894734479508015e-13,2.0422273154077637e-13,
2792,15954,15955,0,ex,ex,2.1567821859242828e-13,5.736598329584014e-14,
2792,15954,15957,0,ex,in,2.1567821859242828e-13,2.6443219170869765e-13,
2792,15955,15951,0,ex,in,5.736598329584014e-14,3.2425771127761165e-13,
2792,15955,15952,0,ex,ex,5.736598329584014e-14,3.646258368765672e-13,
2792,15955,15954,0,ex,ex,5.736598329584014e-14,2.1567821859242828e-13,
2792,15955,15957,1,ex,in,5.736598329584014e-14,2.6443219170869765e-13,7.410262772497538e-07
2791,15949,15945,0,in,in,2.0422273154077637e-13,7.254118938336438e-14,
2791,15949,15946,1,in,in,2.0422273154077637e-13,9.411764705882353e-13,
2791,15949,15947,0,in,in,2.0422273154077637e-13,4.894734479508015e-13,
2792,15957,15951,0,in,in,2.6443219170869765e-13,3.2425771127761165e-13,
2792,15957,15952,0,in,ex,2.6443219170869765e-13,3.646258368765672e-13,
2792,15957,15954,0,in,ex,2.6443219170869765e-13,2.1567821859242828e-13,
2792,15957,15955,0,in,ex,2.6443219170869765e-13,5.736598329584014e-14,
2793,15960,15961,0,,in,6.825800698234464e-14,3.0330207908683255e-13,
2793,15960,15962,0,,in,6.825800698234464e-14,-2.1761099981615811e-13,
2793,15960,15963,0,,in,6.825800698234464e-14,1.2666670125325872e-13,
2793,15960,15964,0,,in,6.825800698234464e-14,1.9148098574915359e-13,
2793,15961,15960,0,in,,3.0330207908683255e-13,6.825800698234464e-14,
2793,15961,15962,0,in,in,3.0330207908683255e-13,-2.1761099981615811e-13,
2793,15961,15963,0,in,in,3.0330207908683255e-13,1.2666670125325872e-13,
2793,15961,15964,0,in,in,3.0330207908683255e-13,1.9148098574915359e-13,
2793,15962,15960,0,in,,-2.1761099981615811e-13,6.825800698234464e-14,
2793,15962,15961,0,in,in,-2.1761099981615811e-13,3.0330207908683255e-13,
2793,15962,15963,0,in,in,-2.1761099981615811e-13,1.2666670125325872e-13,
2793,15962,15964,0,in,in,-2.1761099981615811e-13,1.9148098574915359e-13,
2793,15963,15960,0,in,,1.2666670125325872e-13,6.825800698234464e-14,
2793,15963,15961,0,in,in,1.2666670125325872e-13,3.0330207908683255e-13,
2793,15963,15962,0,in,in,1.2666670125325872e-13,-2.1761099981615811e-13,
2793,15963,15964,1,in,in,1.2666670125325872e-13,1.9148098574915359e-13,-4.423791868994533e-05
2793,15964,15960,0,in,,1.9148098574915359e-13,6.825800698234464e-14,
2793,15964,15961,1,in,in,1.9148098574915359e-13,3.0330207908683255e-13,-2.5762379777088387e-05
2793,15964,15962,0,in,in,1.9148098574915359e-13,-2.1761099981615811e-13,
2793,15964,15963,0,in,in,1.9148098574915359e-13,1.2666670125325872e-13,
2798,15987,15988,0,ex,ex,2.336581595168305e-13,1.6744057667603264e-14,
2798,15987,15989,0,ex,ex,2.336581595168305e-13,1.447263701160833e-13,
2798,15987,15990,0,ex,ex,2.336581595168305e-13,1.4970415366565278e-13,
2798,15987,15992,0,ex,ex,2.336581595168305e-13,2.379937984590907e-13,
2798,15988,15987,0,ex,ex,1.6744057667603264e-14,2.336581595168305e-13,
2798,15988,15989,0,ex,ex,1.6744057667603264e-14,1.447263701160833e-13,
2798,15988,15990,0,ex,ex,1.6744057667603264e-14,1.4970415366565278e-13,
2798,15988,15992,0,ex,ex,1.6744057667603264e-14,2.379937984590907e-13,
2798,15989,15987,0,ex,ex,1.447263701160833e-13,2.336581595168305e-13,
2798,15989,15988,0,ex,ex,1.447263701160833e-13,1.6744057667603264e-14,
2798,15989,15990,0,ex,ex,1.447263701160833e-13,1.4970415366565278e-13,
2798,15989,15992,0,ex,ex,1.447263701160833e-13,2.379937984590907e-13,
2798,15990,15987,0,ex,ex,1.4970415366565278e-13,2.336581595168305e-13,
2798,15990,15988,0,ex,ex,1.4970415366565278e-13,1.6744057667603264e-14,
2798,15990,15989,0,ex,ex,1.4970415366565278e-13,1.447263701160833e-13,
2798,15990,15992,0,ex,ex,1.4970415366565278e-13,2.379937984590907e-13,
2798,15992,15987,0,ex,ex,2.379937984590907e-13,2.336581595168305e-13,
2798,15992,15988,0,ex,ex,2.379937984590907e-13,1.6744057667603264e-14,
2798,15992,15989,0,ex,ex,2.379937984590907e-13,1.447263701160833e-13,
2798,15992,15990,0,ex,ex,2.379937984590907e-13,1.4970415366565278e-13,
2799,15993,15996,0,ex,ex,3.250751189024415e-31,1.3459737550990964e-13,
2799,15996,15993,0,ex,ex,1.3459737550990964e-13,3.250751189024415e-31,
2801,15998,15999,0,ex,ex,3.6234676232156346e-13,2.8299319727891144e-13,
2801,15998,16002,0,ex,ex,3.6234676232156346e-13,1.0501846619905455e-13,
2801,15998,16003,0,ex,ex,3.6234676232156346e-13,2.0680269397299361e-13,
2801,15999,15998,0,ex,ex,2.8299319727891144e-13,3.6234676232156346e-13,
2801,15999,16002,0,ex,ex,2.8299319727891144e-13,1.0501846619905455e-13,
2801,15999,16003,0,ex,ex,2.8299319727891144e-13,2.0680269397299361e-13,
2801,16002,15998,0,ex,ex,1.0501846619905455e-13,3.6234676232156346e-13,
2801,16002,15999,0,ex,ex,1.0501846619905455e-13,2.8299319727891144e-13,
2801,16002,16003,0,ex,ex,1.0501846619905455e-13,2.0680269397299361e-13,
2801,16003,15998,0,ex,ex,2.0680269397299361e-13,3.6234676232156346e-13,
2801,16003,15999,0,ex,ex,2.0680269397299361e-13,2.8299319727891144e-13,
2801,16003,16002,0,ex,ex,2.0680269397299361e-13,1.0501846619905455e-13,
2802,16006,16007,0,ex,ex,2.5380006395325483e-13,2.314283897237373e-13,
2802,16006,16008,0,ex,ex,2.5380006395325483e-13,2.4455719772783706e-13,
2802,16006,16009,0,ex,ex,2.5380006395325483e-13,1.1070649519883956e-13,
2802,16006,16010,0,ex,ex,2.5380006395325483e-13,1.6784601922790146e-13,
2802,16006,16011,0,ex,ex,2.5380006395325483e-13,3.8058662194166086e-13,
2802,16007,16006,0,ex,ex,2.314283897237373e-13,2.5380006395325483e-13,
2802,16007,16008,0,ex,ex,2.314283897237373e-13,2.4455719772783706e-13,
2802,16007,16009,0,ex,ex,2.314283897237373e-13,1.1070649519883956e-13,
2802,16007,16010,0,ex,ex,2.314283897237373e-13,1.6784601922790146e-13,
2802,16007,16011,0,ex,ex,2.314283897237373e-13,3.8058662194166086e-13,
2802,16008,16006,0,ex,ex,2.4455719772783706e-13,2.5380006395325483e-13,
2802,16008,16007,0,ex,ex,2.4455719772783706e-13,2.314283897237373e-13,
2802,16008,16009,0,ex,ex,2.4455719772783706e-13,1.1070649519883956e-13,
2802,16008,16010,0,ex,ex,2.4455719772783706e-13,1.6784601922790146e-13,
2802,16008,16011,0,ex,ex,2.4455719772783706e-13,3.8058662194166086e-13,
2802,16009,16006,0,ex,ex,1.1070649519883956e-13,2.5380006395325483e-13,
2802,16009,16007,0,ex,ex,1.1070649519883956e-13,2.314283897237373e-13,
2802,16009,16008,0,ex,ex,1.1070649519883956e-13,2.4455719772783706e-13,
2802,16009,16010,0,ex,ex,1.1070649519883956e-13,1.6784601922790146e-13,
2802,16009,16011,0,ex,ex,1.1070649519883956e-13,3.8058662194166086e-13,
2802,16010,16006,0,ex,ex,1.6784601922790146e-13,2.5380006395325483e-13,
2802,16010,16007,0,ex,ex,1.6784601922790146e-13,2.314283897237373e-13,
2802,16010,16008,0,ex,ex,1.6784601922790146e-13,2.4455719772783706e-13,
2802,16010,16009,0,ex,ex,1.6784601922790146e-13,1.1070649519883956e-13,
2802,16010,16011,0,ex,ex,1.6784601922790146e-13,3.8058662194166086e-13,
2802,16011,16006,0,ex,ex,3.8058662194166086e-13,2.5380006395325483e-13,
2802,16011,16007,0,ex,ex,3.8058662194166086e-13,2.314283897237373e-13,
2802,16011,16008,0,ex,ex,3.8058662194166086e-13,2.4455719772783706e-13,
2802,16011,16009,0,ex,ex,3.8058662194166086e-13,1.1070649519883956e-13,
2802,16011,16010,0,ex,ex,3.8058662194166086e-13,1.6784601922790146e-13,
2804,16016,16021,0,in,in,-1.6715274794911793e-13,3.4404281961440023e-13,
2804,16016,16024,0,in,mixed,-1.6715274794911793e-13,-1.8463567277444384e-13,
2804,16016,16027,0,in,in,-1.6715274794911793e-13,6.220129876918567e-13,
2808,16031,16035,1,ex,in,1.341682325988882e-13,7.509493455368142e-13,
2804,16021,16016,0,in,in,3.4404281961440023e-13,-1.6715274794911793e-13,
2808,16031,16036,1,ex,in,1.341682325988882e-13,7.328071961033156e-13,0.0003620842297455212
2804,16021,16024,0,in,mixed,3.4404281961440023e-13,-1.8463567277444384e-13,
2808,16031,16040,0,ex,ex,1.341682325988882e-13,1.4630536790096714e-13,
2804,16021,16027,1,in,in,3.4404281961440023e-13,6.220129876918567e-13,0.0
2808,16031,16042,0,ex,in,1.341682325988882e-13,1.050453158620924e-12,
2808,16035,16031,1,in,ex,7.509493455368142e-13,1.341682325988882e-13,
2808,16035,16036,1,in,in,7.509493455368142e-13,7.328071961033156e-13,
2809,16044,16045,0,in,in,1.4149659407836983e-12,1.5272414760752228e-12,
2808,16035,16040,1,in,ex,7.509493455368142e-13,1.4630536790096714e-13,
2808,16035,16042,1,in,in,7.509493455368142e-13,1.050453158620924e-12,
2804,16024,16016,0,mixed,in,-1.8463567277444384e-13,-1.6715274794911793e-13,
2807,16039,16041,0,in,ex,2.0095238095238097e-12,5.452513864146433e-13,
2809,16044,16046,1,in,in,1.4149659407836983e-12,3.1115118850716593e-13,-0.00029035104906408103
2808,16036,16031,1,in,ex,7.328071961033156e-13,1.341682325988882e-13,
2807,16039,16043,0,in,in,2.0095238095238097e-12,8.044321785820319e-13,
2808,16036,16035,0,in,in,7.328071961033156e-13,7.509493455368142e-13,
2809,16044,16047,0,in,in,1.4149659407836983e-12,2.5498564270029845e-12,
2804,16024,16021,1,mixed,in,-1.8463567277444384e-13,3.4404281961440023e-13,9.316672661328797e-05
2808,16036,16040,0,in,ex,7.328071961033156e-13,1.4630536790096714e-13,
2809,16045,16044,0,in,in,1.5272414760752228e-12,1.4149659407836983e-12,
2804,16024,16027,1,mixed,in,-1.8463567277444384e-13,6.220129876918567e-13,-0.0007418530472910526
2807,16041,16039,0,ex,in,5.452513864146433e-13,2.0095238095238097e-12,
2808,16036,16042,0,in,in,7.328071961033156e-13,1.050453158620924e-12,
2809,16045,16046,1,in,in,1.5272414760752228e-12,3.1115118850716593e-13,-0.00027204004568516494
2804,16027,16016,0,in,in,6.220129876918567e-13,-1.6715274794911793e-13,
2807,16041,16043,0,ex,in,5.452513864146433e-13,8.044321785820319e-13,
2809,16045,16047,0,in,in,1.5272414760752228e-12,2.5498564270029845e-12,
2804,16027,16021,0,in,in,6.220129876918567e-13,3.4404281961440023e-13,
2809,16046,16044,0,in,in,3.1115118850716593e-13,1.4149659407836983e-12,
2809,16046,16045,0,in,in,3.1115118850716593e-13,1.5272414760752228e-12,
2804,16027,16024,0,in,mixed,6.220129876918567e-13,-1.8463567277444384e-13,
2809,16046,16047,0,in,in,3.1115118850716593e-13,2.5498564270029845e-12,
2807,16043,16039,0,in,in,8.044321785820319e-13,2.0095238095238097e-12,
2808,16040,16031,0,ex,ex,1.4630536790096714e-13,1.341682325988882e-13,
2807,16043,16041,0,in,ex,8.044321785820319e-13,5.452513864146433e-13,
2809,16047,16044,0,in,in,2.5498564270029845e-12,1.4149659407836983e-12,
2808,16040,16035,1,ex,in,1.4630536790096714e-13,7.509493455368142e-13,0.00018066862211638826
2809,16047,16045,0,in,in,2.5498564270029845e-12,1.5272414760752228e-12,
2808,16040,16036,1,ex,in,1.4630536790096714e-13,7.328071961033156e-13,0.00013973256310706157
2809,16047,16046,1,in,in,2.5498564270029845e-12,3.1115118850716593e-13,-6.916884534377093e-05
2808,16040,16042,1,ex,in,1.4630536790096714e-13,1.050453158620924e-12,
2808,16042,16031,0,in,ex,1.050453158620924e-12,1.341682325988882e-13,
2808,16042,16035,1,in,in,1.050453158620924e-12,7.509493455368142e-13,
2808,16042,16036,0,in,in,1.050453158620924e-12,7.328071961033156e-13,
2810,16048,16050,0,in,in,5.263892323510186e-13,4.627109392447365e-13,
2808,16042,16040,1,in,ex,1.050453158620924e-12,1.4630536790096714e-13,
2810,16048,16051,0,in,ex,5.263892323510186e-13,3.466309937495846e-13,
2810,16048,16053,0,in,ex,5.263892323510186e-13,4.2173689671775456e-13,
2810,16048,16055,0,in,in,5.263892323510186e-13,7.773888446828186e-14,
2810,16050,16048,0,in,in,4.627109392447365e-13,5.263892323510186e-13,
2810,16050,16051,0,in,ex,4.627109392447365e-13,3.466309937495846e-13,
2810,16050,16053,0,in,ex,4.627109392447365e-13,4.2173689671775456e-13,
2810,16050,16055,0,in,in,4.627109392447365e-13,7.773888446828186e-14,
2810,16051,16048,0,ex,in,3.466309937495846e-13,5.263892323510186e-13,
2810,16051,16050,0,ex,in,3.466309937495846e-13,4.627109392447365e-13,
2810,16051,16053,0,ex,ex,3.466309937495846e-13,4.2173689671775456e-13,
2810,16051,16055,0,ex,in,3.466309937495846e-13,7.773888446828186e-14,
2810,16053,16048,0,ex,in,4.2173689671775456e-13,5.263892323510186e-13,
2810,16053,16050,0,ex,in,4.2173689671775456e-13,4.627109392447365e-13,
2810,16053,16051,0,ex,ex,4.2173689671775456e-13,3.466309937495846e-13,
2810,16053,16055,0,ex,in,4.2173689671775456e-13,7.773888446828186e-14,
2810,16055,16048,0,in,in,7.773888446828186e-14,5.263892323510186e-13,
2810,16055,16050,0,in,in,7.773888446828186e-14,4.627109392447365e-13,
2810,16055,16051,0,in,ex,7.773888446828186e-14,3.466309937495846e-13,
2810,16055,16053,1,in,ex,7.773888446828186e-14,4.2173689671775456e-13,
2812,16065,16067,1,ex,in,1.8571425595791788e-13,1.7705095438928408e-12,0.0013316494331202606
2812,16065,16068,0,ex,ex,1.8571425595791788e-13,1.6199997340722554e-13,
2812,16065,16070,0,ex,in,1.8571425595791788e-13,8.74336365050789e-13,
2812,16065,16071,0,ex,in,1.8571425595791788e-13,7.586394936294301e-13,
2812,16067,16065,1,in,ex,1.7705095438928408e-12,1.8571425595791788e-13,
2812,16067,16068,1,in,ex,1.7705095438928408e-12,1.6199997340722554e-13,-0.0003105969244064057
2812,16067,16070,0,in,in,1.7705095438928408e-12,8.74336365050789e-13,
2812,16067,16071,0,in,in,1.7705095438928408e-12,7.586394936294301e-13,
2812,16068,16065,0,ex,ex,1.6199997340722554e-13,1.8571425595791788e-13,
2812,16068,16067,1,ex,in,1.6199997340722554e-13,1.7705095438928408e-12,0.0006813899981105222
2812,16068,16070,0,ex,in,1.6199997340722554e-13,8.74336365050789e-13,
2812,16068,16071,0,ex,in,1.6199997340722554e-13,7.586394936294301e-13,
2812,16070,16065,0,in,ex,8.74336365050789e-13,1.8571425595791788e-13,
2812,16070,16067,0,in,in,8.74336365050789e-13,1.7705095438928408e-12,
2812,16070,16068,0,in,ex,8.74336365050789e-13,1.6199997340722554e-13,
2812,16070,16071,1,in,in,8.74336365050789e-13,7.586394936294301e-13,
2812,16071,16065,0,in,ex,7.586394936294301e-13,1.8571425595791788e-13,
2812,16071,16067,0,in,in,7.586394936294301e-13,1.7705095438928408e-12,
2812,16071,16068,0,in,ex,7.586394936294301e-13,1.6199997340722554e-13,
2812,16071,16070,1,in,in,7.586394936294301e-13,8.74336365050789e-13,
